AppTimestamp(s),wifi_rssi_20:23:00:00:00:01,wifi_rssi_20:23:00:00:00:06,wifi_rssi_20:23:00:00:00:09,wifi_rssi_20:23:00:00:00:12,wifi_rssi_20:23:00:00:00:15,wifi_rssi_20:23:00:00:00:24,wifi_rssi_20:23:00:00:00:25,wifi_rssi_20:23:00:00:00:28,wifi_rssi_20:23:00:00:00:44,wifi_rssi_20:23:00:00:00:45,wifi_rssi_20:23:00:00:00:46,wifi_rssi_20:23:00:00:00:55,wifi_rssi_20:23:00:00:00:65,wifi_rssi_20:23:00:00:00:69,wifi_rssi_20:23:00:00:00:73,wifi_rssi_20:23:00:00:00:79,wifi_rssi_20:23:00:00:00:80,wifi_rssi_20:23:00:00:00:82,wifi_rssi_20:23:00:00:00:88,wifi_rssi_20:23:00:00:00:90,wifi_rssi_20:23:00:00:00:91,wifi_rssi_20:23:00:00:00:92,wifi_rssi_20:23:00:00:00:93,wifi_rssi_20:23:00:00:00:94,wifi_rssi_20:23:00:00:00:95,wifi_rssi_20:23:00:00:00:96,wifi_rssi_20:23:00:00:00:97,wifi_rssi_20:23:00:00:00:98,wifi_rssi_20:23:00:00:00:99,wifi_rssi_20:23:00:00:01:00,wifi_rssi_20:23:00:00:01:01,wifi_rssi_20:23:00:00:01:02,wifi_rssi_20:23:00:00:01:03,wifi_rssi_20:23:00:00:01:04,wifi_rssi_20:23:00:00:01:05,wifi_rssi_20:23:00:00:01:06,wifi_rssi_20:23:00:00:01:07,wifi_rssi_20:23:00:00:01:08,wifi_rssi_20:23:00:00:01:09,wifi_rssi_20:23:00:00:01:10,wifi_rssi_20:23:00:00:01:11,wifi_rssi_20:23:00:00:01:12,wifi_rssi_20:23:00:00:01:13,wifi_rssi_20:23:00:00:01:14,wifi_rssi_20:23:00:00:01:15,wifi_rssi_20:23:00:00:01:16,wifi_rssi_20:23:00:00:01:17,wifi_rssi_20:23:00:00:01:18,wifi_rssi_20:23:00:00:01:19,wifi_rssi_20:23:00:00:01:20,wifi_rssi_20:23:00:00:01:21,wifi_rssi_20:23:00:00:01:22,wifi_rssi_20:23:00:00:01:23,wifi_rssi_20:23:00:00:01:24,wifi_rssi_20:23:00:00:01:26,wifi_rssi_20:23:00:00:01:27,wifi_rssi_20:23:00:00:01:28,wifi_rssi_20:23:00:00:01:29,wifi_rssi_20:23:00:00:01:32,wifi_rssi_20:23:00:00:01:35,wifi_rssi_20:23:00:00:01:36,wifi_rssi_20:23:00:00:01:38,wifi_rssi_20:23:00:00:01:39,wifi_rssi_20:23:00:00:01:42,wifi_rssi_20:23:00:00:01:43,wifi_rssi_20:23:00:00:01:45,wifi_rssi_20:23:00:00:01:46,wifi_rssi_20:23:00:00:01:47,wifi_rssi_20:23:00:00:01:51,wifi_rssi_20:23:00:00:01:52,wifi_rssi_20:23:00:00:01:59,wifi_rssi_20:23:00:00:01:64,wifi_rssi_20:23:00:00:01:66,wifi_rssi_20:23:00:00:01:72,wifi_rssi_20:23:00:00:02:15,wifi_rssi_20:23:00:00:02:26,wifi_rssi_20:23:00:00:03:22,wifi_rssi_20:23:00:00:03:25,wifi_rssi_20:23:00:00:03:43,wifi_rssi_20:23:00:00:03:44,wifi_freq_20:23:00:00:00:01,wifi_freq_20:23:00:00:00:06,wifi_freq_20:23:00:00:00:09,wifi_freq_20:23:00:00:00:12,wifi_freq_20:23:00:00:00:15,wifi_freq_20:23:00:00:00:24,wifi_freq_20:23:00:00:00:25,wifi_freq_20:23:00:00:00:28,wifi_freq_20:23:00:00:00:44,wifi_freq_20:23:00:00:00:45,wifi_freq_20:23:00:00:00:46,wifi_freq_20:23:00:00:00:55,wifi_freq_20:23:00:00:00:65,wifi_freq_20:23:00:00:00:69,wifi_freq_20:23:00:00:00:73,wifi_freq_20:23:00:00:00:79,wifi_freq_20:23:00:00:00:80,wifi_freq_20:23:00:00:00:82,wifi_freq_20:23:00:00:00:88,wifi_freq_20:23:00:00:00:90,wifi_freq_20:23:00:00:00:91,wifi_freq_20:23:00:00:00:92,wifi_freq_20:23:00:00:00:93,wifi_freq_20:23:00:00:00:94,wifi_freq_20:23:00:00:00:95,wifi_freq_20:23:00:00:00:96,wifi_freq_20:23:00:00:00:97,wifi_freq_20:23:00:00:00:98,wifi_freq_20:23:00:00:00:99,wifi_freq_20:23:00:00:01:00,wifi_freq_20:23:00:00:01:01,wifi_freq_20:23:00:00:01:02,wifi_freq_20:23:00:00:01:03,wifi_freq_20:23:00:00:01:04,wifi_freq_20:23:00:00:01:05,wifi_freq_20:23:00:00:01:06,wifi_freq_20:23:00:00:01:07,wifi_freq_20:23:00:00:01:08,wifi_freq_20:23:00:00:01:09,wifi_freq_20:23:00:00:01:10,wifi_freq_20:23:00:00:01:11,wifi_freq_20:23:00:00:01:12,wifi_freq_20:23:00:00:01:13,wifi_freq_20:23:00:00:01:14,wifi_freq_20:23:00:00:01:15,wifi_freq_20:23:00:00:01:16,wifi_freq_20:23:00:00:01:17,wifi_freq_20:23:00:00:01:18,wifi_freq_20:23:00:00:01:19,wifi_freq_20:23:00:00:01:20,wifi_freq_20:23:00:00:01:21,wifi_freq_20:23:00:00:01:22,wifi_freq_20:23:00:00:01:23,wifi_freq_20:23:00:00:01:24,wifi_freq_20:23:00:00:01:26,wifi_freq_20:23:00:00:01:27,wifi_freq_20:23:00:00:01:28,wifi_freq_20:23:00:00:01:29,wifi_freq_20:23:00:00:01:32,wifi_freq_20:23:00:00:01:35,wifi_freq_20:23:00:00:01:36,wifi_freq_20:23:00:00:01:38,wifi_freq_20:23:00:00:01:39,wifi_freq_20:23:00:00:01:42,wifi_freq_20:23:00:00:01:43,wifi_freq_20:23:00:00:01:45,wifi_freq_20:23:00:00:01:46,wifi_freq_20:23:00:00:01:47,wifi_freq_20:23:00:00:01:51,wifi_freq_20:23:00:00:01:52,wifi_freq_20:23:00:00:01:59,wifi_freq_20:23:00:00:01:64,wifi_freq_20:23:00:00:01:66,wifi_freq_20:23:00:00:01:72,wifi_freq_20:23:00:00:02:15,wifi_freq_20:23:00:00:02:26,wifi_freq_20:23:00:00:03:22,wifi_freq_20:23:00:00:03:25,wifi_freq_20:23:00:00:03:43,wifi_freq_20:23:00:00:03:44
226.3053,,,,-63.0,-91.0,,,,-87.0,,,-88.0,-87.0,-90.0,-76.0,-86.0,,-89.0,,-83.0,,,,-92.0,,,,,,-89.0,,,,,,-87.0,-88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2417.0,2452.0,,,,2462.0,,,2427.0,2437.0,2422.0,2437.0,5220.0,,2462.0,,2437.0,,,,2457.0,,,,,,2472.0,,,,,,5260.0,5260.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228.2868,,,,-64.0,-92.0,,,,,,,-88.0,-80.0,-79.0,-83.0,,,,,-88.0,,,,,,,,,,-93.0,,,,,,,-91.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2417.0,2452.0,,,,,,,2427.0,2437.0,2422.0,2437.0,,,,,2437.0,,,,,,,,,,2472.0,,,,,,,5260.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230.1662,,,,-61.0,,,,,,,,,-81.0,-80.0,,,,,,,,,,-94.0,,,,,,-93.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2417.0,,,,,,,,,2437.0,2422.0,,,,,,,,,,2457.0,,,,,,2472.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232.2752,-91.0,,,,,,,,,,,-93.0,-83.0,-88.0,-79.0,,,-91.0,,-88.0,,,,,,,,,,,,,,,,-86.0,-86.0,,,,-92.0,-93.0,,,,,,,,,,,,,,,,,,,,,,,-94.0,,,,,,,,,,,,,,,,2437.0,,,,,,,,,,,2427.0,2437.0,2422.0,2437.0,,,2462.0,,2437.0,,,,,,,,,,,,,,,,5260.0,5260.0,,,,5240.0,5240.0,,,,,,,,,,,,,,,,,,,,,,,2462.0,,,,,,,,,,,,,,,
234.3184,-92.0,,,-60.0,-87.0,,,,,,,,-85.0,-84.0,-86.0,,,,,-92.0,-92.0,,,,,,,-90.0,,-90.0,-85.0,,,,,-89.0,-90.0,,,,-94.0,,,,,,,,,,,,,,,,,,,,,,,,-91.0,,,,,,,,,,,,,,,,2437.0,,,2417.0,2452.0,,,,,,,,2437.0,2422.0,2437.0,,,,,2437.0,2412.0,,,,,,,2462.0,,2472.0,2462.0,,,,,5260.0,5260.0,,,,5240.0,,,,,,,,,,,,,,,,,,,,,,,,2462.0,,,,,,,,,,,,,,,
236.1828,-89.0,,,-58.0,-85.0,,,,-87.0,,,-89.0,-73.0,-76.0,-78.0,-90.0,-88.0,,,-90.0,,,,,-96.0,-92.0,-91.0,,,-91.0,,,,,,,,,,,-90.0,-89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2437.0,,,2417.0,2452.0,,,,2462.0,,,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,,,2437.0,,,,,2437.0,2437.0,2437.0,,,2472.0,,,,,,,,,,,5240.0,5240.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238.2961,-89.0,,,-55.0,-84.0,,,,-85.0,-90.0,,,-77.0,-85.0,-74.0,-86.0,,,,,,,,,,,,-91.0,,,,,,,,-89.0,-90.0,,,,,,,,-89.0,-90.0,,,,-89.0,,,,,,,,,,,,,,,-92.0,,,,,,,,,,,,,,,,2437.0,,,2417.0,2452.0,,,,2462.0,2412.0,,,2437.0,2422.0,2437.0,5220.0,,,,,,,,,,,,2462.0,,,,,,,,5260.0,5260.0,,,,,,,,5500.0,5500.0,,,,5500.0,,,,,,,,,,,,,,,2462.0,,,,,,,,,,,,,,,
240.1409,,,,-55.0,-84.0,,,,-86.0,-93.0,,-86.0,-76.0,-82.0,-84.0,-88.0,-88.0,-84.0,,-87.0,,,,,,,,,,,,,,,,,,,,,-86.0,-86.0,,,,,,,,,,,,,,-89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2417.0,2452.0,,,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,,2437.0,,,,,,,,,,,,,,,,,,,,,5240.0,5240.0,,,,,,,,,,,,,,5500.0,,,,,,,,,,,,,,,,,,,,,,,,
242.1359,,,,-58.0,-89.0,,,,-86.0,,,-78.0,-75.0,-82.0,-79.0,-83.0,-82.0,-88.0,,,,,,,,,,,,,-90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2417.0,2452.0,,,,2462.0,,,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,,,,,,,,,,,,,2462.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244.166,,,,-59.0,-85.0,,,,-86.0,,,-80.0,-81.0,-82.0,-74.0,-85.0,-84.0,-81.0,,-83.0,,,,,,,,,,,-94.0,,,,,,,,,,-92.0,-93.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2417.0,2452.0,,,,2462.0,,,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,,2437.0,,,,,,,,,,,2462.0,,,,,,,,,,5240.0,5240.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246.1378,-91.0,,,-61.0,-90.0,,,,-87.0,-89.0,,,-87.0,-77.0,-80.0,-86.0,-85.0,-87.0,,,,,,,,,,,,-95.0,-94.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2437.0,,,2417.0,2452.0,,,,2462.0,2412.0,,,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,,,,,,,,,,,,2472.0,2462.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248.1453,,,,-63.0,-90.0,,,,-89.0,,,-92.0,,-79.0,-74.0,-85.0,-85.0,-87.0,,-87.0,,,,,,,,,,,,,,,,,,,,,-93.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2417.0,2452.0,,,,2462.0,,,2427.0,,2422.0,2437.0,5220.0,5220.0,2462.0,,2437.0,,,,,,,,,,,,,,,,,,,,,5240.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250.153,,,,-66.0,-87.0,,,,-83.0,,,,-84.0,-78.0,-77.0,-84.0,-85.0,-84.0,,-87.0,,,,,,,,,,-93.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2417.0,2452.0,,,,2462.0,,,,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,,2437.0,,,,,,,,,,2472.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252.1371,,,,-62.0,-87.0,,,,-86.0,,,-86.0,-80.0,-77.0,-81.0,-81.0,-82.0,-86.0,,-84.0,,,,,,,,,,,-94.0,,,,,,,,,,-92.0,-92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2417.0,2452.0,,,,2462.0,,,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,,2437.0,,,,,,,,,,,2462.0,,,,,,,,,,5240.0,5240.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254.1676,-89.0,,,-64.0,-86.0,,,,-86.0,,,-85.0,-80.0,-80.0,-75.0,-86.0,-86.0,-85.0,,-84.0,,,,,,,,,,,,,,,,,,,,,-91.0,-92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2437.0,,,2417.0,2452.0,,,,2462.0,,,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,,2437.0,,,,,,,,,,,,,,,,,,,,,5240.0,5240.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256.1423,-95.0,,,-65.0,-85.0,,,,-83.0,,,-86.0,-82.0,-82.0,-77.0,-87.0,-87.0,-88.0,,-83.0,,,,,,,,,,,,,,,,,,,,,-93.0,-94.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2437.0,,,2417.0,2452.0,,,,2462.0,,,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,,2437.0,,,,,,,,,,,,,,,,,,,,,5240.0,5240.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258.144,,,,-58.0,,,,,-83.0,-89.0,,,-78.0,-81.0,-78.0,-83.0,-84.0,-87.0,,-86.0,,,,,,,,,,,,,,,,,,,,,-94.0,-93.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2417.0,,,,,2462.0,2412.0,,,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,,2437.0,,,,,,,,,,,,,,,,,,,,,5240.0,5240.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260.1479,,,,-63.0,-92.0,,,,-91.0,-92.0,,-85.0,-82.0,-85.0,-72.0,-90.0,-91.0,-91.0,,,,,,,,,,-87.0,,-90.0,-93.0,,,,,,,,,,,-93.0,,,,,,,,,,,,,,,,,,,,,,,-89.0,,,,,,,,,,,,,,,,,,,2417.0,2452.0,,,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,,,,,,,,,,2462.0,,2472.0,2462.0,,,,,,,,,,,5240.0,,,,,,,,,,,,,,,,,,,,,,,2462.0,,,,,,,,,,,,,,,
262.1809,-91.0,,,-61.0,-86.0,,,,,,,-90.0,-78.0,-86.0,-78.0,-90.0,-89.0,-86.0,,-87.0,,,,,,,-91.0,-91.0,,-95.0,-92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2437.0,,,2417.0,2452.0,,,,,,,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,,2437.0,,,,,,,2437.0,2462.0,,2472.0,2462.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264.1447,-90.0,,,-63.0,-94.0,,,,,,,,-81.0,,-81.0,-91.0,-93.0,,,,,,,-88.0,,,-88.0,-87.0,,-92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2437.0,,,2417.0,2452.0,,,,,,,,2437.0,,2437.0,5220.0,5220.0,,,,,,,2457.0,,,2437.0,2462.0,,2472.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266.2707,-92.0,,,-71.0,,,-94.0,,,,,,-87.0,-88.0,-82.0,,,-92.0,,-92.0,-94.0,,,,,,,,,-93.0,,,,,,,-91.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-94.0,,,,,,,,,,,,,,,,2437.0,,,2417.0,,,2412.0,,,,,,2437.0,2422.0,2437.0,,,2462.0,,2437.0,2412.0,,,,,,,,,2472.0,,,,,,,5260.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2462.0,,,,,,,,,,,,,,,
268.198,,,,,,,-94.0,,,,,,-90.0,-84.0,,,,,,,,,,,,,,,,-90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2412.0,,,,,,2437.0,2422.0,,,,,,,,,,,,,,,,2472.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270.3209,-94.0,,,-69.0,-89.0,,,,,,,-91.0,-82.0,-85.0,-79.0,,,-92.0,,-90.0,-92.0,,,,,,-90.0,,,-91.0,-92.0,,,,,-86.0,-86.0,,,,,-93.0,,,,,,,,,,,,,,,,,,,,,,,-93.0,,,,,,,,,,,,,,,,2437.0,,,2417.0,2452.0,,,,,,,2427.0,2437.0,2422.0,2437.0,,,2462.0,,2437.0,2412.0,,,,,,2437.0,,,2472.0,2462.0,,,,,5260.0,5260.0,,,,,5240.0,,,,,,,,,,,,,,,,,,,,,,,2462.0,,,,,,,,,,,,,,,
272.4264,-91.0,,,-65.0,-86.0,,,,,,,-89.0,-78.0,-78.0,-78.0,-89.0,-92.0,-88.0,,-88.0,,,,,,,,-85.0,,-90.0,-91.0,,,,,,-88.0,,,,-93.0,-93.0,,,,,,,,,,-89.0,-89.0,,,,,,,,,,,,-88.0,,,,,,,,,,,,,,,,2437.0,,,2417.0,2452.0,,,,,,,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,,2437.0,,,,,,,,2462.0,,2472.0,2462.0,,,,,,5260.0,,,,5240.0,5240.0,,,,,,,,,,5320.0,5320.0,,,,,,,,,,,,2462.0,,,,,,,,,,,,,,,
276.5081,-92.0,,,-66.0,-90.0,,-95.0,,-87.0,,,-92.0,-81.0,-86.0,-88.0,-84.0,-86.0,-87.0,,-86.0,,,,,-89.0,,-94.0,-91.0,,-90.0,-89.0,,,,,-89.0,,,,,-91.0,-93.0,,,,,,,,,,-90.0,-87.0,,,,,,,,,,,,-93.0,,,,,,,,,,,,,,,,2437.0,,,2417.0,2452.0,,2412.0,,2462.0,,,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,,2437.0,,,,,2437.0,,2437.0,2462.0,,2472.0,2462.0,,,,,5260.0,,,,,5240.0,5240.0,,,,,,,,,,5320.0,5320.0,,,,,,,,,,,,2462.0,,,,,,,,,,,,,,,
280.4169,,,,-65.0,-85.0,,,,,,,-86.0,-87.0,-83.0,-78.0,-88.0,-88.0,-90.0,,-87.0,,,,-89.0,-93.0,-94.0,-91.0,,,,-87.0,,-91.0,,,,,,,,-92.0,-90.0,,,,,,-94.0,,,,-88.0,-88.0,,,,,,,,,,,,-94.0,,,,,,,,,,-94.0,,,,,,,,,2417.0,2452.0,,,,,,,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,,2437.0,,,,2457.0,2437.0,2437.0,2437.0,,,,2462.0,,5520.0,,,,,,,,5240.0,5240.0,,,,,,2462.0,,,,5320.0,5320.0,,,,,,,,,,,,2462.0,,,,,,,,,,2462.0,,,,,
284.434,-90.0,,,-69.0,-91.0,,,,,,,,-88.0,-82.0,-91.0,,-94.0,-91.0,,,-86.0,,,-91.0,-92.0,-92.0,-92.0,,,,,,-89.0,-88.0,,,,,,,-89.0,-89.0,,,,,,,,,-90.0,-87.0,-86.0,-90.0,-90.0,,,,,,,,,,,,,,,,,,-91.0,,,,,,,,2437.0,,,2417.0,2452.0,,,,,,,,2437.0,2422.0,2437.0,,5220.0,2462.0,,,2412.0,,,2457.0,2437.0,2437.0,2437.0,,,,,,5520.0,5520.0,,,,,,,5240.0,5240.0,,,,,,,,,5500.0,5320.0,5320.0,5320.0,5320.0,,,,,,,,,,,,,,,,,,5240.0,,,,,,,
288.3108,,,,-73.0,-92.0,,,,,,,-91.0,-89.0,-90.0,-92.0,,,,-92.0,,,,,-92.0,-90.0,-89.0,-92.0,,,,-82.0,,,,,,,,,,-87.0,-87.0,,,-89.0,,,,-91.0,-89.0,,-87.0,-85.0,-90.0,-91.0,,,,,,,,-86.0,-91.0,,-89.0,,,,,,,,,,,,,,,,,,2417.0,2452.0,,,,,,,2427.0,2437.0,2422.0,2437.0,,,,2462.0,,,,,2457.0,2437.0,2437.0,2437.0,,,,2462.0,,,,,,,,,,5240.0,5240.0,,,5500.0,,,,5500.0,5500.0,,5320.0,5320.0,5320.0,5320.0,,,,,,,,2412.0,2432.0,,2462.0,,,,,,,,,,,,,,
290.7331,-91.0,,,-73.0,,,-89.0,,,,,,-87.0,-88.0,,,,-92.0,-86.0,,-86.0,,,-90.0,,-86.0,-82.0,,,,-83.0,,-89.0,-90.0,,,,,,-86.0,-88.0,,,-90.0,-89.0,-89.0,-89.0,-90.0,-89.0,-89.0,-88.0,-90.0,-90.0,,,-90.0,-92.0,,,,-93.0,,-91.0,,,-92.0,,-92.0,,,,,,-90.0,,,,,,-94.0,2437.0,,,2417.0,,,2412.0,,,,,,2437.0,2422.0,,,,2462.0,2462.0,,2412.0,,,2457.0,,2437.0,2437.0,,,,2462.0,,5520.0,5520.0,,,,,,2412.0,5240.0,,,5680.0,5500.0,5500.0,5680.0,2462.0,5500.0,5500.0,5500.0,5320.0,5320.0,,,5500.0,2412.0,,,,5180.0,,2412.0,,,2462.0,,2462.0,,,,,,5260.0,,,,,,2462.0
294.4425,-92.0,,,-72.0,,,-86.0,,,,,-89.0,-90.0,-84.0,-88.0,,,-90.0,-87.0,,-83.0,-84.0,-90.0,,-85.0,-85.0,-86.0,,,,,,-83.0,-83.0,,,,-91.0,-92.0,,-90.0,-91.0,-92.0,,,-91.0,,,-89.0,-89.0,,-84.0,-83.0,,,-89.0,,-94.0,,,,-92.0,-90.0,,,,,,,,,,,,,,,,,,2437.0,,,2417.0,,,2412.0,,,,,2427.0,2437.0,2422.0,2437.0,,,2462.0,2462.0,,2412.0,2412.0,2462.0,,2437.0,2437.0,2437.0,,,,,,5520.0,5520.0,,,,2437.0,2437.0,,5240.0,5240.0,2462.0,,,5500.0,,,5500.0,5500.0,,5320.0,5320.0,,,5500.0,,5180.0,,,,2437.0,2412.0,,,,,,,,,,,,,,,,,
298.4583,-92.0,,,-83.0,-84.0,,-91.0,,,-91.0,,-84.0,-91.0,-87.0,,-92.0,-93.0,-89.0,-90.0,,-84.0,-87.0,-87.0,-87.0,-89.0,-86.0,-88.0,,,,,-89.0,-78.0,-78.0,-89.0,,,-90.0,-89.0,,-92.0,-90.0,,-83.0,,,-83.0,,-90.0,,,,,,,,,-93.0,,,,-91.0,,,,,,,,,,,-93.0,,,,,-93.0,,,2437.0,,,2417.0,2452.0,,2412.0,,,2412.0,,2427.0,2437.0,2422.0,,5220.0,5220.0,2462.0,2462.0,,2412.0,2412.0,2462.0,2457.0,2437.0,2437.0,2437.0,,,,,5240.0,5520.0,5520.0,5240.0,,,2437.0,2437.0,,5240.0,5240.0,,5680.0,,,5680.0,,5500.0,,,,,,,,,5180.0,,,,2437.0,,,,,,,,,,,5240.0,,,,,2437.0,,
