AppTimestamp(s),SensorTimestamp(s),PitchX,RollY,YawZ,Quat_2,Quat_3,Quat_4
141.5175,65235.0627,53.673489,-2.836653,24.61096,0.44564983,0.0746066,0.17919384
141.5363,65235.0827,53.631886,-2.82463,24.72636,0.44523999,0.07507371,0.18016344
141.5646,65235.1027,53.664116,-2.917847,24.894562,0.44552118,0.07507376,0.18105024
141.5793,65235.1227,53.764832,-3.027973,25.028076,0.44637111,0.07493354,0.18153352
141.5966,65235.1437,53.868542,-3.060296,25.102556,0.44715863,0.07516334,0.18186498
141.6151,65235.1637,53.878906,-3.045396,25.083097,0.44722632,0.0752195,0.18176399
141.6364,65235.1837,53.844898,-3.013226,25.03084,0.44695216,0.07519971,0.18152753
141.6571,65235.2037,53.860794,-2.943263,25.028679,0.44696304,0.07575245,0.18176718
141.6825,65235.2237,53.89463,-2.860864,25.001093,0.44710687,0.07633262,0.18184316
141.6972,65235.2437,53.890514,-2.851714,24.968304,0.44708291,0.07626697,0.18163349
141.719,65235.2637,53.889107,-2.885795,24.983135,0.44711637,0.07606281,0.18161489
141.7382,65235.2837,53.944633,-2.874997,24.978844,0.44752255,0.07622707,0.18156628
141.7553,65235.3037,53.969219,-2.807645,24.970917,0.44760722,0.0767525,0.18174335
141.7754,65235.3237,53.949646,-2.802832,24.991869,0.44743726,0.07683614,0.181942
141.7948,65235.3437,53.964848,-2.872396,25.023066,0.44764191,0.07645557,0.18189192
141.8179,65235.3637,54.015549,-2.974409,25.024921,0.44818613,0.07577687,0.18145399
141.8474,65235.3837,53.942394,-2.997883,25.010408,0.44767928,0.07541089,0.18132894
141.856,65235.4037,53.833481,-2.913475,25.008762,0.44672209,0.07585292,0.18176034
141.8779,65235.4237,53.848274,-2.881801,25.04937,0.44675693,0.07627887,0.1821776
141.8991,65235.4447,53.968952,-2.93048,25.108814,0.44770816,0.07635585,0.18231328
141.9167,65235.4647,54.075142,-2.962343,25.139137,0.44854185,0.07642207,0.18230715
141.9362,65235.4847,54.098953,-2.926102,25.156261,0.44865274,0.0768074,0.18255407
141.9567,65235.5047,54.046227,-2.873402,25.099607,0.44820812,0.07689226,0.18238497
141.9764,65235.5247,54.013393,-2.853559,25.09284,0.4479326,0.07695812,0.18244557
141.997,65235.5447,54.046104,-2.914696,25.170359,0.44822553,0.07685468,0.1827618
142.0144,65235.5646,54.126541,-2.950187,25.225277,0.44885346,0.07694402,0.18295532
142.0394,65235.5846,54.217133,-2.908431,25.196461,0.44949079,0.07731096,0.18280382
142.0569,65235.6047,54.241524,-2.838811,25.141932,0.44960105,0.07766987,0.18263677
142.0849,65235.6247,54.217651,-2.79512,25.063673,0.44940406,0.0776524,0.1822384
142.1032,65235.6457,54.190765,-2.776799,25.012651,0.4492062,0.07754382,0.18195044
142.1192,65235.6657,54.178448,-2.80175,25.068729,0.44911489,0.07755207,0.1822919
142.1393,65235.6867,54.207153,-2.837126,25.167799,0.44932103,0.07772271,0.1828762
142.1632,65235.7067,54.260826,-2.847316,25.286434,0.44966212,0.07820679,0.18368107
142.1807,65235.7275,54.290119,-2.875002,25.38648,0.4498595,0.07844187,0.18430124
142.2002,65235.7477,54.296299,-2.926402,25.547474,0.44987866,0.07869475,0.18531547
142.2208,65235.7677,54.307781,-3.009418,25.799664,0.44992653,0.07907566,0.1868916
142.2446,65235.7877,54.321888,-3.070184,25.977423,0.45000941,0.07933852,0.18798648
142.2634,65235.8077,54.349545,-3.100731,26.219946,0.45009944,0.08011068,0.18967548
142.2801,65235.8277,54.385582,-3.091202,26.288597,0.45030692,0.08051991,0.19019344
142.2994,65235.8477,54.401283,-3.098848,25.930412,0.45068732,0.07908297,0.18742996
142.3252,65235.8677,54.422398,-3.158329,25.693527,0.45110533,0.07773844,0.1853756
142.3406,65235.8877,54.456169,-3.195318,25.638744,0.45145676,0.07730387,0.18477723
142.3625,65235.9077,54.427383,-3.177207,25.618734,0.45122403,0.07730982,0.18472821
142.3788,65235.9277,54.420345,-3.125882,25.785904,0.45097438,0.07834447,0.18620645
142.4007,65235.9477,54.470623,-3.134518,25.894817,0.45129269,0.07880033,0.18694337
142.4211,65235.9675,54.528553,-3.234438,25.904409,0.45188534,0.07818738,0.18655829
142.4423,65235.9877,54.535042,-3.329282,25.895741,0.45209432,0.07744604,0.18611121
142.4607,65236.0077,54.517422,-3.376989,25.947914,0.45200387,0.07725742,0.18633831
142.482,65236.0277,54.549725,-3.423466,26.032778,0.45226547,0.07729995,0.18676206
142.5008,65236.0477,54.564869,-3.459613,26.03734,0.45243531,0.07707217,0.18663687
142.5234,65236.0677,54.533443,-3.555671,25.967669,0.45240146,0.07601029,0.18576494
142.5427,65236.0877,54.538631,-3.683133,26.03088,0.45260531,0.07530305,0.18573502
142.5615,65236.1077,54.615303,-3.711703,26.055775,0.45321217,0.07532845,0.18572307
142.586,65236.1277,54.690647,-3.643826,26.075766,0.45365533,0.07606299,0.18605687
142.6152,65236.1477,54.699131,-3.586823,26.104502,0.45360741,0.07662453,0.18649054
142.6219,65236.1677,54.68819,-3.579387,26.105043,0.45351261,0.07666249,0.18653655
142.6417,65236.1876,54.681206,-3.64219,26.120848,0.45355171,0.07623614,0.1864157
142.6624,65236.2077,54.662567,-3.687931,26.151493,0.4534657,0.07597591,0.18648824
142.6812,65236.2277,54.675022,-3.614683,26.130241,0.45345429,0.07647019,0.18660285
142.6981,65236.2477,54.718754,-3.443172,26.057409,0.45355269,0.07756294,0.18668014
142.7184,65236.2677,54.770821,-3.383333,25.995186,0.45388904,0.07786668,0.18638705
142.7382,65236.2877,54.787846,-3.446461,25.96442,0.45414037,0.07729826,0.18588473
142.7607,65236.3087,54.72654,-3.469668,25.9506,0.45372632,0.07695389,0.18575732
142.7839,65236.3287,54.648941,-3.340343,25.867704,0.45298868,0.07746214,0.18572795
142.8009,65236.3487,54.661953,-3.178932,25.83564,0.45284647,0.07858261,0.18610841
142.8243,65236.3697,54.758018,-3.169899,25.860748,0.4535377,0.07892726,0.18622814
142.8434,65236.3897,54.815128,-3.250659,25.929581,0.45405132,0.07869361,0.1863662
142.8687,65236.4097,54.794849,-3.261955,25.96212,0.45389482,0.07869946,0.18659049
142.8949,65236.4297,54.723885,-3.265041,25.984442,0.45335072,0.07863303,0.18682656
142.911,65236.4497,54.696056,-3.264657,25.979931,0.45314375,0.07856648,0.18682493
142.9264,65236.4697,54.741859,-3.191604,25.933016,0.45340163,0.07901906,0.18670759
142.9474,65236.4897,54.762806,-3.049561,25.839386,0.45339286,0.07976303,0.18653728
142.9642,65236.5096,54.779869,-2.925842,25.759315,0.45337594,0.08041453,0.18640172
142.9803,65236.5297,54.814529,-2.821828,25.705616,0.45350546,0.08105288,0.18636903
143.0001,65236.5497,54.862045,-2.656327,25.568712,0.45369169,0.08185031,0.18593656
143.0199,65236.5697,54.882504,-2.531738,25.427671,0.45374495,0.08227208,0.18534021
143.0483,65236.5897,54.910404,-2.426445,25.331131,0.45385459,0.08273691,0.18499689
143.061,65236.6097,54.920502,-2.298757,25.286463,0.45375684,0.08354485,0.18515392
143.0817,65236.6297,54.909504,-2.192154,25.25742,0.45352292,0.08421758,0.18536729
143.1026,65236.6497,54.953175,-2.116791,25.33297,0.45367402,0.08516441,0.18619287
143.1328,65236.6697,55.044857,-2.088219,25.576954,0.45413518,0.08650992,0.18805782
143.1439,65236.6897,55.12236,-2.037995,25.861118,0.45441902,0.08815502,0.19032469
143.1623,65236.7097,55.149273,-1.891356,25.778763,0.45444164,0.08898454,0.19025628
143.1833,65236.7297,55.184505,-1.60474,25.676001,0.4543111,0.09080476,0.19058079
143.2014,65236.7497,55.270241,-1.288628,25.522577,0.45455372,0.09273452,0.19059089
143.2215,65236.7697,55.37809,-0.988001,25.353697,0.4550041,0.09452116,0.19040497
143.2452,65236.7897,55.431072,-0.712486,25.192503,0.45507956,0.09605107,0.19023277
143.2615,65236.8097,55.373859,-0.569118,25.115925,0.45447478,0.09673147,0.19027686
143.2831,65236.8297,55.31218,-0.375583,25.037756,0.45375451,0.09777798,0.19051
143.3004,65236.8497,55.32774,-0.049246,24.920027,0.45343032,0.09980132,0.1908993
143.3208,65236.8697,55.31451,0.23945,24.876286,0.45288703,0.10178511,0.19172232
143.3411,65236.8897,55.27499,0.448747,24.807531,0.45229951,0.10302781,0.19206364
143.3626,65236.9097,55.230259,0.465348,24.821341,0.45192119,0.10313389,0.19227085
143.3967,65236.9297,55.189934,0.525384,24.879122,0.45146355,0.10374849,0.19297746
143.4114,65236.9497,55.105515,0.618846,24.926418,0.45062476,0.10450104,0.19377272
143.4267,65236.9707,54.990643,0.800343,24.933189,0.44944236,0.10570905,0.19463125
143.4507,65236.9907,54.934631,0.946411,24.949951,0.44875446,0.10678593,0.19537577
143.4632,65237.0107,54.930027,0.978889,25.03825,0.4485817,0.10736941,0.1961735
143.4822,65237.0307,54.915081,0.913087,25.219414,0.44841164,0.1075569,0.19729596
143.5014,65237.0507,54.902462,0.843892,25.475641,0.44819492,0.10801601,0.19896977
143.5259,65237.0707,54.956379,0.833629,25.699425,0.44840845,0.10890494,0.20057276
143.5527,65237.0907,55.053448,0.839922,25.844316,0.44899222,0.10968446,0.20160779
143.571,65237.1107,55.146809,0.84701,25.989666,0.44954467,0.11046699,0.2026512
143.5874,65237.1307,55.240608,0.877387,26.085312,0.4501057,0.11123175,0.20341037
143.6049,65237.1507,55.290829,0.993544,26.117432,0.45024639,0.11231792,0.20406555
143.6322,65237.1717,55.318668,1.126207,26.100182,0.45023689,0.11329558,0.20443353
143.6509,65237.1927,55.372379,1.192466,26.137384,0.45048639,0.1140316,0.20492856
143.6698,65237.2127,55.461414,1.25882,26.177265,0.45099863,0.11483901,0.20541468
143.6843,65237.2327,55.518841,1.283665,26.195681,0.45136824,0.11519613,0.20560279
143.7113,65237.2527,55.540302,1.300248,26.253956,0.45144135,0.11558688,0.2060878
143.7291,65237.2727,55.550541,1.296812,26.332806,0.45144498,0.11588919,0.20665762
143.7438,65237.2927,55.563454,1.227776,26.45643,0.4515419,0.11588032,0.20730272
143.7669,65237.3127,55.5751,1.164655,26.602827,0.45159581,0.11600369,0.20814265
143.7855,65237.3327,55.570221,1.101672,26.773914,0.45150045,0.11619682,0.20918222
143.8079,65237.3527,55.559383,1.10053,26.899302,0.45129365,0.11666315,0.21012761
143.826,65237.3727,55.535061,1.163682,26.967173,0.45092544,0.11736117,0.21090648
143.8497,65237.3927,55.53783,1.193343,27.174564,0.45067814,0.11840435,0.21257558
143.8667,65237.4127,55.548153,1.079463,27.263788,0.45087507,0.11792015,0.21278717
143.8847,65237.4327,55.526466,0.947496,27.374466,0.45084378,0.1173278,0.21311681
143.9191,65237.4527,55.489986,0.908517,27.484581,0.45052958,0.11740308,0.21382166
143.9278,65237.4737,55.471748,0.953422,27.58584,0.4502047,0.11810466,0.21477348
143.9445,65237.4937,55.479225,0.987687,27.59923,0.45018271,0.11842749,0.21500163
143.9637,65237.5137,55.478077,0.941657,27.660299,0.45019749,0.11832055,0.2152794
143.9841,65237.5336,55.50325,1.024828,27.639278,0.45025185,0.11890652,0.21542586
144.0067,65237.5536,55.614792,1.233734,27.554918,0.45078456,0.12034029,0.21551555
144.028,65237.5737,55.602642,1.065555,27.73805,0.45081824,0.11977985,0.21623564
144.0513,65237.5936,55.471619,0.509675,28.175297,0.45043561,0.1170971,0.21744481
144.0688,65237.6137,55.463051,-0.079815,28.624775,0.45103866,0.11443589,0.21849947
144.0864,65237.6337,55.572762,-0.464848,28.99577,0.45222655,0.1132291,0.21964486
144.1148,65237.6536,55.717216,-0.450422,29.218414,0.45305607,0.1144988,0.22121377
144.1355,65237.6746,55.743626,-0.263636,29.24258,0.45286754,0.11604103,0.22210477
144.1504,65237.6957,55.704453,-0.461135,29.240808,0.45295915,0.11448223,0.22135219
144.1766,65237.7156,55.668152,-0.903663,29.244961,0.45353583,0.11112034,0.21967185
144.1977,65237.7357,55.647739,-1.157265,29.162537,0.45394698,0.1088573,0.21807371
144.2126,65237.7576,55.621452,-0.878069,28.853634,0.45351544,0.10967107,0.21689683
144.2326,65237.7786,55.503258,-0.314508,28.387753,0.45201829,0.11182143,0.21575928
144.2558,65237.7987,55.396309,-0.01361,27.961075,0.45107007,0.11219325,0.21385428
144.2812,65237.8197,55.370907,-0.145138,27.650284,0.45142466,0.10993553,0.21102984
144.2948,65237.8397,55.41127,-0.394504,27.476641,0.45234889,0.10745356,0.20870329
144.314,65237.8596,55.495792,-0.355823,27.344353,0.45303658,0.10737713,0.20777954
144.3431,65237.8796,55.52356,-0.207563,27.26083,0.4530547,0.10821076,0.20771156
144.3549,65237.8997,55.470379,-0.443277,27.33503,0.45301321,0.106637,0.20738891
144.3753,65237.9207,55.508076,-1.135598,27.500002,0.45439366,0.10216092,0.20584841
144.3939,65237.9407,55.671497,-1.71524,27.61898,0.45655003,0.09858983,0.2042643
144.4166,65237.9606,55.881783,-1.805368,27.667892,0.45824018,0.09850904,0.20404239
144.4358,65237.9807,55.998127,-1.345117,27.450298,0.45847946,0.10130963,0.20412642
144.4539,65238.0017,55.997215,-0.895961,27.081991,0.45800301,0.10320249,0.20316218
144.4735,65238.0217,55.976486,-1.122442,26.950409,0.45836473,0.10093954,0.20129083
144.4925,65238.0416,56.007969,-1.860704,27.081179,0.45977825,0.09598176,0.19928138
144.5119,65238.0617,56.047863,-2.343179,27.185799,0.46082661,0.09285575,0.19808471
144.534,65238.0817,55.954292,-2.303534,27.060637,0.46016058,0.09247391,0.19740838
144.5526,65238.1016,55.729641,-2.018157,26.732615,0.45825508,0.09288463,0.19633181
144.5832,65238.1217,55.561859,-1.880844,26.325058,0.45709243,0.09198198,0.19399087
144.6022,65238.1417,55.521004,-2.080357,26.120909,0.45728338,0.0895898,0.19169961
144.6161,65238.1616,55.49271,-2.304173,26.003963,0.4575341,0.08738405,0.18995444
144.6341,65238.1816,55.408577,-2.331829,25.898952,0.45702794,0.08660373,0.18914135
144.6535,65238.2017,55.332706,-2.356152,25.862562,0.45652568,0.08613773,0.1888503
144.6748,65238.2217,55.3116,-2.64897,25.916422,0.45680869,0.08410293,0.18811263
144.6973,65238.2416,55.315372,-3.164653,26.076345,0.45756656,0.08085337,0.18725882
144.7168,65238.2617,55.344826,-3.59056,26.15658,0.4584257,0.0780121,0.18612909
144.734,65238.2816,55.286068,-3.612655,25.925638,0.45817685,0.07681193,0.18436326
144.7538,65238.3016,55.165745,-3.215312,25.382027,0.45700392,0.07742569,0.18197356
144.7769,65238.3217,55.110672,-2.750886,24.694212,0.45632529,0.07810334,0.17867523
144.7982,65238.3417,55.144268,-2.555438,24.125601,0.45666277,0.07737754,0.17510976
144.8151,65238.3616,55.264256,-2.500033,23.68339,0.45778063,0.07623579,0.17185733
144.835,65238.3817,55.381321,-2.502744,23.316322,0.45891029,0.07494137,0.16894695
144.8615,65238.4017,55.437721,-2.454563,22.984358,0.45948151,0.07406887,0.166567
144.8801,65238.4216,55.56712,-2.343472,22.717493,0.46047038,0.07404897,0.16486409
144.9016,65238.4417,55.76931,-2.324976,22.539463,0.46208507,0.07379504,0.163396
144.9501,65238.4617,55.972645,-2.228151,22.264977,0.46365881,0.07374064,0.16151528
144.954,65238.4827,56.103603,-1.829337,21.689631,0.46446267,0.07463341,0.15865216
144.9566,65238.5026,56.086506,-1.224316,20.870047,0.46404383,0.07587305,0.15490654
144.9791,65238.5226,56.012341,-0.723216,20.078554,0.46333897,0.07636787,0.15098821
144.9924,65238.5427,56.080914,-0.554036,19.628948,0.4639369,0.07592577,0.14820793
145.0128,65238.5626,56.256096,-0.668195,19.483917,0.4655076,0.07470392,0.14651476
145.0324,65238.5826,56.340576,-0.713325,19.29409,0.46632832,0.0737012,0.14482833
145.0533,65238.6026,56.32526,-0.31145,18.768335,0.46604842,0.07459282,0.1424835
145.0738,65238.6227,56.293499,0.12912,18.132257,0.46568137,0.07531384,0.13946474
145.0942,65238.6426,56.368729,0.305671,17.612629,0.46638069,0.0746314,0.1361872
145.1124,65238.6626,56.470882,0.280551,17.242908,0.46742526,0.07305208,0.13321325
145.1338,65238.6826,56.445267,0.258068,16.894526,0.46747589,0.07143102,0.13048832
145.1577,65238.7026,56.356838,0.348874,16.491337,0.46695006,0.07038019,0.12784234
145.178,65238.7226,56.325642,0.532747,16.067846,0.46676865,0.0700212,0.12538466
145.2102,65238.7426,56.358883,0.674233,15.724963,0.46707755,0.06973624,0.1233322
145.2224,65238.7626,56.396233,0.772062,15.44682,0.4674266,0.06938525,0.12159343
145.2448,65238.7826,56.381615,0.954129,15.117289,0.46732286,0.06941379,0.11983261
145.2587,65238.8026,56.289822,1.132823,14.801584,0.4666279,0.06940085,0.11819723
145.2751,65238.8236,56.064705,1.101471,14.61951,0.46504945,0.06820854,0.11678219
145.296,65238.8436,55.877525,0.981204,14.44675,0.46384087,0.06641404,0.11505893
145.3204,65238.8636,55.808113,1.001006,14.255815,0.46339992,0.06572854,0.11371005
145.3399,65238.8836,55.607361,1.64319,13.694381,0.46155682,0.06819764,0.11208753
145.3579,65238.9036,55.387493,2.213907,13.323383,0.45953709,0.07089371,0.11161598
145.3789,65238.9236,55.260353,2.512697,13.221589,0.45833215,0.07267362,0.11207164
145.3966,65238.9436,55.31287,2.586173,13.276534,0.45862871,0.07349887,0.1127713
145.4166,65238.9636,55.430157,2.573715,13.410293,0.45945612,0.07403387,0.11371136
145.4371,65238.9836,55.558979,2.528773,13.586566,0.46037585,0.07450254,0.11484122
145.4674,65239.0036,55.717617,2.411354,13.82097,0.46155861,0.07467937,0.11611139
145.4803,65239.0236,55.957115,2.194746,14.150085,0.46340027,0.07455758,0.11767004
145.4962,65239.0436,56.190453,1.975752,14.441793,0.46522206,0.07427444,0.11892239
145.5192,65239.0646,56.305172,1.844967,14.570121,0.46615183,0.07390239,0.11932443
145.5433,65239.0846,56.343735,1.936763,14.492406,0.46640119,0.07432076,0.11909038
145.5683,65239.1056,56.367016,2.163803,14.334188,0.4664467,0.07542782,0.11879982
145.5785,65239.1256,56.325573,2.352842,14.27784,0.46597132,0.076603,0.11915453
145.5981,65239.1456,56.276028,2.367659,14.343218,0.46553326,0.07693832,0.11973067
145.6174,65239.1656,56.29409,2.251006,14.478852,0.46570259,0.07661624,0.12028398
145.643,65239.1866,56.291035,2.067218,14.660536,0.46575171,0.07595117,0.12092284
145.6595,65239.2066,56.22414,1.942269,14.794214,0.46528441,0.07548064,0.12146048
145.6807,65239.2276,56.183891,1.822485,14.976398,0.46498451,0.07526956,0.12237948
145.7018,65239.2477,56.250015,1.587876,15.256361,0.46555811,0.07468112,0.12353244
145.7313,65239.2676,56.2981,1.32711,15.591763,0.46599016,0.07410505,0.1250058
145.7495,65239.2876,56.312248,1.177915,15.867156,0.46608365,0.07410315,0.12648942
145.7751,65239.3076,56.317215,1.156845,15.98704,0.46606711,0.07443539,0.12731397
145.7869,65239.3276,56.357456,1.157024,16.065865,0.46632242,0.07479896,0.12789471
145.8,65239.3476,56.421074,1.088617,16.204201,0.46679345,0.07490781,0.12863675
145.8214,65239.3686,56.523441,0.899317,16.476475,0.46760884,0.07468654,0.12988225
145.8466,65239.3886,56.678879,0.688114,16.725111,0.46886981,0.07426558,0.13082388
145.8702,65239.4086,56.836784,0.521284,16.901047,0.47014683,0.07389368,0.13138665
145.9109,65239.4284,56.951054,0.480455,16.943913,0.47103351,0.07388691,0.1314781
145.9171,65239.4486,57.03355,0.487357,16.942602,0.47165251,0.07402565,0.13144861
145.9381,65239.4686,57.07431,0.50254,16.995726,0.47190985,0.07440482,0.13189006
145.942,65239.4886,57.122868,0.504472,17.08287,0.47221911,0.07483273,0.13253005
145.96,65239.5086,57.190804,0.506799,17.127239,0.4727025,0.0751095,0.13283585
145.9818,65239.5286,57.254704,0.537026,17.077631,0.4731842,0.07520521,0.13254739
145.999,65239.5486,57.266914,0.529451,17.017641,0.47332481,0.07491376,0.13205476
146.0283,65239.5686,57.253891,0.545851,16.954605,0.47324839,0.07476309,0.1316527
146.0422,65239.5886,57.222416,0.606796,16.879679,0.47298872,0.07488051,0.13135499
146.068,65239.6086,57.177963,0.683459,16.840128,0.47258979,0.07524922,0.13139701
146.0831,65239.6286,57.132046,0.685395,16.842762,0.4722375,0.07522433,0.13145092
146.1096,65239.6487,57.097359,0.609356,16.866385,0.47204614,0.07470725,0.13133639
146.1301,65239.6696,57.087837,0.526541,17.013582,0.47197321,0.07467538,0.13211639
146.144,65239.6896,57.064236,0.572427,17.062086,0.47170943,0.07519649,0.13268661
146.1646,65239.7096,57.019028,0.721474,17.027557,0.47121656,0.07613384,0.13306415
146.1993,65239.7296,57.00975,0.852428,16.975908,0.47102842,0.07690383,0.13321626
146.206,65239.7495,57.024738,0.697216,17.076342,0.47125557,0.07615691,0.1333309
146.2221,65239.7696,57.047276,0.402341,17.266619,0.47164458,0.07473025,0.13354658
146.2483,65239.7896,57.03157,0.290758,17.350437,0.47160119,0.07421169,0.13373204
146.2636,65239.8094,56.969177,0.461291,17.259108,0.47098848,0.07505754,0.13377872
146.2809,65239.8296,56.916889,0.711318,17.143982,0.47037566,0.07642137,0.13396332
146.3012,65239.8496,56.941227,0.830382,17.102539,0.47044888,0.0771811,0.13412407
146.324,65239.8696,57.00684,0.767941,17.165403,0.4709776,0.07703911,0.13430688
146.3464,65239.8896,57.007614,0.508348,17.376547,0.47114736,0.07594068,0.13483942
146.3628,65239.9106,56.910225,0.414839,17.461159,0.47046307,0.07546806,0.13515495
146.3833,65239.9306,56.830589,0.508006,17.49947,0.46972322,0.07624006,0.13587546
146.4115,65239.9506,56.784676,0.566128,17.581455,0.46925089,0.07696388,0.13676274
146.4233,65239.9706,56.773285,0.478582,17.72817,0.46917066,0.0768875,0.13752368
146.4423,65239.9906,56.81604,0.294133,17.890755,0.46960822,0.07620527,0.13797449
146.4634,65240.0116,56.83107,0.124815,18.033255,0.469832,0.07552383,0.13835111
146.4885,65240.0316,56.81226,0.142505,18.106979,0.46961924,0.07593753,0.13899451
146.5171,65240.0516,56.772839,0.28957,18.116634,0.46913502,0.07704443,0.13969527
146.5275,65240.0716,56.744652,0.421017,18.109364,0.46876574,0.0779774,0.14019585
146.5444,65240.0926,56.778992,0.313224,18.201754,0.46909541,0.07757958,0.14043333
146.564,65240.1126,56.784126,0.121604,18.305433,0.46929944,0.07655811,0.14043118
146.5847,65240.1326,56.741211,0.011338,18.406786,0.46904194,0.0760849,0.14077608
146.6096,65240.1526,56.685936,0.047579,18.472244,0.46853468,0.07655947,0.14145716
146.6295,65240.1726,56.657635,0.033036,18.558624,0.46828032,0.07676737,0.14207131
146.646,65240.1926,56.66938,-0.140293,18.696249,0.46849272,0.07603061,0.14239813
146.674,65240.2126,56.67107,-0.434024,18.87866,0.46875089,0.0745523,0.14257838
146.6866,65240.2326,56.64006,-0.640215,19.001122,0.46869361,0.0734505,0.14268547
146.7065,65240.2526,56.607433,-0.577701,18.980469,0.46838191,0.07379793,0.14280811
146.7267,65240.2726,56.567387,-0.418107,18.905548,0.46792808,0.07465058,0.14292064
146.7504,65240.2926,56.541451,-0.418666,18.902012,0.46773452,0.07459878,0.14290987
146.7752,65240.3126,56.512375,-0.539886,18.94994,0.46763423,0.07383776,0.14279932
146.7882,65240.3326,56.507366,-0.583633,18.964109,0.46764165,0.07355731,0.14273183
146.8089,65240.3526,56.488991,-0.507268,18.911352,0.4674412,0.07389774,0.14265637
146.8284,65240.3727,56.431274,-0.361648,18.811783,0.46688682,0.07452305,0.14253525
146.8494,65240.3926,56.376385,-0.273142,18.732809,0.46641198,0.07480375,0.1423344
146.8672,65240.4126,56.357895,-0.270165,18.709276,0.46628332,0.07470726,0.14218061
146.8937,65240.4336,56.389565,-0.456771,18.839653,0.46667072,0.07386161,0.14238857
146.9086,65240.4536,56.416416,-0.572696,18.911125,0.46697253,0.0733073,0.14243968
146.9261,65240.4736,56.376797,-0.380907,18.720877,0.46655637,0.07393762,0.14180483
146.946,65240.4936,56.333286,-0.081103,18.479568,0.4660129,0.07517755,0.14122221
146.9635,65240.5136,56.349888,0.015841,18.401463,0.46607098,0.07561655,0.14101237
146.9861,65240.5346,56.398857,-0.062769,18.47308,0.46649241,0.07537152,0.14120387
147.0046,65240.5546,56.435593,-0.139969,18.519598,0.46683592,0.07502052,0.14121801
147.0267,65240.5745,56.433044,-0.038111,18.394308,0.46677339,0.0752801,0.14068359
147.0465,65240.5945,56.372173,0.125264,18.23811,0.46621394,0.07581024,0.14020254
147.066,65240.6146,56.337765,0.27151,18.144693,0.46583572,0.07649938,0.14010978
147.0852,65240.6346,56.340244,0.362704,18.097797,0.46577445,0.07700437,0.14012274
147.1059,65240.6546,56.30864,0.378002,18.110695,0.46550691,0.07713516,0.1403026
147.1272,65240.6746,56.235268,0.378717,18.099161,0.46495602,0.07700591,0.14026354
147.1481,65240.6946,56.116112,0.4757,17.959488,0.4640252,0.07703503,0.13966827
147.1677,65240.7156,55.916992,0.742578,17.781784,0.46230415,0.07811306,0.13951376
147.1887,65240.7356,55.666332,1.070571,17.637402,0.46009237,0.0797402,0.13987669
147.2079,65240.7556,55.548283,1.268107,17.698925,0.45890567,0.08135719,0.14120226
147.2367,65240.7755,55.63142,1.307559,17.937475,0.45932069,0.08270922,0.14313261
147.2502,65240.7956,55.71899,1.193117,18.303358,0.45986745,0.08340794,0.14541015
147.2677,65240.8156,55.736927,1.009954,18.706711,0.4599444,0.08365487,0.14773324
147.3,65240.8356,55.780506,0.77088,19.014633,0.46036178,0.08312714,0.14908814
147.3121,65240.8556,55.819363,0.590925,19.24103,0.46072841,0.08271801,0.1500611
147.3283,65240.8756,55.846684,0.557171,19.35178,0.46090049,0.08294167,0.15074924
147.3548,65240.8956,55.888794,0.629933,19.463543,0.46104318,0.08399782,0.15186356
147.3674,65240.9156,55.930687,0.820407,19.501524,0.46108028,0.08565043,0.15289131
147.3881,65240.9356,55.998264,1.008582,19.48213,0.46135691,0.08708646,0.15345874
147.4126,65240.9556,55.978119,1.179546,19.46089,0.46099067,0.08827273,0.15399814
147.4328,65240.9756,55.941578,1.383277,19.451595,0.46044564,0.08973528,0.1547689
147.4466,65240.9956,55.888889,1.623512,19.473562,0.45970184,0.09158038,0.15593125
147.468,65241.0156,55.897205,1.917502,19.54537,0.4593046,0.09410884,0.15765008
147.4877,65241.0356,55.891045,2.03383,19.732584,0.4589417,0.09573338,0.15953927
147.5148,65241.0556,55.880646,2.074471,19.952667,0.45862076,0.09690955,0.16137616
147.5336,65241.0756,55.870148,2.112623,20.189503,0.45828533,0.09813285,0.16332945
147.5558,65241.0966,55.821953,2.265544,20.412325,0.45750666,0.10011978,0.16565605
147.5706,65241.1166,55.720039,2.558198,20.548347,0.45618531,0.1027474,0.16791061
147.5917,65241.1366,55.628014,2.840578,20.652143,0.45497486,0.10518025,0.16986984
147.6121,65241.1566,55.625397,2.856779,20.946678,0.45465881,0.10646858,0.17216554
147.6363,65241.1766,55.69899,2.712621,21.400938,0.45501295,0.10727816,0.17498851
147.6481,65241.1966,55.707722,2.735594,21.755438,0.45470959,0.10887074,0.17775428
147.669,65241.2166,55.573856,3.029558,21.896013,0.45309868,0.11146688,0.18005866
147.6957,65241.2366,55.373016,3.30405,21.939505,0.45109621,0.11344067,0.18158332
147.7168,65241.2576,55.270611,3.215232,22.219444,0.45018134,0.11373004,0.18340796
147.7299,65241.2786,55.342392,2.765388,22.773973,0.45090389,0.11261108,0.18578804
147.7504,65241.2986,55.391663,2.449394,23.263172,0.45131353,0.11222202,0.18820712
147.7717,65241.3186,55.237766,2.518645,23.478203,0.44982013,0.11336266,0.1902038
147.7941,65241.3386,55.016064,2.798032,23.41428,0.44773611,0.11489472,0.19095802
147.823,65241.3586,54.936901,2.770165,23.491108,0.44710407,0.11486711,0.19148006
