AppTimestamp(s),SensorTimestamp(s),acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,ble_rssi_BE:AC:20:23:00:02,ble_rssi_BE:AC:20:23:00:04,ble_rssi_BE:AC:20:23:00:05,ble_rssi_BE:AC:20:23:00:06,wifi_rssi_20:23:00:00:00:01,wifi_rssi_20:23:00:00:00:09,wifi_rssi_20:23:00:00:00:12,wifi_rssi_20:23:00:00:00:15,wifi_rssi_20:23:00:00:00:38,wifi_rssi_20:23:00:00:00:44,wifi_rssi_20:23:00:00:00:45,wifi_rssi_20:23:00:00:00:46,wifi_rssi_20:23:00:00:00:55,wifi_rssi_20:23:00:00:00:65,wifi_rssi_20:23:00:00:00:69,wifi_rssi_20:23:00:00:00:73,wifi_rssi_20:23:00:00:00:79,wifi_rssi_20:23:00:00:00:80,wifi_rssi_20:23:00:00:00:82,wifi_rssi_20:23:00:00:00:88,wifi_rssi_20:23:00:00:00:89,wifi_rssi_20:23:00:00:00:90,wifi_rssi_20:23:00:00:01:45,wifi_rssi_20:23:00:00:01:71,wifi_rssi_20:23:00:00:01:74,wifi_rssi_20:23:00:00:01:76,wifi_rssi_20:23:00:00:01:81,wifi_rssi_20:23:00:00:01:82,wifi_rssi_20:23:00:00:02:54,wifi_freq_20:23:00:00:00:01,wifi_freq_20:23:00:00:00:09,wifi_freq_20:23:00:00:00:12,wifi_freq_20:23:00:00:00:15,wifi_freq_20:23:00:00:00:38,wifi_freq_20:23:00:00:00:44,wifi_freq_20:23:00:00:00:45,wifi_freq_20:23:00:00:00:46,wifi_freq_20:23:00:00:00:55,wifi_freq_20:23:00:00:00:65,wifi_freq_20:23:00:00:00:69,wifi_freq_20:23:00:00:00:73,wifi_freq_20:23:00:00:00:79,wifi_freq_20:23:00:00:00:80,wifi_freq_20:23:00:00:00:82,wifi_freq_20:23:00:00:00:88,wifi_freq_20:23:00:00:00:89,wifi_freq_20:23:00:00:00:90,wifi_freq_20:23:00:00:01:45,wifi_freq_20:23:00:00:01:71,wifi_freq_20:23:00:00:01:74,wifi_freq_20:23:00:00:01:76,wifi_freq_20:23:00:00:01:81,wifi_freq_20:23:00:00:01:82,wifi_freq_20:23:00:00:02:54,Latitude_degrees,Longitude_degrees,floor_ID
103.6408,1060.285,0.07901,5.53796,7.94181,0.0005,0.01836,-0.0085,2.8,-8.0,-38.5,-110.0,-110.0,-110.0,-89.0,-61.0,-74.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-78.0,-110.0,-110.0,-110.0,-110.0,-110.0,-70.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461101435745,11.110553219149,-2.0
103.6541,1060.305,0.0838,5.53317,7.9466,0.00722,-0.00119,-0.00911,2.8,-7.9,-38.5,-110.0,-110.0,-110.0,-89.0,-61.0,-74.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-78.0,-110.0,-110.0,-110.0,-110.0,-110.0,-70.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461101435745,11.110553219149,-2.0
103.6721,1060.325,0.08141,5.51641,7.9466,0.0121,-0.00486,-0.01339,2.8,-7.9,-38.4,-110.0,-110.0,-110.0,-89.0,-61.0,-74.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-78.0,-110.0,-110.0,-110.0,-110.0,-110.0,-70.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461101435745,11.110553219149,-2.0
103.7017,1060.345,0.07422,5.48768,7.96575,0.0005,0.00675,-0.00789,2.8,-7.9,-38.4,-110.0,-110.0,-110.0,-89.0,-61.0,-74.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-78.0,-110.0,-110.0,-110.0,-110.0,-110.0,-70.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461101435745,11.110553219149,-2.0
103.7145,1060.365,0.06943,5.48289,7.96575,0.01882,0.01958,-0.00544,2.8,-8.0,-38.4,-110.0,-110.0,-110.0,-89.0,-61.0,-74.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-78.0,-110.0,-110.0,-110.0,-110.0,-110.0,-70.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461101435745,11.110553219149,-2.0
103.7312,1060.385,0.03591,5.48528,7.87716,0.02066,0.01469,-0.00117,2.8,-7.9,-38.3,-110.0,-110.0,-110.0,-89.0,-61.0,-74.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-78.0,-110.0,-110.0,-110.0,-110.0,-110.0,-70.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461101435745,11.110553219149,-2.0
103.7497,1060.405,0.02634,5.49965,7.80534,-0.02516,-0.00913,0.0025,2.8,-7.9,-38.3,-110.0,-110.0,-110.0,-89.0,-61.0,-74.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-78.0,-110.0,-110.0,-110.0,-110.0,-110.0,-70.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461101435745,11.110553219149,-2.0
103.7727,1060.425,0.01437,5.49007,7.85083,-0.04959,-0.0073,0.00128,2.8,-7.9,-38.2,-110.0,-110.0,-110.0,-89.0,-61.0,-74.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-78.0,-110.0,-110.0,-110.0,-110.0,-110.0,-70.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461101435745,11.110553219149,-2.0
103.793,1060.445,0.00718,5.47571,7.95139,-0.02943,0.00309,0.01533,2.8,-7.9,-38.2,-110.0,-110.0,-110.0,-89.0,-61.0,-74.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-78.0,-110.0,-110.0,-110.0,-110.0,-110.0,-70.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461101435745,11.110553219149,-2.0
103.8116,1060.4649,0.02394,5.46613,8.028,-0.00317,-0.0073,0.01777,2.8,-7.9,-38.2,-110.0,-110.0,-110.0,-89.0,-61.0,-74.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-78.0,-110.0,-110.0,-110.0,-110.0,-110.0,-70.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461101435745,11.110553219149,-2.0
103.8318,1060.4849,0.03591,5.45416,8.10462,0.01088,-0.00852,0.02082,2.8,-7.9,-38.1,-110.0,-110.0,-110.0,-89.0,-61.0,-74.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-78.0,-110.0,-110.0,-110.0,-110.0,-110.0,-70.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461101435745,11.110553219149,-2.0
103.8498,1060.5049,0.06225,5.45895,8.10223,0.02432,0.02202,0.02815,2.9,-7.9,-38.0,-110.0,-110.0,-110.0,-89.0,-61.0,-74.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-78.0,-110.0,-110.0,-110.0,-110.0,-110.0,-70.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461101435745,11.110553219149,-2.0
103.8717,1060.5249,0.09577,5.47331,8.06152,0.02738,0.0208,0.02388,2.8,-7.9,-38.0,-110.0,-110.0,-110.0,-89.0,-61.0,-74.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-78.0,-110.0,-110.0,-110.0,-110.0,-110.0,-70.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461101435745,11.110553219149,-2.0
103.9009,1060.5449,0.1245,5.49247,8.01843,0.01638,0.00247,0.01227,2.9,-7.9,-37.9,-110.0,-110.0,-110.0,-89.0,-61.0,-74.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-78.0,-110.0,-110.0,-110.0,-110.0,-110.0,-70.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461101435745,11.110553219149,-2.0
103.9147,1060.5649,0.13887,5.49247,7.96815,0.01272,0.00492,0.00311,2.6,-7.9,-37.9,-110.0,-110.0,-110.0,-89.0,-61.0,-74.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-78.0,-110.0,-110.0,-110.0,-110.0,-110.0,-70.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461101435745,11.110553219149,-2.0
103.9324,1060.5849,0.14126,5.48768,7.93702,0.01088,0.00492,-0.003,2.6,-7.9,-37.8,-110.0,-110.0,-110.0,-89.0,-61.0,-74.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-78.0,-110.0,-110.0,-110.0,-110.0,-110.0,-70.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461101435745,11.110553219149,-2.0
103.9507,1060.6049,0.14366,5.47571,7.90829,0.006,-0.00852,-0.00544,2.6,-7.9,-37.7,-110.0,-110.0,-110.0,-89.0,-61.0,-74.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-78.0,-110.0,-110.0,-110.0,-110.0,-110.0,-70.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461101435745,11.110553219149,-2.0
103.9747,1060.6249,0.1269,5.47092,7.86759,0.00233,0.0037,-0.0085,2.6,-7.9,-37.7,-110.0,-110.0,-110.0,-89.0,-61.0,-74.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-78.0,-110.0,-110.0,-110.0,-110.0,-110.0,-70.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461101435745,11.110553219149,-2.0
103.9912,1060.6449,0.10774,5.46852,7.83886,-0.01538,-0.00547,-0.00483,2.7,-7.9,-37.6,-110.0,-110.0,-110.0,-89.0,-61.0,-74.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-78.0,-110.0,-110.0,-110.0,-110.0,-110.0,-70.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461101435745,11.110553219149,-2.0
104.0095,1060.6649,0.09338,5.47331,7.84843,-0.01966,-0.02196,-0.00422,2.8,-7.9,-37.6,-110.0,-110.0,-110.0,-89.0,-61.0,-74.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-78.0,-110.0,-110.0,-110.0,-110.0,-110.0,-70.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461101435745,11.110553219149,-2.0
104.0323,1060.6849,0.09577,5.48049,7.85083,-0.02333,-0.02501,-0.00544,2.8,-7.9,-37.7,-110.0,-110.0,-110.0,-89.0,-61.0,-74.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-78.0,-110.0,-110.0,-110.0,-110.0,-110.0,-70.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461101435745,11.110553219149,-2.0
104.0534,1060.7049,0.09098,5.47331,7.84843,-0.03188,-0.01158,-0.01339,2.8,-7.9,-37.7,-110.0,-110.0,-110.0,-89.0,-61.0,-74.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-78.0,-110.0,-110.0,-110.0,-110.0,-110.0,-70.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461101435745,11.110553219149,-2.0
104.0794,1060.7249,0.07422,5.47571,7.87956,-0.05326,0.00736,-0.01094,2.8,-7.9,-37.7,-110.0,-110.0,-110.0,-89.0,-61.0,-74.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-78.0,-110.0,-110.0,-110.0,-110.0,-110.0,-70.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461101435745,11.110553219149,-2.0
104.103,1060.7449,0.0,5.45416,7.9059,-0.06364,0.06784,5e-05,2.8,-7.9,-37.7,-110.0,-110.0,-110.0,-89.0,-61.0,-74.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-78.0,-110.0,-110.0,-110.0,-110.0,-110.0,-70.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461101435745,11.110553219149,-2.0
104.112,1060.7649,-0.03591,5.43979,7.98491,-0.03921,-0.01952,0.01838,2.8,-7.9,-37.8,-110.0,-110.0,-110.0,-89.0,-61.0,-74.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-78.0,-110.0,-110.0,-110.0,-110.0,-110.0,-70.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461101435745,11.110553219149,-2.0
104.1387,1060.7849,-0.03352,5.43261,8.02322,-0.01538,-0.03845,0.02143,2.8,-7.9,-37.8,-110.0,-110.0,-110.0,-89.0,-61.0,-74.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-78.0,-110.0,-110.0,-110.0,-110.0,-110.0,-70.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461101435745,11.110553219149,-2.0
104.1535,1060.8049,-0.00239,5.44937,8.04955,-0.02394,0.00309,0.02327,2.8,-7.9,-37.9,-110.0,-110.0,-110.0,-89.0,-61.0,-74.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-78.0,-110.0,-110.0,-110.0,-110.0,-110.0,-70.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461101435745,11.110553219149,-2.0
104.1708,1060.8249,0.01437,5.45416,8.08786,-0.0386,0.02263,0.01227,2.8,-7.9,-37.9,-110.0,-110.0,-110.0,-89.0,-61.0,-74.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-78.0,-110.0,-110.0,-110.0,-110.0,-110.0,-70.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461101435745,11.110553219149,-2.0
104.1904,1060.8449,0.01437,5.45895,8.12377,-0.03005,0.02141,0.01655,2.9,-7.9,-38.0,-110.0,-110.0,-110.0,-89.0,-61.0,-74.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-78.0,-110.0,-110.0,-110.0,-110.0,-110.0,-70.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461101435745,11.110553219149,-2.0
104.213,1060.8648,0.02634,5.4781,8.15729,-0.02027,0.02324,0.02082,2.9,-7.9,-38.0,-110.0,-110.0,-110.0,-89.0,-61.0,-74.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-78.0,-110.0,-110.0,-110.0,-110.0,-110.0,-70.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461101435745,11.110553219149,-2.0
104.2343,1060.8848,0.0431,5.49486,8.18124,0.00111,0.02202,0.01838,3.0,-7.9,-38.1,-110.0,-110.0,-110.0,-89.0,-61.0,-74.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-78.0,-110.0,-110.0,-110.0,-110.0,-110.0,-70.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461101435745,11.110553219149,-2.0
104.2505,1060.9048,0.09098,5.5188,8.16208,0.01577,0.02202,0.01349,3.0,-7.9,-38.2,-110.0,-110.0,-110.0,-89.0,-61.0,-74.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-78.0,-110.0,-110.0,-110.0,-110.0,-110.0,-70.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461101435745,11.110553219149,-2.0
104.2729,1060.9248,0.1245,5.52599,8.1142,0.02249,0.0263,-0.00483,3.0,-7.9,-38.3,-110.0,-110.0,-110.0,-89.0,-61.0,-74.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-78.0,-110.0,-110.0,-110.0,-110.0,-110.0,-70.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461101435745,11.110553219149,-2.0
104.2909,1060.9448,0.13887,5.53077,8.07828,0.01577,0.01347,-0.01522,3.0,-7.9,-38.3,-110.0,-110.0,-110.0,-89.0,-61.0,-74.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-78.0,-110.0,-110.0,-110.0,-110.0,-110.0,-70.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461101435745,11.110553219149,-2.0
104.3202,1060.9648,0.13647,5.5212,8.04955,0.01333,0.02263,-0.02194,2.9,-7.9,-38.4,-110.0,-110.0,-110.0,-89.0,-61.0,-74.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-78.0,-110.0,-110.0,-110.0,-110.0,-110.0,-70.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461101435745,11.110553219149,-2.0
104.3365,1060.9848,0.12929,5.50444,8.03998,-0.00072,0.02447,-0.02377,3.0,-7.9,-38.4,-110.0,-110.0,-110.0,-89.0,-61.0,-74.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-78.0,-110.0,-110.0,-110.0,-110.0,-110.0,-70.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461101435745,11.110553219149,-2.0
104.3554,1061.0048,0.10774,5.48528,8.03998,0.01088,0.02202,-0.0256,3.0,-7.9,-38.4,-110.0,-110.0,-110.0,-89.0,-61.0,-74.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-78.0,-110.0,-110.0,-110.0,-110.0,-110.0,-70.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461101435745,11.110553219149,-2.0
