AppTimestamp(s),MAC,Frequency,RSSI
912.8216,20:23:00:00:01:16,5500,-84
912.8216,20:23:00:00:01:19,5500,-85
912.8216,20:23:00:00:00:38,2457,-86
912.8216,20:23:00:00:01:45,2462,-90
912.8216,20:23:00:00:01:62,2437,-91
916.8125,20:23:00:00:00:12,2417,-51
916.8125,20:23:00:00:00:15,2452,-54
916.8125,20:23:00:00:00:65,2437,-55
916.8125,20:23:00:00:00:55,2427,-56
916.8125,20:23:00:00:00:73,2437,-60
916.8125,20:23:00:00:00:44,2462,-61
916.8125,20:23:00:00:00:82,2462,-61
916.8125,20:23:00:00:00:90,2437,-65
916.8125,20:23:00:00:00:69,2422,-67
916.8125,20:23:00:00:00:45,2412,-67
916.8125,20:23:00:00:00:01,2437,-68
916.8125,20:23:00:00:00:79,5200,-70
916.8125,20:23:00:00:00:80,5200,-70
916.8125,20:23:00:00:00:88,2462,-80
916.8125,20:23:00:00:01:20,5500,-83
916.8125,20:23:00:00:01:27,5500,-83
916.8125,20:23:00:00:01:16,5500,-84
916.8125,20:23:00:00:01:21,5500,-84
916.8125,20:23:00:00:01:15,5500,-85
916.8125,20:23:00:00:01:19,5500,-85
916.8125,20:23:00:00:00:09,5200,-87
916.8125,20:23:00:00:01:01,2462,-89
916.8125,20:23:00:00:01:45,2462,-90
916.8125,20:23:00:00:01:60,2412,-93
920.8142,20:23:00:00:00:73,2437,-54
920.8142,20:23:00:00:00:12,2417,-55
920.8142,20:23:00:00:00:15,2452,-57
920.8142,20:23:00:00:00:69,2422,-59
920.8142,20:23:00:00:00:65,2437,-59
920.8142,20:23:00:00:00:55,2427,-60
920.8142,20:23:00:00:00:44,2462,-60
920.8142,20:23:00:00:00:82,2462,-61
920.8142,20:23:00:00:00:01,2437,-63
920.8142,20:23:00:00:00:90,2437,-67
920.8142,20:23:00:00:00:45,2412,-69
920.8142,20:23:00:00:00:79,5200,-74
920.8142,20:23:00:00:00:80,5200,-74
920.8142,20:23:00:00:00:88,2462,-80
920.8142,20:23:00:00:01:20,5500,-84
920.8142,20:23:00:00:01:16,5500,-85
920.8142,20:23:00:00:01:15,5500,-85
920.8142,20:23:00:00:01:21,5500,-85
920.8142,20:23:00:00:01:19,5500,-85
920.8142,20:23:00:00:01:27,5500,-85
920.8142,20:23:00:00:00:38,2457,-85
920.8142,20:23:00:00:00:09,5200,-87
924.8019,20:23:00:00:00:44,2462,-60
924.8019,20:23:00:00:00:12,2417,-61
924.8019,20:23:00:00:00:73,2437,-61
924.8019,20:23:00:00:00:55,2427,-61
924.8019,20:23:00:00:00:15,2452,-62
924.8019,20:23:00:00:00:01,2437,-62
924.8019,20:23:00:00:00:82,2462,-64
924.8019,20:23:00:00:00:65,2437,-65
924.8019,20:23:00:00:00:79,5200,-66
924.8019,20:23:00:00:00:80,5200,-66
924.8019,20:23:00:00:00:69,2422,-68
924.8019,20:23:00:00:00:45,2412,-68
924.8019,20:23:00:00:00:90,2437,-69
924.8019,20:23:00:00:00:09,5200,-81
924.8019,20:23:00:00:01:20,5500,-84
924.8019,20:23:00:00:01:16,5500,-85
924.8019,20:23:00:00:01:15,5500,-85
924.8019,20:23:00:00:01:21,5500,-85
924.8019,20:23:00:00:01:19,5500,-85
924.8019,20:23:00:00:01:27,5500,-85
924.8019,20:23:00:00:00:38,2457,-85
924.8019,20:23:00:00:00:25,2412,-90
928.8313,20:23:00:00:00:73,2437,-55
928.8313,20:23:00:00:00:12,2417,-57
928.8313,20:23:00:00:00:44,2462,-58
928.8313,20:23:00:00:00:45,2412,-58
928.8313,20:23:00:00:00:55,2427,-60
928.8313,20:23:00:00:00:82,2462,-60
928.8313,20:23:00:00:00:69,2422,-61
928.8313,20:23:00:00:00:15,2452,-61
928.8313,20:23:00:00:00:01,2437,-61
928.8313,20:23:00:00:00:65,2437,-63
928.8313,20:23:00:00:00:90,2437,-66
928.8313,20:23:00:00:00:80,5200,-70
928.8313,20:23:00:00:00:79,5200,-71
928.8313,20:23:00:00:00:88,2462,-76
928.8313,20:23:00:00:01:19,5500,-81
928.8313,20:23:00:00:01:16,5500,-82
928.8313,20:23:00:00:01:15,5500,-83
928.8313,20:23:00:00:01:21,5500,-83
928.8313,20:23:00:00:01:27,5500,-83
928.8313,20:23:00:00:01:20,5500,-84
928.8313,20:23:00:00:00:38,2457,-85
928.8313,20:23:00:00:01:58,2462,-89
932.8286,20:23:00:00:00:73,2437,-51
932.8286,20:23:00:00:00:12,2417,-52
932.8286,20:23:00:00:00:55,2427,-58
932.8286,20:23:00:00:00:15,2452,-58
932.8286,20:23:00:00:00:44,2462,-58
932.8286,20:23:00:00:00:45,2412,-59
932.8286,20:23:00:00:00:82,2462,-60
932.8286,20:23:00:00:00:01,2437,-61
932.8286,20:23:00:00:00:69,2422,-65
932.8286,20:23:00:00:00:65,2437,-65
932.8286,20:23:00:00:00:90,2437,-68
932.8286,20:23:00:00:00:79,5200,-75
932.8286,20:23:00:00:00:80,5200,-75
932.8286,20:23:00:00:00:88,2462,-78
932.8286,20:23:00:00:00:09,5200,-81
932.8286,20:23:00:00:01:27,5500,-81
932.8286,20:23:00:00:01:16,5500,-82
932.8286,20:23:00:00:01:19,5500,-82
932.8286,20:23:00:00:01:20,5500,-83
932.8286,20:23:00:00:01:15,5500,-83
932.8286,20:23:00:00:01:21,5500,-83
932.8286,20:23:00:00:00:38,2457,-87
936.7922,20:23:00:00:00:73,2437,-45
936.7922,20:23:00:00:00:44,2462,-57
936.7922,20:23:00:00:00:12,2417,-58
936.7922,20:23:00:00:00:15,2452,-58
936.7922,20:23:00:00:00:82,2462,-58
936.7922,20:23:00:00:00:01,2437,-59
936.7922,20:23:00:00:00:55,2427,-63
936.7922,20:23:00:00:00:45,2412,-65
936.7922,20:23:00:00:00:69,2422,-67
936.7922,20:23:00:00:00:65,2437,-67
936.7922,20:23:00:00:00:90,2437,-67
936.7922,20:23:00:00:00:79,5200,-71
936.7922,20:23:00:00:00:80,5200,-71
936.7922,20:23:00:00:00:88,2462,-83
936.7922,20:23:00:00:00:09,5200,-84
936.7922,20:23:00:00:01:27,5500,-89
940.8201,20:23:00:00:00:73,2437,-44
940.8201,20:23:00:00:00:12,2417,-58
940.8201,20:23:00:00:00:55,2427,-59
940.8201,20:23:00:00:00:44,2462,-59
940.8201,20:23:00:00:00:45,2412,-61
940.8201,20:23:00:00:00:15,2452,-62
940.8201,20:23:00:00:00:82,2462,-62
940.8201,20:23:00:00:00:01,2437,-64
940.8201,20:23:00:00:00:65,2437,-65
940.8201,20:23:00:00:00:69,2422,-69
940.8201,20:23:00:00:00:90,2437,-71
940.8201,20:23:00:00:00:79,5200,-74
940.8201,20:23:00:00:00:80,5200,-74
940.8201,20:23:00:00:00:88,2462,-84
940.8201,20:23:00:00:01:20,5500,-86
940.8201,20:23:00:00:01:16,5500,-86
940.8201,20:23:00:00:01:21,5500,-86
940.8201,20:23:00:00:01:19,5500,-86
940.8201,20:23:00:00:01:27,5500,-86
940.8201,20:23:00:00:01:15,5500,-87
940.8201,20:23:00:00:00:38,2457,-88
944.8068,20:23:00:00:00:73,2437,-56
944.8068,20:23:00:00:00:12,2417,-63
944.8068,20:23:00:00:00:55,2427,-63
944.8068,20:23:00:00:00:01,2437,-64
944.8068,20:23:00:00:00:44,2462,-64
944.8068,20:23:00:00:00:82,2462,-64
944.8068,20:23:00:00:00:15,2452,-66
944.8068,20:23:00:00:00:45,2412,-66
944.8068,20:23:00:00:00:65,2437,-67
944.8068,20:23:00:00:00:69,2422,-69
944.8068,20:23:00:00:00:79,5200,-74
944.8068,20:23:00:00:00:80,5200,-74
944.8068,20:23:00:00:00:90,2437,-74
944.8068,20:23:00:00:00:88,2462,-81
948.7958,20:23:00:00:00:73,2437,-61
948.7958,20:23:00:00:00:01,2437,-64
948.7958,20:23:00:00:00:82,2462,-72
948.7958,20:23:00:00:00:55,2427,-75
948.7958,20:23:00:00:00:15,2452,-75
948.7958,20:23:00:00:00:44,2462,-75
948.7958,20:23:00:00:00:38,2457,-75
948.7958,20:23:00:00:00:12,2417,-76
948.7958,20:23:00:00:00:65,2437,-77
948.7958,20:23:00:00:00:45,2412,-80
948.7958,20:23:00:00:00:69,2422,-81
948.7958,20:23:00:00:00:90,2437,-82
948.7958,20:23:00:00:00:09,5200,-83
948.7958,20:23:00:00:00:79,5200,-84
948.7958,20:23:00:00:00:80,5200,-84
952.7974,20:23:00:00:00:01,2437,-56
952.7974,20:23:00:00:00:73,2437,-70
952.7974,20:23:00:00:00:38,2457,-73
952.7974,20:23:00:00:00:65,2437,-79
952.7974,20:23:00:00:00:55,2427,-79
952.7974,20:23:00:00:00:44,2462,-80
952.7974,20:23:00:00:00:82,2462,-80
952.7974,20:23:00:00:00:45,2412,-81
952.7974,20:23:00:00:00:15,2452,-82
952.7974,20:23:00:00:00:90,2437,-83
952.7974,20:23:00:00:00:09,5200,-83
952.7974,20:23:00:00:00:69,2422,-88
952.7974,20:23:00:00:00:79,5200,-90
956.804,20:23:00:00:00:01,2437,-52
956.804,20:23:00:00:00:73,2437,-66
956.804,20:23:00:00:00:38,2457,-67
956.804,20:23:00:00:00:55,2427,-71
956.804,20:23:00:00:00:15,2452,-72
956.804,20:23:00:00:00:44,2462,-73
956.804,20:23:00:00:00:09,5200,-73
956.804,20:23:00:00:00:82,2462,-74
956.804,20:23:00:00:00:90,2437,-79
956.804,20:23:00:00:00:45,2412,-81
956.804,20:23:00:00:00:12,2417,-83
956.804,20:23:00:00:00:65,2437,-83
956.804,20:23:00:00:00:79,5200,-85
956.804,20:23:00:00:00:80,5200,-85
960.8048,20:23:00:00:00:01,2437,-48
960.8048,20:23:00:00:00:73,2437,-60
960.8048,20:23:00:00:00:09,5200,-65
960.8048,20:23:00:00:00:55,2427,-70
960.8048,20:23:00:00:00:38,2457,-75
960.8048,20:23:00:00:00:15,2452,-76
960.8048,20:23:00:00:00:90,2437,-77
960.8048,20:23:00:00:00:65,2437,-79
960.8048,20:23:00:00:00:45,2412,-80
960.8048,20:23:00:00:00:12,2417,-82
960.8048,20:23:00:00:00:69,2422,-85
960.8048,20:23:00:00:00:80,5200,-85
960.8048,20:23:00:00:00:79,5200,-86
960.8048,20:23:00:00:00:25,2412,-86
964.8001,20:23:00:00:00:01,2437,-44
964.8001,20:23:00:00:00:73,2437,-59
964.8001,20:23:00:00:00:09,5200,-64
964.8001,20:23:00:00:00:55,2427,-70
964.8001,20:23:00:00:00:90,2437,-75
964.8001,20:23:00:00:00:82,2462,-75
964.8001,20:23:00:00:00:12,2417,-76
964.8001,20:23:00:00:00:44,2462,-76
964.8001,20:23:00:00:00:45,2412,-76
964.8001,20:23:00:00:00:15,2452,-77
964.8001,20:23:00:00:00:38,2457,-77
964.8001,20:23:00:00:00:80,5200,-89
968.7817,20:23:00:00:00:01,2437,-56
968.7817,20:23:00:00:00:73,2437,-59
968.7817,20:23:00:00:00:09,5200,-69
968.7817,20:23:00:00:00:44,2462,-72
968.7817,20:23:00:00:00:15,2452,-73
968.7817,20:23:00:00:00:55,2427,-74
968.7817,20:23:00:00:00:38,2457,-74
968.7817,20:23:00:00:00:90,2437,-78
968.7817,20:23:00:00:00:46,2462,-78
968.7817,20:23:00:00:00:45,2412,-80
968.7817,20:23:00:00:00:79,5200,-82
968.7817,20:23:00:00:00:65,2437,-83
968.7817,20:23:00:00:00:80,5200,-83
972.8111,20:23:00:00:00:01,2437,-52
972.8111,20:23:00:00:00:73,2437,-61
972.8111,20:23:00:00:00:09,5200,-69
972.8111,20:23:00:00:00:44,2462,-71
972.8111,20:23:00:00:00:55,2427,-72
972.8111,20:23:00:00:00:15,2452,-73
972.8111,20:23:00:00:00:45,2412,-75
972.8111,20:23:00:00:00:38,2457,-77
972.8111,20:23:00:00:00:90,2437,-79
972.8111,20:23:00:00:00:79,5200,-82
972.8111,20:23:00:00:00:80,5200,-83
972.8111,20:23:00:00:00:12,2417,-85
976.8062,20:23:00:00:00:01,2437,-50
976.8062,20:23:00:00:00:73,2437,-61
976.8062,20:23:00:00:00:09,5200,-66
976.8062,20:23:00:00:00:44,2462,-71
976.8062,20:23:00:00:00:55,2427,-72
976.8062,20:23:00:00:00:15,2452,-73
976.8062,20:23:00:00:00:46,2462,-79
976.8062,20:23:00:00:00:38,2457,-80
976.8062,20:23:00:00:00:90,2437,-81
976.8062,20:23:00:00:00:79,5200,-82
976.8062,20:23:00:00:00:80,5200,-83
976.8062,20:23:00:00:00:12,2417,-85
976.8062,20:23:00:00:00:65,2437,-86
976.8062,20:23:00:00:00:69,2422,-87
976.8062,20:23:00:00:00:25,2412,-88
980.7947,20:23:00:00:00:01,2437,-54
980.7947,20:23:00:00:00:73,2437,-62
980.7947,20:23:00:00:00:09,5200,-65
980.7947,20:23:00:00:00:44,2462,-71
980.7947,20:23:00:00:00:55,2427,-73
980.7947,20:23:00:00:00:15,2452,-73
980.7947,20:23:00:00:00:90,2437,-80
980.7947,20:23:00:00:00:38,2457,-80
980.7947,20:23:00:00:00:80,5200,-83
980.7947,20:23:00:00:00:65,2437,-84
980.7947,20:23:00:00:00:79,5200,-84
980.7947,20:23:00:00:00:69,2422,-86
984.8303,20:23:00:00:00:01,2437,-53
984.8303,20:23:00:00:00:73,2437,-66
984.8303,20:23:00:00:00:09,5200,-66
984.8303,20:23:00:00:00:15,2452,-73
984.8303,20:23:00:00:00:45,2412,-76
984.8303,20:23:00:00:00:82,2462,-77
984.8303,20:23:00:00:00:55,2427,-78
984.8303,20:23:00:00:00:12,2417,-79
984.8303,20:23:00:00:00:90,2437,-80
984.8303,20:23:00:00:00:38,2457,-81
984.8303,20:23:00:00:00:80,5200,-83
984.8303,20:23:00:00:00:79,5200,-84
988.7872,20:23:00:00:00:09,5200,-65
988.7872,20:23:00:00:00:73,2437,-66
988.7872,20:23:00:00:00:01,2437,-69
988.7872,20:23:00:00:00:44,2462,-72
988.7872,20:23:00:00:00:15,2452,-73
988.7872,20:23:00:00:00:82,2462,-73
988.7872,20:23:00:00:00:45,2412,-76
988.7872,20:23:00:00:00:12,2417,-77
988.7872,20:23:00:00:00:38,2457,-78
988.7872,20:23:00:00:00:90,2437,-79
988.7872,20:23:00:00:00:79,5200,-83
988.7872,20:23:00:00:00:80,5200,-83
988.7872,20:23:00:00:00:65,2437,-85
988.7872,20:23:00:00:00:25,2412,-85
992.7821,20:23:00:00:00:01,2437,-55
992.7821,20:23:00:00:00:73,2437,-65
992.7821,20:23:00:00:00:09,5200,-66
992.7821,20:23:00:00:00:15,2452,-72
992.7821,20:23:00:00:00:44,2462,-75
992.7821,20:23:00:00:00:82,2462,-75
992.7821,20:23:00:00:00:12,2417,-76
992.7821,20:23:00:00:00:45,2412,-77
992.7821,20:23:00:00:00:55,2427,-78
992.7821,20:23:00:00:00:38,2457,-78
992.7821,20:23:00:00:00:90,2437,-80
992.7821,20:23:00:00:00:46,2462,-81
992.7821,20:23:00:00:00:79,5200,-82
992.7821,20:23:00:00:00:80,5200,-83
996.8346,20:23:00:00:00:01,2437,-51
996.8346,20:23:00:00:00:73,2437,-62
996.8346,20:23:00:00:00:09,5200,-69
996.8346,20:23:00:00:00:44,2462,-72
996.8346,20:23:00:00:00:38,2457,-73
996.8346,20:23:00:00:00:55,2427,-74
996.8346,20:23:00:00:00:15,2452,-74
996.8346,20:23:00:00:00:90,2437,-74
996.8346,20:23:00:00:00:45,2412,-74
996.8346,20:23:00:00:00:82,2462,-75
996.8346,20:23:00:00:00:12,2417,-79
996.8346,20:23:00:00:00:80,5200,-84
996.8346,20:23:00:00:00:65,2437,-85
996.8346,20:23:00:00:00:79,5200,-85
1000.7817,20:23:00:00:00:01,2437,-44
1000.7817,20:23:00:00:00:09,5200,-65
1000.7817,20:23:00:00:00:73,2437,-66
1000.7817,20:23:00:00:00:82,2462,-67
1000.7817,20:23:00:00:00:15,2452,-68
1000.7817,20:23:00:00:00:44,2462,-72
1000.7817,20:23:00:00:00:38,2457,-72
1000.7817,20:23:00:00:00:55,2427,-74
1000.7817,20:23:00:00:00:45,2412,-75
1000.7817,20:23:00:00:00:90,2437,-80
1000.7817,20:23:00:00:00:65,2437,-81
1000.7817,20:23:00:00:00:12,2417,-82
1000.7817,20:23:00:00:00:80,5200,-84
1000.7817,20:23:00:00:00:79,5200,-85
1000.7817,20:23:00:00:00:02,2462,-88
1004.7931,20:23:00:00:00:01,2437,-53
1004.7931,20:23:00:00:00:73,2437,-65
1004.7931,20:23:00:00:00:09,5200,-73
1004.7931,20:23:00:00:00:82,2462,-74
1004.7931,20:23:00:00:00:45,2412,-74
1004.7931,20:23:00:00:00:15,2452,-75
1004.7931,20:23:00:00:00:55,2427,-78
1004.7931,20:23:00:00:00:38,2457,-79
1004.7931,20:23:00:00:00:12,2417,-80
1004.7931,20:23:00:00:00:90,2437,-82
1004.7931,20:23:00:00:00:79,5200,-88
1008.8376,20:23:00:00:00:01,2437,-61
1008.8376,20:23:00:00:00:73,2437,-63
1008.8376,20:23:00:00:00:44,2462,-69
1008.8376,20:23:00:00:00:15,2452,-71
1008.8376,20:23:00:00:00:82,2462,-71
1008.8376,20:23:00:00:00:65,2437,-72
1008.8376,20:23:00:00:00:55,2427,-73
1008.8376,20:23:00:00:00:45,2412,-76
1008.8376,20:23:00:00:00:09,5200,-78
1008.8376,20:23:00:00:00:12,2417,-79
1008.8376,20:23:00:00:00:38,2457,-79
1008.8376,20:23:00:00:00:90,2437,-82
1008.8376,20:23:00:00:00:69,2422,-85
1012.8312,20:23:00:00:00:73,2437,-53
1012.8312,20:23:00:00:00:01,2437,-57
1012.8312,20:23:00:00:00:44,2462,-65
1012.8312,20:23:00:00:00:55,2427,-66
1012.8312,20:23:00:00:00:15,2452,-66
1012.8312,20:23:00:00:00:65,2437,-67
1012.8312,20:23:00:00:00:82,2462,-67
1012.8312,20:23:00:00:00:45,2412,-71
1012.8312,20:23:00:00:00:69,2422,-73
1012.8312,20:23:00:00:00:12,2417,-75
1012.8312,20:23:00:00:00:38,2457,-81
1012.8312,20:23:00:00:00:09,5200,-81
1012.8312,20:23:00:00:00:90,2437,-82
1012.8312,20:23:00:00:00:79,5200,-83
1012.8312,20:23:00:00:00:80,5200,-83
1012.8312,20:23:00:00:00:88,2462,-84
1016.805,20:23:00:00:00:73,2437,-45
1016.805,20:23:00:00:00:01,2437,-53
1016.805,20:23:00:00:00:55,2427,-58
1016.805,20:23:00:00:00:15,2452,-60
1016.805,20:23:00:00:00:12,2417,-61
1016.805,20:23:00:00:00:82,2462,-63
1016.805,20:23:00:00:00:69,2422,-66
1016.805,20:23:00:00:00:65,2437,-67
1016.805,20:23:00:00:00:44,2462,-67
1016.805,20:23:00:00:00:45,2412,-67
1016.805,20:23:00:00:00:90,2437,-68
1016.805,20:23:00:00:00:79,5200,-77
1016.805,20:23:00:00:00:80,5200,-77
1016.805,20:23:00:00:00:09,5200,-81
1016.805,20:23:00:00:01:15,5500,-84
1016.805,20:23:00:00:01:19,5500,-84
1016.805,20:23:00:00:01:21,5500,-84
1016.805,20:23:00:00:01:20,5500,-84
1016.805,20:23:00:00:01:27,5500,-84
1016.805,20:23:00:00:01:16,5500,-85
1020.7821,20:23:00:00:00:73,2437,-44
1020.7821,20:23:00:00:00:15,2452,-56
1020.7821,20:23:00:00:00:12,2417,-57
1020.7821,20:23:00:00:00:55,2427,-58
1020.7821,20:23:00:00:00:44,2462,-63
1020.7821,20:23:00:00:00:82,2462,-63
1020.7821,20:23:00:00:00:90,2437,-64
1020.7821,20:23:00:00:00:45,2412,-65
1020.7821,20:23:00:00:00:69,2422,-66
1020.7821,20:23:00:00:00:65,2437,-67
1020.7821,20:23:00:00:00:01,2437,-67
1020.7821,20:23:00:00:00:88,2462,-71
1020.7821,20:23:00:00:00:79,5200,-77
1020.7821,20:23:00:00:00:09,5200,-77
1020.7821,20:23:00:00:00:80,5200,-77
1020.7821,20:23:00:00:01:15,5500,-84
1020.7821,20:23:00:00:01:19,5500,-84
1020.7821,20:23:00:00:01:21,5500,-84
1020.7821,20:23:00:00:01:20,5500,-84
1020.7821,20:23:00:00:01:27,5500,-85
1020.7821,20:23:00:00:01:16,5500,-85
1020.7821,20:23:00:00:01:41,2437,-88
1024.8259,20:23:00:00:00:73,2437,-46
1024.8259,20:23:00:00:00:12,2417,-56
1024.8259,20:23:00:00:00:01,2437,-58
1024.8259,20:23:00:00:00:90,2437,-60
1024.8259,20:23:00:00:00:55,2427,-61
1024.8259,20:23:00:00:00:15,2452,-64
1024.8259,20:23:00:00:00:45,2412,-64
1024.8259,20:23:00:00:00:44,2462,-66
1024.8259,20:23:00:00:00:82,2462,-66
1024.8259,20:23:00:00:00:69,2422,-67
1024.8259,20:23:00:00:00:79,5200,-69
1024.8259,20:23:00:00:00:65,2437,-70
1024.8259,20:23:00:00:00:80,5200,-70
1024.8259,20:23:00:00:00:88,2462,-75
1024.8259,20:23:00:00:00:09,5200,-76
1024.8259,20:23:00:00:01:15,5500,-84
1024.8259,20:23:00:00:01:20,5500,-84
1024.8259,20:23:00:00:01:27,5500,-84
1024.8259,20:23:00:00:01:16,5500,-84
1024.8259,20:23:00:00:00:38,2457,-87
1024.8259,20:23:00:00:01:21,5500,-88
1028.7921,20:23:00:00:00:73,2437,-45
1028.7921,20:23:00:00:00:01,2437,-55
1028.7921,20:23:00:00:00:15,2452,-57
1028.7921,20:23:00:00:00:12,2417,-58
1028.7921,20:23:00:00:00:44,2462,-60
1028.7921,20:23:00:00:00:90,2437,-60
1028.7921,20:23:00:00:00:55,2427,-61
1028.7921,20:23:00:00:00:82,2462,-61
1028.7921,20:23:00:00:00:65,2437,-66
1028.7921,20:23:00:00:00:69,2422,-67
1028.7921,20:23:00:00:00:45,2412,-69
1028.7921,20:23:00:00:00:79,5200,-73
1028.7921,20:23:00:00:00:09,5200,-73
1028.7921,20:23:00:00:00:80,5200,-73
1028.7921,20:23:00:00:00:88,2462,-79
1028.7921,20:23:00:00:01:71,2462,-86
1028.7921,20:23:00:00:01:20,5500,-89
1028.7921,20:23:00:00:01:41,2437,-89
1032.8074,20:23:00:00:00:73,2437,-42
1032.8074,20:23:00:00:00:01,2437,-59
1032.8074,20:23:00:00:00:55,2427,-61
1032.8074,20:23:00:00:00:44,2462,-61
1032.8074,20:23:00:00:00:90,2437,-61
1032.8074,20:23:00:00:00:82,2462,-62
1032.8074,20:23:00:00:00:45,2412,-62
1032.8074,20:23:00:00:00:65,2437,-63
1032.8074,20:23:00:00:00:15,2452,-64
1032.8074,20:23:00:00:00:69,2422,-70
1032.8074,20:23:00:00:00:79,5200,-73
1032.8074,20:23:00:00:00:80,5200,-73
1032.8074,20:23:00:00:00:09,5200,-77
1032.8074,20:23:00:00:00:88,2462,-78
1036.7919,20:23:00:00:00:73,2437,-43
1036.7919,20:23:00:00:00:90,2437,-53
1036.7919,20:23:00:00:00:01,2437,-56
1036.7919,20:23:00:00:00:55,2427,-65
1036.7919,20:23:00:00:00:15,2452,-67
1036.7919,20:23:00:00:00:65,2437,-68
1036.7919,20:23:00:00:00:44,2462,-68
1036.7919,20:23:00:00:00:12,2417,-69
1036.7919,20:23:00:00:00:82,2462,-69
1036.7919,20:23:00:00:00:09,5200,-74
1036.7919,20:23:00:00:00:79,5200,-75
1036.7919,20:23:00:00:00:80,5200,-75
1036.7919,20:23:00:00:00:69,2422,-77
1036.7919,20:23:00:00:00:88,2462,-82
1036.7919,20:23:00:00:00:38,2457,-87
1040.3888,20:23:00:00:00:73,2437,-50
1040.3888,20:23:00:00:00:90,2437,-53
1040.3888,20:23:00:00:00:01,2437,-54
1040.3888,20:23:00:00:00:55,2427,-65
1040.3888,20:23:00:00:00:09,5200,-68
1040.3888,20:23:00:00:00:12,2417,-69
1040.3888,20:23:00:00:00:45,2412,-70
1040.3888,20:23:00:00:00:65,2437,-72
1040.3888,20:23:00:00:00:15,2452,-72
1040.3888,20:23:00:00:00:44,2462,-73
1040.3888,20:23:00:00:00:82,2462,-73
1040.3888,20:23:00:00:00:79,5200,-79
1040.3888,20:23:00:00:00:80,5200,-79
1040.3888,20:23:00:00:00:69,2422,-81
1040.3888,20:23:00:00:01:71,2462,-84
1040.3888,20:23:00:00:01:82,2462,-84
1040.3888,20:23:00:00:00:88,2462,-86
1040.3888,20:23:00:00:00:38,2457,-87
1044.7996,20:23:00:00:00:73,2437,-46
1044.7996,20:23:00:00:00:01,2437,-50
1044.7996,20:23:00:00:00:90,2437,-54
1044.7996,20:23:00:00:00:55,2427,-60
1044.7996,20:23:00:00:00:09,5200,-64
1044.7996,20:23:00:00:00:15,2452,-65
1044.7996,20:23:00:00:00:44,2462,-69
1044.7996,20:23:00:00:00:82,2462,-69
1044.7996,20:23:00:00:00:65,2437,-72
1044.7996,20:23:00:00:00:45,2412,-77
1044.7996,20:23:00:00:00:69,2422,-77
1044.7996,20:23:00:00:00:79,5200,-83
1044.7996,20:23:00:00:00:88,2462,-83
1044.7996,20:23:00:00:00:80,5200,-84
1044.7996,20:23:00:00:00:38,2457,-85
1048.8296,20:23:00:00:00:01,2437,-47
1048.8296,20:23:00:00:00:73,2437,-49
1048.8296,20:23:00:00:00:90,2437,-59
1048.8296,20:23:00:00:00:09,5200,-60
1048.8296,20:23:00:00:00:65,2437,-72
1048.8296,20:23:00:00:00:55,2427,-73
1048.8296,20:23:00:00:00:82,2462,-73
1048.8296,20:23:00:00:00:15,2452,-75
1048.8296,20:23:00:00:00:12,2417,-79
1048.8296,20:23:00:00:00:69,2422,-82
1048.8296,20:23:00:00:00:45,2412,-83
1048.8296,20:23:00:00:00:38,2457,-83
1048.8296,20:23:00:00:00:46,2462,-87
1048.8296,20:23:00:00:01:71,2462,-88
1048.8296,20:23:00:00:00:88,2462,-89
1048.8296,20:23:00:00:01:82,2462,-89
1052.8224,20:23:00:00:00:01,2437,-49
1052.8224,20:23:00:00:00:73,2437,-60
1052.8224,20:23:00:00:00:09,5200,-63
1052.8224,20:23:00:00:00:90,2437,-67
1052.8224,20:23:00:00:00:44,2462,-79
1052.8224,20:23:00:00:00:45,2412,-79
1052.8224,20:23:00:00:00:12,2417,-80
1052.8224,20:23:00:00:00:65,2437,-80
1052.8224,20:23:00:00:00:15,2452,-80
1052.8224,20:23:00:00:00:55,2427,-81
1052.8224,20:23:00:00:00:38,2457,-81
1052.8224,20:23:00:00:00:69,2422,-88
1052.8224,20:23:00:00:01:71,2462,-91
1052.8224,20:23:00:00:00:25,2412,-91
1056.8232,20:23:00:00:00:01,2437,-44
1056.8232,20:23:00:00:00:73,2437,-59
1056.8232,20:23:00:00:00:09,5200,-60
1056.8232,20:23:00:00:00:90,2437,-67
1056.8232,20:23:00:00:00:55,2427,-75
1056.8232,20:23:00:00:00:46,2462,-75
1056.8232,20:23:00:00:00:65,2437,-76
1056.8232,20:23:00:00:00:15,2452,-77
1056.8232,20:23:00:00:00:38,2457,-78
1056.8232,20:23:00:00:00:45,2412,-82
1060.7894,20:23:00:00:00:01,2437,-46
1060.7894,20:23:00:00:00:09,5200,-53
1060.7894,20:23:00:00:00:73,2437,-58
1060.7894,20:23:00:00:00:90,2437,-64
1060.7894,20:23:00:00:00:65,2437,-72
1060.7894,20:23:00:00:00:55,2427,-72
1060.7894,20:23:00:00:00:15,2452,-79
1060.7894,20:23:00:00:00:44,2462,-79
1060.7894,20:23:00:00:00:82,2462,-80
1060.7894,20:23:00:00:00:45,2412,-82
1060.7894,20:23:00:00:00:12,2417,-83
1060.7894,20:23:00:00:00:38,2457,-85
1060.7894,20:23:00:00:01:71,2462,-86
1060.7894,20:23:00:00:00:69,2422,-87
1064.8235,20:23:00:00:00:01,2437,-46
1064.8235,20:23:00:00:00:09,5200,-57
1064.8235,20:23:00:00:00:73,2437,-58
1064.8235,20:23:00:00:00:90,2437,-63
