AppTimestamp(s),wifi_rssi_20:23:00:00:00:01,wifi_rssi_20:23:00:00:00:09,wifi_rssi_20:23:00:00:00:12,wifi_rssi_20:23:00:00:00:15,wifi_rssi_20:23:00:00:00:25,wifi_rssi_20:23:00:00:00:38,wifi_rssi_20:23:00:00:00:44,wifi_rssi_20:23:00:00:00:45,wifi_rssi_20:23:00:00:00:46,wifi_rssi_20:23:00:00:00:55,wifi_rssi_20:23:00:00:00:65,wifi_rssi_20:23:00:00:00:69,wifi_rssi_20:23:00:00:00:73,wifi_rssi_20:23:00:00:00:79,wifi_rssi_20:23:00:00:00:80,wifi_rssi_20:23:00:00:00:82,wifi_rssi_20:23:00:00:00:88,wifi_rssi_20:23:00:00:00:89,wifi_rssi_20:23:00:00:00:90,wifi_rssi_20:23:00:00:01:11,wifi_rssi_20:23:00:00:01:12,wifi_rssi_20:23:00:00:01:15,wifi_rssi_20:23:00:00:01:16,wifi_rssi_20:23:00:00:01:19,wifi_rssi_20:23:00:00:01:20,wifi_rssi_20:23:00:00:01:21,wifi_rssi_20:23:00:00:01:27,wifi_rssi_20:23:00:00:01:38,wifi_rssi_20:23:00:00:01:54,wifi_rssi_20:23:00:00:01:58,wifi_rssi_20:23:00:00:01:59,wifi_rssi_20:23:00:00:01:60,wifi_rssi_20:23:00:00:01:64,wifi_rssi_20:23:00:00:01:67,wifi_rssi_20:23:00:00:01:71,wifi_rssi_20:23:00:00:01:74,wifi_rssi_20:23:00:00:01:81,wifi_rssi_20:23:00:00:01:82,wifi_rssi_20:23:00:00:01:84,wifi_rssi_20:23:00:00:01:87,wifi_rssi_20:23:00:00:01:90,wifi_rssi_20:23:00:00:02:54,wifi_rssi_20:23:00:00:02:59,wifi_rssi_20:23:00:00:02:60,wifi_rssi_20:23:00:00:02:61,wifi_freq_20:23:00:00:00:01,wifi_freq_20:23:00:00:00:09,wifi_freq_20:23:00:00:00:12,wifi_freq_20:23:00:00:00:15,wifi_freq_20:23:00:00:00:25,wifi_freq_20:23:00:00:00:38,wifi_freq_20:23:00:00:00:44,wifi_freq_20:23:00:00:00:45,wifi_freq_20:23:00:00:00:46,wifi_freq_20:23:00:00:00:55,wifi_freq_20:23:00:00:00:65,wifi_freq_20:23:00:00:00:69,wifi_freq_20:23:00:00:00:73,wifi_freq_20:23:00:00:00:79,wifi_freq_20:23:00:00:00:80,wifi_freq_20:23:00:00:00:82,wifi_freq_20:23:00:00:00:88,wifi_freq_20:23:00:00:00:89,wifi_freq_20:23:00:00:00:90,wifi_freq_20:23:00:00:01:11,wifi_freq_20:23:00:00:01:12,wifi_freq_20:23:00:00:01:15,wifi_freq_20:23:00:00:01:16,wifi_freq_20:23:00:00:01:19,wifi_freq_20:23:00:00:01:20,wifi_freq_20:23:00:00:01:21,wifi_freq_20:23:00:00:01:27,wifi_freq_20:23:00:00:01:38,wifi_freq_20:23:00:00:01:54,wifi_freq_20:23:00:00:01:58,wifi_freq_20:23:00:00:01:59,wifi_freq_20:23:00:00:01:60,wifi_freq_20:23:00:00:01:64,wifi_freq_20:23:00:00:01:67,wifi_freq_20:23:00:00:01:71,wifi_freq_20:23:00:00:01:74,wifi_freq_20:23:00:00:01:81,wifi_freq_20:23:00:00:01:82,wifi_freq_20:23:00:00:01:84,wifi_freq_20:23:00:00:01:87,wifi_freq_20:23:00:00:01:90,wifi_freq_20:23:00:00:02:54,wifi_freq_20:23:00:00:02:59,wifi_freq_20:23:00:00:02:60,wifi_freq_20:23:00:00:02:61
213.6774,-48.0,-63.0,-87.0,-89.0,,-90.0,-85.0,-91.0,-90.0,,,,-69.0,,-92.0,-84.0,,,-73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2437.0,5200.0,2417.0,2452.0,,2457.0,2462.0,2412.0,2462.0,,,,2437.0,,5220.0,2462.0,,,2437.0,,,,,,,,,,,,,,,,,,,,,,,,,,
215.6614,-46.0,-63.0,-82.0,,,,-87.0,,,-83.0,-92.0,,-66.0,-91.0,-89.0,-79.0,,,-70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2437.0,5200.0,2417.0,,,,2462.0,,,2427.0,2437.0,,2437.0,5220.0,5220.0,2462.0,,,2437.0,,,,,,,,,,,,,,,,,,,,,,,,,,
217.6588,-56.0,-60.0,-77.0,-79.0,,,-81.0,-85.0,,-84.0,-81.0,-88.0,-57.0,-88.0,-89.0,-84.0,,,-65.0,,-94.0,,,,,,,,,,,,,,,-90.0,,,,,,,,,,2437.0,5200.0,2417.0,2452.0,,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,,,2437.0,,5240.0,,,,,,,,,,,,,,,5500.0,,,,,,,,,
219.6837,-65.0,-69.0,-72.0,-77.0,,,-77.0,-81.0,,-71.0,-79.0,,-58.0,-86.0,-86.0,-77.0,,,-65.0,,,,,,,,,,,,,,,,,-90.0,-92.0,-93.0,,,,,,,,2437.0,5200.0,2417.0,2452.0,,,2462.0,2412.0,,2427.0,2437.0,,2437.0,5220.0,5220.0,2462.0,,,2437.0,,,,,,,,,,,,,,,,,5500.0,2462.0,2462.0,,,,,,,
221.6556,-66.0,-68.0,-68.0,-71.0,,,-70.0,-89.0,,-80.0,-79.0,-85.0,-54.0,-82.0,-86.0,-72.0,,,-62.0,,,,,,,,,,,,,,,,-94.0,,-94.0,,,,,,,,,2437.0,5200.0,2417.0,2452.0,,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,,,2437.0,,,,,,,,,,,,,,,,2462.0,,2462.0,,,,,,,,
223.6544,-66.0,-77.0,-74.0,-78.0,,,-73.0,-83.0,,-78.0,-83.0,-79.0,-61.0,-79.0,-82.0,-74.0,-90.0,,-64.0,,,,,,,,,,,,,,,,,,,,,,,-93.0,,,,2437.0,5200.0,2417.0,2452.0,,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,,2437.0,,,,,,,,,,,,,,,,,,,,,,,5200.0,,,
225.6733,-56.0,-71.0,-72.0,-72.0,,,,-78.0,,-71.0,-69.0,-83.0,-50.0,-75.0,-75.0,-69.0,,,-67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2437.0,5200.0,2417.0,2452.0,,,,2412.0,,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,,,2437.0,,,,,,,,,,,,,,,,,,,,,,,,,,
227.6634,-66.0,-75.0,-68.0,-68.0,,,-70.0,,,,-66.0,,-51.0,-75.0,-75.0,-76.0,-89.0,,-70.0,-92.0,-94.0,,,,,,-90.0,,,,,,,,,,,,,,,,,,,2437.0,5200.0,2417.0,2452.0,,,2462.0,,,,2437.0,,2437.0,5220.0,5220.0,2462.0,2462.0,,2437.0,5240.0,5240.0,,,,,,5500.0,,,,,,,,,,,,,,,,,,
229.6736,-63.0,-75.0,-70.0,-72.0,,,-69.0,-68.0,,-64.0,-71.0,-77.0,-51.0,-69.0,-69.0,-71.0,-87.0,,-71.0,,,-87.0,,-87.0,-86.0,-87.0,,,,,,,,,,,,,,,,,,,,2437.0,5200.0,2417.0,2452.0,,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,,2437.0,,,5500.0,,5500.0,5500.0,5500.0,,,,,,,,,,,,,,,,,,,
231.8232,-65.0,-82.0,-71.0,-73.0,,,-70.0,-75.0,,-68.0,-64.0,-83.0,-50.0,-74.0,-74.0,-71.0,-86.0,,-68.0,,,-86.0,-85.0,-86.0,-88.0,-86.0,-86.0,,,,,,,,,,,,,,,,,,,2437.0,5200.0,2417.0,2452.0,,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,,2437.0,,,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,,,,,,,,,,,,,,,,,,
233.6796,-69.0,,-67.0,-69.0,,,-73.0,-71.0,,-63.0,-68.0,-81.0,-54.0,-75.0,-75.0,-69.0,-89.0,,-70.0,,,,-90.0,,,-89.0,,-93.0,-91.0,,,,,,,,,,,,,,,,,2437.0,,2417.0,2452.0,,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,,2437.0,,,,5500.0,,,5500.0,,2437.0,2437.0,,,,,,,,,,,,,,,,
235.6693,-66.0,-80.0,-71.0,-69.0,,,-74.0,-68.0,,-66.0,-64.0,-77.0,-50.0,-69.0,-69.0,-77.0,-88.0,,-72.0,,,,-89.0,,,,-90.0,,,,,,,,,,,,,,,,,,,2437.0,5200.0,2417.0,2452.0,,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,,2437.0,,,,5500.0,,,,5500.0,,,,,,,,,,,,,,,,,,
237.6466,-71.0,-83.0,-67.0,-64.0,-80.0,,-66.0,-64.0,,-66.0,-71.0,-76.0,-56.0,-71.0,-71.0,-69.0,,,-75.0,,,-89.0,,,,,,,,,,,,,,,,,,,,,,,,2437.0,5200.0,2417.0,2452.0,2412.0,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,,,2437.0,,,5500.0,,,,,,,,,,,,,,,,,,,,,,,
