AppTimestamp(s),wifi_rssi_20:23:00:00:00:01,wifi_rssi_20:23:00:00:00:02,wifi_rssi_20:23:00:00:00:03,wifi_rssi_20:23:00:00:00:06,wifi_rssi_20:23:00:00:00:09,wifi_rssi_20:23:00:00:00:12,wifi_rssi_20:23:00:00:00:15,wifi_rssi_20:23:00:00:00:24,wifi_rssi_20:23:00:00:00:25,wifi_rssi_20:23:00:00:00:30,wifi_rssi_20:23:00:00:00:38,wifi_rssi_20:23:00:00:00:44,wifi_rssi_20:23:00:00:00:45,wifi_rssi_20:23:00:00:00:46,wifi_rssi_20:23:00:00:00:55,wifi_rssi_20:23:00:00:00:65,wifi_rssi_20:23:00:00:00:69,wifi_rssi_20:23:00:00:00:73,wifi_rssi_20:23:00:00:00:79,wifi_rssi_20:23:00:00:00:80,wifi_rssi_20:23:00:00:00:82,wifi_rssi_20:23:00:00:00:88,wifi_rssi_20:23:00:00:00:90,wifi_rssi_20:23:00:00:01:01,wifi_rssi_20:23:00:00:01:15,wifi_rssi_20:23:00:00:01:16,wifi_rssi_20:23:00:00:01:19,wifi_rssi_20:23:00:00:01:20,wifi_rssi_20:23:00:00:01:21,wifi_rssi_20:23:00:00:01:27,wifi_rssi_20:23:00:00:03:25,wifi_freq_20:23:00:00:00:01,wifi_freq_20:23:00:00:00:02,wifi_freq_20:23:00:00:00:03,wifi_freq_20:23:00:00:00:06,wifi_freq_20:23:00:00:00:09,wifi_freq_20:23:00:00:00:12,wifi_freq_20:23:00:00:00:15,wifi_freq_20:23:00:00:00:24,wifi_freq_20:23:00:00:00:25,wifi_freq_20:23:00:00:00:30,wifi_freq_20:23:00:00:00:38,wifi_freq_20:23:00:00:00:44,wifi_freq_20:23:00:00:00:45,wifi_freq_20:23:00:00:00:46,wifi_freq_20:23:00:00:00:55,wifi_freq_20:23:00:00:00:65,wifi_freq_20:23:00:00:00:69,wifi_freq_20:23:00:00:00:73,wifi_freq_20:23:00:00:00:79,wifi_freq_20:23:00:00:00:80,wifi_freq_20:23:00:00:00:82,wifi_freq_20:23:00:00:00:88,wifi_freq_20:23:00:00:00:90,wifi_freq_20:23:00:00:01:01,wifi_freq_20:23:00:00:01:15,wifi_freq_20:23:00:00:01:16,wifi_freq_20:23:00:00:01:19,wifi_freq_20:23:00:00:01:20,wifi_freq_20:23:00:00:01:21,wifi_freq_20:23:00:00:01:27,wifi_freq_20:23:00:00:03:25
263.3432,-78.0,,,,-84.0,-71.0,-73.0,,,,,-74.0,-78.0,,-70.0,-73.0,,-54.0,-74.0,-74.0,-75.0,-86.0,-77.0,,-88.0,-87.0,-90.0,-88.0,-88.0,-86.0,-88.0,2437.0,,,,5200.0,2417.0,2452.0,,,,,2462.0,2412.0,,2427.0,2437.0,,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,2437.0
265.4158,-78.0,,,,-77.0,-65.0,-71.0,,,,,-76.0,-70.0,,-70.0,-78.0,-78.0,-59.0,-73.0,-73.0,-77.0,,-72.0,,-89.0,-91.0,-88.0,-89.0,-89.0,-91.0,-87.0,2437.0,,,,5200.0,2417.0,2452.0,,,,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,,2437.0,,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,2437.0
269.2905,-76.0,,,,-85.0,-67.0,-79.0,,,,-94.0,-69.0,-77.0,,-67.0,-74.0,-75.0,-54.0,-76.0,-76.0,-76.0,-90.0,-75.0,,,,,,,,,2437.0,,,,5200.0,2417.0,2452.0,,,,2457.0,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,,
271.2343,-83.0,,,,-85.0,-77.0,-81.0,,,,,-69.0,-79.0,,-72.0,-73.0,-85.0,-54.0,-79.0,-78.0,-73.0,-92.0,-66.0,,,,,,,,-89.0,2437.0,,,,5200.0,2417.0,2452.0,,,,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,,2437.0
273.1973,-78.0,,,,-86.0,-71.0,-78.0,,,,,-71.0,-72.0,,-74.0,-71.0,-81.0,-55.0,-77.0,-77.0,-71.0,-90.0,-77.0,,-88.0,-88.0,-88.0,-88.0,-88.0,-89.0,-92.0,2437.0,,,,5200.0,2417.0,2452.0,,,,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,2437.0
275.2026,-77.0,,,,-79.0,-74.0,-79.0,,,,,-66.0,-76.0,,-68.0,-73.0,-83.0,-60.0,-76.0,-76.0,-68.0,,-76.0,,-87.0,-87.0,-88.0,-87.0,-87.0,-87.0,-92.0,2437.0,,,,5200.0,2417.0,2452.0,,,,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,,2437.0,,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,2437.0
277.2445,-75.0,,,,-83.0,-75.0,-73.0,,,,,-78.0,-80.0,,-71.0,-73.0,-82.0,-53.0,-78.0,-78.0,-76.0,,-80.0,,,,,,,,-84.0,2437.0,,,,5200.0,2417.0,2452.0,,,,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,,2437.0,,,,,,,,2437.0
279.2212,-75.0,,,,-83.0,-75.0,-72.0,,,,,-79.0,-71.0,,-73.0,-79.0,-81.0,-61.0,-74.0,-74.0,-79.0,-90.0,-69.0,,-86.0,-85.0,-85.0,-86.0,-85.0,-85.0,,2437.0,,,,5200.0,2417.0,2452.0,,,,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,
281.222,-73.0,,,,-82.0,-82.0,-79.0,,,,,-74.0,-78.0,,-68.0,-74.0,-82.0,-53.0,-74.0,-74.0,-74.0,-91.0,-72.0,,,,,,,,-85.0,2437.0,,,,5200.0,2417.0,2452.0,,,,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,,2437.0
283.272,-77.0,,,,-81.0,-72.0,-73.0,,,,,-76.0,-78.0,,-72.0,-78.0,-87.0,-53.0,-76.0,-77.0,-76.0,,-73.0,,,,,-91.0,,,-89.0,2437.0,,,,5200.0,2417.0,2452.0,,,,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,,2437.0,,,,,5500.0,,,2437.0
285.2408,-76.0,,,,,-72.0,-67.0,,,,,-78.0,-73.0,,-69.0,-81.0,-83.0,-57.0,-70.0,-70.0,-78.0,,-68.0,,,,,,,,-86.0,2437.0,,,,,2417.0,2452.0,,,,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,,2437.0,,,,,,,,2437.0
287.2383,-74.0,,,,-77.0,-74.0,-72.0,,,,,-69.0,-77.0,,-63.0,-81.0,-82.0,-60.0,-67.0,-67.0,-69.0,-86.0,-74.0,,,,,,,,-86.0,2437.0,,,,5200.0,2417.0,2452.0,,,,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,,2437.0
289.2241,-63.0,,,,-71.0,-80.0,-60.0,,,,,-63.0,-70.0,,-60.0,-85.0,,-65.0,-69.0,-69.0,-63.0,-88.0,-77.0,,,,,,,,,2437.0,,,,5200.0,2417.0,2452.0,,,,,2462.0,2412.0,,2427.0,2437.0,,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,,
291.2229,-64.0,,,,-67.0,-85.0,-67.0,,-90.0,,,-72.0,-67.0,,-53.0,,-91.0,-63.0,-64.0,-64.0,-68.0,-84.0,-75.0,,,,,,,,-91.0,2437.0,,,,5200.0,2417.0,2452.0,,2412.0,,,2462.0,2412.0,,2427.0,,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,,2437.0
293.2227,-59.0,,,,-65.0,,-69.0,,,,,-65.0,-65.0,,-62.0,-87.0,,-60.0,-62.0,-61.0,-66.0,-78.0,-79.0,,,,,,,,-91.0,2437.0,,,,5200.0,,2452.0,,,,,2462.0,2412.0,,2427.0,2437.0,,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,,2437.0
295.2311,-59.0,,-92.0,,-62.0,-82.0,-71.0,,,,,-72.0,-70.0,,-58.0,-85.0,-87.0,-69.0,-56.0,-57.0,-72.0,-87.0,-84.0,,,,,,,,-86.0,2437.0,,5200.0,,5200.0,2417.0,2452.0,,,,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,,2437.0
297.2347,-57.0,-92.0,-93.0,,-63.0,-78.0,-56.0,,,,,-64.0,-65.0,,-61.0,-85.0,,-76.0,-58.0,-57.0,-65.0,-80.0,-85.0,,,,,,,,-87.0,2437.0,2437.0,5200.0,,5200.0,2417.0,2452.0,,,,,2462.0,2412.0,,2427.0,2437.0,,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,,2437.0
299.2354,-53.0,-90.0,-91.0,,,,-66.0,,,,,-62.0,-63.0,,-61.0,-83.0,-94.0,-66.0,-57.0,-57.0,-62.0,-90.0,,,,,,,,,,2437.0,2437.0,5200.0,,,,2452.0,,,,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,,,,,,,,,
301.2708,-51.0,-92.0,-89.0,,-63.0,,-66.0,,,,,-71.0,-66.0,,-66.0,,,-83.0,-62.0,-62.0,-76.0,,,,,,,,,,,2437.0,2437.0,5200.0,,5200.0,,2452.0,,,,,2462.0,2412.0,,2427.0,,,2437.0,5220.0,5220.0,2462.0,,,,,,,,,,
303.2185,-62.0,,,,-57.0,-91.0,-68.0,,-82.0,,-91.0,-69.0,-75.0,-85.0,-64.0,,,-72.0,-67.0,-67.0,-71.0,-82.0,,,,,,,,,-92.0,2437.0,,,,5200.0,2417.0,2452.0,,2412.0,,2457.0,2462.0,2412.0,2462.0,2427.0,,,2437.0,5220.0,5220.0,2462.0,2462.0,,,,,,,,,2437.0
