AppTimestamp(s),wifi_rssi_20:23:00:00:00:01,wifi_rssi_20:23:00:00:00:02,wifi_rssi_20:23:00:00:00:03,wifi_rssi_20:23:00:00:00:04,wifi_rssi_20:23:00:00:00:05,wifi_rssi_20:23:00:00:00:06,wifi_rssi_20:23:00:00:00:07,wifi_rssi_20:23:00:00:00:09,wifi_rssi_20:23:00:00:00:10,wifi_rssi_20:23:00:00:00:12,wifi_rssi_20:23:00:00:00:13,wifi_rssi_20:23:00:00:00:14,wifi_rssi_20:23:00:00:00:15,wifi_rssi_20:23:00:00:00:16,wifi_rssi_20:23:00:00:00:17,wifi_rssi_20:23:00:00:00:19,wifi_rssi_20:23:00:00:00:21,wifi_rssi_20:23:00:00:00:22,wifi_rssi_20:23:00:00:00:24,wifi_rssi_20:23:00:00:00:25,wifi_rssi_20:23:00:00:00:26,wifi_rssi_20:23:00:00:00:27,wifi_rssi_20:23:00:00:00:28,wifi_rssi_20:23:00:00:00:30,wifi_rssi_20:23:00:00:00:38,wifi_rssi_20:23:00:00:00:44,wifi_rssi_20:23:00:00:00:45,wifi_rssi_20:23:00:00:00:46,wifi_rssi_20:23:00:00:00:48,wifi_rssi_20:23:00:00:00:49,wifi_rssi_20:23:00:00:00:50,wifi_rssi_20:23:00:00:00:51,wifi_rssi_20:23:00:00:00:52,wifi_rssi_20:23:00:00:00:55,wifi_rssi_20:23:00:00:00:65,wifi_rssi_20:23:00:00:00:68,wifi_rssi_20:23:00:00:00:69,wifi_rssi_20:23:00:00:00:71,wifi_rssi_20:23:00:00:00:73,wifi_rssi_20:23:00:00:00:79,wifi_rssi_20:23:00:00:00:80,wifi_rssi_20:23:00:00:00:82,wifi_rssi_20:23:00:00:00:88,wifi_rssi_20:23:00:00:00:89,wifi_rssi_20:23:00:00:00:90,wifi_rssi_20:23:00:00:01:15,wifi_rssi_20:23:00:00:01:16,wifi_rssi_20:23:00:00:01:19,wifi_rssi_20:23:00:00:01:20,wifi_rssi_20:23:00:00:01:21,wifi_rssi_20:23:00:00:01:27,wifi_rssi_20:23:00:00:01:51,wifi_rssi_20:23:00:00:01:66,wifi_rssi_20:23:00:00:01:71,wifi_rssi_20:23:00:00:01:74,wifi_rssi_20:23:00:00:01:81,wifi_rssi_20:23:00:00:03:11,wifi_rssi_20:23:00:00:03:25,wifi_freq_20:23:00:00:00:01,wifi_freq_20:23:00:00:00:02,wifi_freq_20:23:00:00:00:03,wifi_freq_20:23:00:00:00:04,wifi_freq_20:23:00:00:00:05,wifi_freq_20:23:00:00:00:06,wifi_freq_20:23:00:00:00:07,wifi_freq_20:23:00:00:00:09,wifi_freq_20:23:00:00:00:10,wifi_freq_20:23:00:00:00:12,wifi_freq_20:23:00:00:00:13,wifi_freq_20:23:00:00:00:14,wifi_freq_20:23:00:00:00:15,wifi_freq_20:23:00:00:00:16,wifi_freq_20:23:00:00:00:17,wifi_freq_20:23:00:00:00:19,wifi_freq_20:23:00:00:00:21,wifi_freq_20:23:00:00:00:22,wifi_freq_20:23:00:00:00:24,wifi_freq_20:23:00:00:00:25,wifi_freq_20:23:00:00:00:26,wifi_freq_20:23:00:00:00:27,wifi_freq_20:23:00:00:00:28,wifi_freq_20:23:00:00:00:30,wifi_freq_20:23:00:00:00:38,wifi_freq_20:23:00:00:00:44,wifi_freq_20:23:00:00:00:45,wifi_freq_20:23:00:00:00:46,wifi_freq_20:23:00:00:00:48,wifi_freq_20:23:00:00:00:49,wifi_freq_20:23:00:00:00:50,wifi_freq_20:23:00:00:00:51,wifi_freq_20:23:00:00:00:52,wifi_freq_20:23:00:00:00:55,wifi_freq_20:23:00:00:00:65,wifi_freq_20:23:00:00:00:68,wifi_freq_20:23:00:00:00:69,wifi_freq_20:23:00:00:00:71,wifi_freq_20:23:00:00:00:73,wifi_freq_20:23:00:00:00:79,wifi_freq_20:23:00:00:00:80,wifi_freq_20:23:00:00:00:82,wifi_freq_20:23:00:00:00:88,wifi_freq_20:23:00:00:00:89,wifi_freq_20:23:00:00:00:90,wifi_freq_20:23:00:00:01:15,wifi_freq_20:23:00:00:01:16,wifi_freq_20:23:00:00:01:19,wifi_freq_20:23:00:00:01:20,wifi_freq_20:23:00:00:01:21,wifi_freq_20:23:00:00:01:27,wifi_freq_20:23:00:00:01:51,wifi_freq_20:23:00:00:01:66,wifi_freq_20:23:00:00:01:71,wifi_freq_20:23:00:00:01:74,wifi_freq_20:23:00:00:01:81,wifi_freq_20:23:00:00:03:11,wifi_freq_20:23:00:00:03:25
165.942,-53.0,,-89.0,,,,,-61.0,,-85.0,,,-54.0,,,,,,-90.0,-81.0,,,,,,-64.0,-61.0,,,,,,,-63.0,-82.0,,,,-69.0,-57.0,-57.0,-65.0,-81.0,,-85.0,,,,,,,,,,,,-86.0,-87.0,2437.0,,5200.0,,,,,5200.0,,2417.0,,,2452.0,,,,,,2462.0,2412.0,,,,,,2462.0,2412.0,,,,,,,2427.0,2437.0,,,,2437.0,5220.0,5220.0,2462.0,2462.0,,2437.0,,,,,,,,,,,,2462.0,2437.0
167.9233,-48.0,,-89.0,,,,,-58.0,,-83.0,,,-60.0,,,,,,-92.0,,,,,,-91.0,-59.0,-62.0,-87.0,,,,,,-60.0,-84.0,,,,-73.0,-62.0,-63.0,-63.0,-83.0,,-91.0,,,,,,,,,,,,,-85.0,2437.0,,5200.0,,,,,5200.0,,2417.0,,,2452.0,,,,,,2462.0,,,,,,2457.0,2462.0,2412.0,2462.0,,,,,,2427.0,2437.0,,,,2437.0,5220.0,5220.0,2462.0,2462.0,,2437.0,,,,,,,,,,,,,2437.0
169.9214,-54.0,,,,,,,-56.0,,-89.0,,,-69.0,,,,,,-90.0,,,,,,,-69.0,-69.0,,,,,,,-63.0,,,,,-76.0,-69.0,-69.0,-69.0,-82.0,,-92.0,,,,,,,,,,,,-86.0,-91.0,2437.0,,,,,,,5200.0,,2417.0,,,2452.0,,,,,,2462.0,,,,,,,2462.0,2412.0,,,,,,,2427.0,,,,,2437.0,5220.0,5220.0,2462.0,2462.0,,2437.0,,,,,,,,,,,,2462.0,2437.0
171.9493,-47.0,,-87.0,,,,,-56.0,,,,,-64.0,,,,,,-83.0,-78.0,,,,,,-64.0,,,,,,,,-59.0,,,,,-73.0,-66.0,-66.0,-65.0,-78.0,-92.0,-90.0,,,,,,,,,,,,-74.0,-85.0,2437.0,,5200.0,,,,,5200.0,,,,,2452.0,,,,,,2462.0,2412.0,,,,,,2462.0,,,,,,,,2427.0,,,,,2437.0,5220.0,5220.0,2462.0,2462.0,2452.0,2437.0,,,,,,,,,,,,2462.0,2437.0
173.9332,-50.0,,,,,,,-53.0,,-86.0,,,-67.0,,,,,,,,,,,,,-69.0,-70.0,-86.0,,,,,,-68.0,,,,,-75.0,-62.0,-62.0,-63.0,-86.0,-90.0,-89.0,,,,,,,,,,,,,-85.0,2437.0,,,,,,,5200.0,,2417.0,,,2452.0,,,,,,,,,,,,,2462.0,2412.0,2462.0,,,,,,2427.0,,,,,2437.0,5220.0,5220.0,2462.0,2462.0,2452.0,2437.0,,,,,,,,,,,,,2437.0
175.9077,-45.0,,-91.0,,,,,,,,,,-70.0,,,,,,,-86.0,,,,,,,-78.0,,,,,,,-63.0,,,,,-87.0,-68.0,-68.0,,,,,,,,,,,,,,,,-70.0,,2437.0,,5200.0,,,,,,,,,,2452.0,,,,,,,2412.0,,,,,,,2412.0,,,,,,,2427.0,,,,,2437.0,5220.0,5220.0,,,,,,,,,,,,,,,,2462.0,
177.9325,-47.0,,-93.0,,,,,-55.0,,,,,-78.0,,,,,,,,,,,,,-72.0,-76.0,-85.0,,,,,,-71.0,,,,,-82.0,-67.0,-67.0,-73.0,-85.0,-91.0,-82.0,,,,,,,,,,,,-69.0,-91.0,2437.0,,5200.0,,,,,5200.0,,,,,2452.0,,,,,,,,,,,,,2462.0,2412.0,2462.0,,,,,,2427.0,,,,,2437.0,5220.0,5220.0,2462.0,2462.0,2452.0,2437.0,,,,,,,,,,,,2462.0,2437.0
179.9355,-49.0,-94.0,-92.0,,,,,-56.0,,,,,-63.0,,,,,,,-87.0,,,,,,-67.0,-69.0,,,,,,,-70.0,,,,,-75.0,-65.0,-65.0,-68.0,-84.0,,,,,,,,,,,,,,-83.0,,2437.0,2437.0,5200.0,,,,,5200.0,,,,,2452.0,,,,,,,2412.0,,,,,,2462.0,2412.0,,,,,,,2427.0,,,,,2437.0,5220.0,5220.0,2462.0,2462.0,,,,,,,,,,,,,,2462.0,
181.9179,-49.0,,-91.0,,,,,-59.0,,,,,-68.0,,,,,,,,,,,,-86.0,-67.0,-69.0,,,,,,,-58.0,,,,,-78.0,-66.0,-66.0,-68.0,-82.0,,-80.0,,,,,,,,,,,,-78.0,,2437.0,,5200.0,,,,,5200.0,,,,,2452.0,,,,,,,,,,,,2457.0,2462.0,2412.0,,,,,,,2427.0,,,,,2437.0,5220.0,5220.0,2462.0,2462.0,,2437.0,,,,,,,,,,,,2462.0,
183.8948,-51.0,,-92.0,,,,,-58.0,,-88.0,,,-68.0,,,,,,-88.0,,,,,,,-76.0,-69.0,,,,,,,-65.0,,,,,-79.0,-64.0,-64.0,-77.0,,,-87.0,,,,,,,,,,,,-79.0,-89.0,2437.0,,5200.0,,,,,5200.0,,2417.0,,,2452.0,,,,,,2462.0,,,,,,,2462.0,2412.0,,,,,,,2427.0,,,,,2437.0,5220.0,5220.0,2462.0,,,2437.0,,,,,,,,,,,,2462.0,2437.0
185.9201,-55.0,,-89.0,,,,,-61.0,,-87.0,,,-65.0,,,,,,-85.0,,,,,,,-67.0,-65.0,,,,,,,-67.0,-92.0,,,,-75.0,-62.0,-62.0,-67.0,-86.0,,,,,,,,,,,,,,-76.0,,2437.0,,5200.0,,,,,5200.0,,2417.0,,,2452.0,,,,,,2462.0,,,,,,,2462.0,2412.0,,,,,,,2427.0,2437.0,,,,2437.0,5220.0,5220.0,2462.0,2462.0,,,,,,,,,,,,,,2462.0,
187.9459,-51.0,,-88.0,,,,,-62.0,,,,,-62.0,,,,,,-87.0,,,,-81.0,-93.0,-94.0,-65.0,-76.0,,,,,,,-64.0,,,,,-77.0,-64.0,-64.0,-71.0,,,,,,,,,,,,,,,,,2437.0,,5200.0,,,,,5200.0,,,,,2452.0,,,,,,2462.0,,,,2412.0,2412.0,2457.0,2462.0,2412.0,,,,,,,2427.0,,,,,2437.0,5220.0,5220.0,2462.0,,,,,,,,,,,,,,,,
189.9162,-59.0,,-91.0,,,,,-67.0,,-85.0,,,-72.0,,,,,,,,,,,,,-65.0,-70.0,,,,,,,-67.0,,,,,-76.0,-62.0,-62.0,-72.0,,,-92.0,,,,,,,,,,,,-86.0,-94.0,2437.0,,5200.0,,,,,5200.0,,2417.0,,,2452.0,,,,,,,,,,,,,2462.0,2412.0,,,,,,,2427.0,,,,,2437.0,5220.0,5220.0,2462.0,,,2437.0,,,,,,,,,,,,2462.0,2437.0
191.9198,-59.0,,-91.0,,,,,-71.0,,-87.0,,,-63.0,,,,,,,,,,,,,-61.0,-69.0,,,,,,,-63.0,-94.0,,,,-82.0,-67.0,-67.0,-71.0,-89.0,,-93.0,,,,,,,,,,,,,,2437.0,,5200.0,,,,,5200.0,,2417.0,,,2452.0,,,,,,,,,,,,,2462.0,2412.0,,,,,,,2427.0,2437.0,,,,2437.0,5220.0,5220.0,2462.0,2462.0,,2437.0,,,,,,,,,,,,,
193.9367,-56.0,-85.0,,,,,-94.0,,,-91.0,,,-79.0,,,,,,,-87.0,,,,,,-76.0,-79.0,,,,,,,-71.0,-85.0,,,,-82.0,-71.0,-71.0,-74.0,,,,,,,,,,,,,,,,,2437.0,2437.0,,,,,2462.0,,,2417.0,,,2452.0,,,,,,,2412.0,,,,,,2462.0,2412.0,,,,,,,2427.0,2437.0,,,,2437.0,5220.0,5220.0,2462.0,,,,,,,,,,,,,,,,
195.9284,-62.0,-88.0,-90.0,,,-94.0,,-62.0,,,,,-65.0,,,,,,,-85.0,,-92.0,-89.0,,-80.0,-76.0,-71.0,,,,,,,-74.0,,,,,-82.0,-71.0,-71.0,-75.0,-89.0,,,,,,,,,,,,,,-80.0,,2437.0,2437.0,5200.0,,,2462.0,,5200.0,,,,,2452.0,,,,,,,2412.0,,2412.0,2412.0,,2457.0,2462.0,2412.0,,,,,,,2427.0,,,,,2437.0,5220.0,5220.0,2462.0,2462.0,,,,,,,,,,,,,,2462.0,
197.9041,-56.0,,-92.0,,,,,,,-89.0,,,-74.0,,,,,,,,,,,,-77.0,-76.0,-75.0,,,,,,,,-92.0,,,,-82.0,-71.0,-71.0,-72.0,-89.0,,,,,,,,,,,,,,,-92.0,2437.0,,5200.0,,,,,,,2417.0,,,2452.0,,,,,,,,,,,,2457.0,2462.0,2412.0,,,,,,,,2437.0,,,,2437.0,5220.0,5220.0,2462.0,2462.0,,,,,,,,,,,,,,,2437.0
199.9599,-54.0,,,,,,,-57.0,,,,,-72.0,,,,,,,-89.0,,,,,-74.0,,-75.0,,,,,,,-74.0,,,,,-79.0,-72.0,-72.0,-68.0,-87.0,,,,,,,,,,,,,,-86.0,,2437.0,,,,,,,5200.0,,,,,2452.0,,,,,,,2412.0,,,,,2457.0,,2412.0,,,,,,,2427.0,,,,,2437.0,5220.0,5220.0,2462.0,2462.0,,,,,,,,,,,,,,2462.0,
201.9283,-63.0,,,,,,,-71.0,,,,,-77.0,,,,,,,-91.0,,,,,-85.0,-69.0,-77.0,,,,,,,-75.0,,,,,-91.0,-73.0,-73.0,-72.0,,,,,,,,,,,,,,,-90.0,,2437.0,,,,,,,5200.0,,,,,2452.0,,,,,,,2412.0,,,,,2457.0,2462.0,2412.0,,,,,,,2427.0,,,,,2437.0,5220.0,5220.0,2462.0,,,,,,,,,,,,,,,2462.0,
203.9123,-69.0,,,-87.0,-87.0,,,-74.0,,,,,-73.0,,,,,,,,,,,,-75.0,-79.0,-72.0,,,,,,,-73.0,,,,,-88.0,-77.0,-77.0,-72.0,,,,,,,,,,,,,,,,,2437.0,,,5500.0,5500.0,,,5200.0,,,,,2452.0,,,,,,,,,,,,2457.0,2462.0,2412.0,,,,,,,2427.0,,,,,2437.0,5220.0,5220.0,2462.0,,,,,,,,,,,,,,,,
206.1817,-66.0,-94.0,-86.0,-80.0,-78.0,,,-76.0,-87.0,,-88.0,-88.0,-84.0,,-91.0,-86.0,-88.0,-88.0,-85.0,-80.0,-93.0,,,,-74.0,-79.0,-78.0,-90.0,,,,,,-72.0,,,,,,-79.0,-79.0,-79.0,,,,,,,,,,,,,,,,,2437.0,2437.0,5200.0,5500.0,5500.0,,,5200.0,5320.0,,5500.0,5500.0,2452.0,,5500.0,5260.0,5500.0,5500.0,2462.0,2412.0,2412.0,,,,2457.0,2462.0,2412.0,2462.0,,,,,,2427.0,,,,,,5220.0,5220.0,2462.0,,,,,,,,,,,,,,,,
