AppTimestamp(s),SensorTimestamp(s),acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,ble_rssi_BE:AC:20:23:00:01,ble_rssi_BE:AC:20:23:00:02,ble_rssi_BE:AC:20:23:00:04,wifi_rssi_20:23:00:00:00:01,wifi_rssi_20:23:00:00:00:09,wifi_rssi_20:23:00:00:00:12,wifi_rssi_20:23:00:00:00:15,wifi_rssi_20:23:00:00:00:44,wifi_rssi_20:23:00:00:00:45,wifi_rssi_20:23:00:00:00:55,wifi_rssi_20:23:00:00:00:65,wifi_rssi_20:23:00:00:00:69,wifi_rssi_20:23:00:00:00:73,wifi_rssi_20:23:00:00:00:79,wifi_rssi_20:23:00:00:00:80,wifi_rssi_20:23:00:00:00:82,wifi_rssi_20:23:00:00:00:88,wifi_rssi_20:23:00:00:00:90,wifi_rssi_20:23:00:00:00:91,wifi_rssi_20:23:00:00:00:95,wifi_rssi_20:23:00:00:00:96,wifi_rssi_20:23:00:00:00:98,wifi_rssi_20:23:00:00:01:01,wifi_rssi_20:23:00:00:01:07,wifi_rssi_20:23:00:00:01:11,wifi_rssi_20:23:00:00:01:12,wifi_rssi_20:23:00:00:01:38,wifi_rssi_20:23:00:00:03:11,wifi_rssi_20:23:00:00:03:25,wifi_freq_20:23:00:00:00:01,wifi_freq_20:23:00:00:00:09,wifi_freq_20:23:00:00:00:12,wifi_freq_20:23:00:00:00:15,wifi_freq_20:23:00:00:00:44,wifi_freq_20:23:00:00:00:45,wifi_freq_20:23:00:00:00:55,wifi_freq_20:23:00:00:00:65,wifi_freq_20:23:00:00:00:69,wifi_freq_20:23:00:00:00:73,wifi_freq_20:23:00:00:00:79,wifi_freq_20:23:00:00:00:80,wifi_freq_20:23:00:00:00:82,wifi_freq_20:23:00:00:00:88,wifi_freq_20:23:00:00:00:90,wifi_freq_20:23:00:00:00:91,wifi_freq_20:23:00:00:00:95,wifi_freq_20:23:00:00:00:96,wifi_freq_20:23:00:00:00:98,wifi_freq_20:23:00:00:01:01,wifi_freq_20:23:00:00:01:07,wifi_freq_20:23:00:00:01:11,wifi_freq_20:23:00:00:01:12,wifi_freq_20:23:00:00:01:38,wifi_freq_20:23:00:00:03:11,wifi_freq_20:23:00:00:03:25,Latitude_degrees,Longitude_degrees,floor_ID
78.64,17096.8879,-0.00958,4.56349,9.84526,-0.39832,-0.15297,-0.03971,15.6,-21.8,-29.7,-110.0,-91.0,-110.0,-88.0,-110.0,-50.0,-81.0,-78.0,-85.0,-80.0,-79.0,-75.0,-70.0,-77.0,-77.0,-79.0,-110.0,-90.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-85.0,-85.0,-110.0,-87.0,-110.0,2437.0,-1.0,2417.0,2452.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5240.0,5240.0,-1.0,2462.0,-1.0,49.461231925319,11.111418786084,-2.0
78.6587,17096.9079,-0.31604,4.20195,10.63297,-0.21689,-0.03019,0.14416,15.6,-21.7,-29.8,-110.0,-91.0,-110.0,-88.0,-110.0,-50.0,-81.0,-78.0,-85.0,-80.0,-79.0,-75.0,-70.0,-77.0,-77.0,-79.0,-110.0,-90.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-85.0,-85.0,-110.0,-87.0,-110.0,2437.0,-1.0,2417.0,2452.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5240.0,5240.0,-1.0,2462.0,-1.0,49.461231925319,11.111418786084,-2.0
78.6879,17096.9279,-0.35196,3.95055,10.93944,0.24187,0.02296,0.28711,15.6,-21.7,-29.8,-110.0,-91.0,-110.0,-88.0,-110.0,-50.0,-81.0,-78.0,-85.0,-80.0,-79.0,-75.0,-70.0,-77.0,-77.0,-79.0,-110.0,-90.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-85.0,-85.0,-110.0,-87.0,-110.0,2437.0,-1.0,2417.0,2452.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5240.0,5240.0,-1.0,2462.0,-1.0,49.461231925319,11.111418786084,-2.0
78.7035,17096.9479,-0.14845,3.90506,10.30017,0.47522,-0.04729,0.28833,15.6,-21.7,-29.7,-110.0,-91.0,-110.0,-88.0,-110.0,-50.0,-81.0,-78.0,-85.0,-80.0,-79.0,-75.0,-70.0,-77.0,-77.0,-79.0,-110.0,-90.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-85.0,-85.0,-110.0,-87.0,-110.0,2437.0,-1.0,2417.0,2452.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5240.0,5240.0,-1.0,2462.0,-1.0,49.461231925319,11.111418786084,-2.0
78.716,17096.9678,-0.00958,3.96731,9.37837,0.3616,-0.12182,0.20953,15.6,-21.8,-29.6,-110.0,-91.0,-110.0,-88.0,-110.0,-50.0,-81.0,-78.0,-85.0,-80.0,-79.0,-75.0,-70.0,-77.0,-77.0,-79.0,-110.0,-90.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-85.0,-85.0,-110.0,-87.0,-110.0,2437.0,-1.0,2417.0,2452.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5240.0,5240.0,-1.0,2462.0,-1.0,49.461231925319,11.111418786084,-2.0
78.738,17096.9878,-0.01197,4.07027,8.66967,0.15818,-0.07172,0.17715,15.6,-21.8,-29.7,-110.0,-91.0,-110.0,-88.0,-110.0,-50.0,-81.0,-78.0,-85.0,-80.0,-79.0,-75.0,-70.0,-77.0,-77.0,-79.0,-110.0,-90.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-85.0,-85.0,-110.0,-87.0,-110.0,2437.0,-1.0,2417.0,2452.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5240.0,5240.0,-1.0,2462.0,-1.0,49.461231925319,11.111418786084,-2.0
78.7651,17097.0078,0.04549,4.19238,8.3632,0.03173,-0.11082,0.1631,15.5,-21.8,-29.7,-110.0,-91.0,-110.0,-88.0,-110.0,-50.0,-81.0,-78.0,-85.0,-80.0,-79.0,-75.0,-70.0,-77.0,-77.0,-79.0,-110.0,-90.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-85.0,-85.0,-110.0,-87.0,-110.0,2437.0,-1.0,2417.0,2452.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5240.0,5240.0,-1.0,2462.0,-1.0,49.461231925319,11.111418786084,-2.0
78.7789,17097.0278,0.28013,4.26899,8.26504,-0.0147,-0.21406,0.07086,15.4,-21.8,-29.6,-110.0,-110.0,-98.0,-88.0,-110.0,-50.0,-81.0,-78.0,-85.0,-80.0,-79.0,-75.0,-70.0,-77.0,-77.0,-79.0,-110.0,-90.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-85.0,-85.0,-110.0,-87.0,-110.0,2437.0,-1.0,2417.0,2452.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5240.0,5240.0,-1.0,2462.0,-1.0,49.461231925319,11.111418786084,-2.0
78.7981,17097.0478,0.55547,4.18519,8.2818,-0.14237,-0.24032,-0.06842,15.3,-21.9,-29.7,-110.0,-110.0,-98.0,-88.0,-110.0,-50.0,-81.0,-78.0,-85.0,-80.0,-79.0,-75.0,-70.0,-77.0,-77.0,-79.0,-110.0,-90.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-85.0,-85.0,-110.0,-87.0,-110.0,2437.0,-1.0,2417.0,2452.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5240.0,5240.0,-1.0,2462.0,-1.0,49.461231925319,11.111418786084,-2.0
78.8206,17097.0678,0.6273,3.92422,8.53798,-0.30364,-0.15297,-0.18326,15.2,-21.9,-29.8,-110.0,-110.0,-98.0,-88.0,-110.0,-50.0,-81.0,-78.0,-85.0,-80.0,-79.0,-75.0,-70.0,-77.0,-77.0,-79.0,-110.0,-90.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-85.0,-85.0,-110.0,-87.0,-110.0,2437.0,-1.0,2417.0,2452.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5240.0,5240.0,-1.0,2462.0,-1.0,49.461231925319,11.111418786084,-2.0
78.8353,17097.0878,0.46928,3.61536,8.9474,-0.34884,-0.00209,-0.20464,15.2,-21.9,-29.9,-110.0,-110.0,-98.0,-88.0,-110.0,-50.0,-81.0,-78.0,-85.0,-80.0,-79.0,-75.0,-70.0,-77.0,-77.0,-79.0,-110.0,-90.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-85.0,-85.0,-110.0,-87.0,-110.0,2437.0,-1.0,2417.0,2452.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5240.0,5240.0,-1.0,2462.0,-1.0,49.461231925319,11.111418786084,-2.0
78.8604,17097.1078,0.14126,3.37593,9.29457,-0.16436,0.11153,-0.12462,15.1,-21.9,-30.0,-110.0,-110.0,-98.0,-88.0,-110.0,-50.0,-81.0,-78.0,-85.0,-80.0,-79.0,-75.0,-70.0,-77.0,-77.0,-79.0,-110.0,-90.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-85.0,-85.0,-110.0,-87.0,-110.0,2437.0,-1.0,2417.0,2452.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5240.0,5240.0,-1.0,2462.0,-1.0,49.461231925319,11.111418786084,-2.0
78.8805,17097.1278,-0.09098,3.27058,9.0743,0.11847,0.16407,-0.02627,15.0,-21.8,-30.1,-110.0,-86.0,-110.0,-88.0,-110.0,-50.0,-81.0,-78.0,-85.0,-80.0,-79.0,-75.0,-70.0,-77.0,-77.0,-79.0,-110.0,-90.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-85.0,-85.0,-110.0,-87.0,-110.0,2437.0,-1.0,2417.0,2452.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5240.0,5240.0,-1.0,2462.0,-1.0,49.461231925319,11.111418786084,-2.0
78.9031,17097.1478,-0.21309,3.27776,8.32489,0.21316,0.11581,0.03726,15.0,-21.8,-30.2,-110.0,-86.0,-110.0,-88.0,-110.0,-50.0,-81.0,-78.0,-85.0,-80.0,-79.0,-75.0,-70.0,-77.0,-77.0,-79.0,-110.0,-90.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-85.0,-85.0,-110.0,-87.0,-110.0,2437.0,-1.0,2417.0,2452.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5240.0,5240.0,-1.0,2462.0,-1.0,49.461231925319,11.111418786084,-2.0
78.9167,17097.1678,-0.249,3.3879,7.57309,0.09221,0.0083,0.07575,14.9,-21.8,-30.2,-110.0,-86.0,-110.0,-88.0,-110.0,-50.0,-81.0,-78.0,-85.0,-80.0,-79.0,-75.0,-70.0,-77.0,-77.0,-79.0,-110.0,-90.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-85.0,-85.0,-110.0,-87.0,-110.0,2437.0,-1.0,2417.0,2452.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5240.0,5240.0,-1.0,2462.0,-1.0,49.461231925319,11.111418786084,-2.0
78.945,17097.1878,-0.21548,3.53395,7.16606,-0.06723,-0.07172,0.07452,14.8,-21.8,-30.2,-110.0,-86.0,-110.0,-88.0,-110.0,-50.0,-81.0,-78.0,-85.0,-80.0,-79.0,-75.0,-70.0,-77.0,-77.0,-79.0,-110.0,-90.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-85.0,-85.0,-110.0,-87.0,-110.0,2437.0,-1.0,2417.0,2452.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5240.0,5240.0,-1.0,2462.0,-1.0,49.461231925319,11.111418786084,-2.0
78.9586,17097.2078,-0.14366,3.64409,7.24508,-0.19918,-0.04118,0.08308,14.7,-21.9,-30.3,-110.0,-86.0,-110.0,-88.0,-110.0,-50.0,-81.0,-78.0,-85.0,-80.0,-79.0,-75.0,-70.0,-77.0,-77.0,-79.0,-110.0,-90.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-85.0,-85.0,-110.0,-87.0,-110.0,2437.0,-1.0,2417.0,2452.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5240.0,5240.0,-1.0,2462.0,-1.0,49.461231925319,11.111418786084,-2.0
78.9761,17097.2278,-0.00718,3.74225,7.61379,-0.22056,0.02785,0.09957,14.7,-21.9,-30.4,-110.0,-86.0,-110.0,-88.0,-110.0,-50.0,-81.0,-78.0,-85.0,-80.0,-79.0,-75.0,-70.0,-77.0,-77.0,-79.0,-110.0,-90.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-85.0,-85.0,-110.0,-87.0,-110.0,2437.0,-1.0,2417.0,2452.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5240.0,5240.0,-1.0,2462.0,-1.0,49.461231925319,11.111418786084,-2.0
79.0015,17097.2478,0.09338,3.79493,8.05913,-0.1497,0.02174,0.08063,14.7,-21.9,-30.6,-110.0,-86.0,-110.0,-88.0,-110.0,-50.0,-81.0,-78.0,-85.0,-80.0,-79.0,-75.0,-70.0,-77.0,-77.0,-79.0,-110.0,-90.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-85.0,-85.0,-110.0,-87.0,-110.0,2437.0,-1.0,2417.0,2452.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5240.0,5240.0,-1.0,2462.0,-1.0,49.461231925319,11.111418786084,-2.0
79.0171,17097.2678,0.19872,3.82366,8.37039,-0.03669,0.03029,0.07575,14.5,-21.8,-30.7,-110.0,-86.0,-110.0,-88.0,-110.0,-50.0,-81.0,-78.0,-85.0,-80.0,-79.0,-75.0,-70.0,-77.0,-77.0,-79.0,-110.0,-90.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-85.0,-85.0,-110.0,-87.0,-110.0,2437.0,-1.0,2417.0,2452.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5240.0,5240.0,-1.0,2462.0,-1.0,49.461231925319,11.111418786084,-2.0
79.0375,17097.2878,0.21309,3.8883,8.58348,0.00791,0.11031,0.07819,14.5,-21.7,-30.7,-110.0,-86.0,-110.0,-88.0,-110.0,-50.0,-81.0,-78.0,-85.0,-80.0,-79.0,-75.0,-70.0,-77.0,-77.0,-79.0,-110.0,-90.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-85.0,-85.0,-110.0,-87.0,-110.0,2437.0,-1.0,2417.0,2452.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5240.0,5240.0,-1.0,2462.0,-1.0,49.461231925319,11.111418786084,-2.0
79.0602,17097.3078,0.18436,3.98168,8.71756,0.0806,0.16163,0.10385,14.5,-21.7,-30.6,-110.0,-86.0,-110.0,-88.0,-110.0,-50.0,-81.0,-78.0,-85.0,-80.0,-79.0,-75.0,-70.0,-77.0,-77.0,-79.0,-110.0,-90.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-85.0,-85.0,-110.0,-87.0,-110.0,2437.0,-1.0,2417.0,2452.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5240.0,5240.0,-1.0,2462.0,-1.0,49.461231925319,11.111418786084,-2.0
79.0763,17097.3278,0.21309,4.10858,8.74629,0.13497,0.15918,0.11912,14.5,-21.7,-30.6,-110.0,-86.0,-110.0,-88.0,-110.0,-50.0,-81.0,-78.0,-85.0,-80.0,-79.0,-75.0,-70.0,-77.0,-77.0,-79.0,-110.0,-90.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-85.0,-85.0,-110.0,-87.0,-110.0,2437.0,-1.0,2417.0,2452.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5240.0,5240.0,-1.0,2462.0,-1.0,49.461231925319,11.111418786084,-2.0
79.099,17097.3478,0.27055,4.24265,8.75826,0.15085,0.09626,0.09774,14.5,-21.6,-30.7,-110.0,-86.0,-110.0,-88.0,-110.0,-50.0,-81.0,-78.0,-85.0,-80.0,-79.0,-75.0,-70.0,-77.0,-77.0,-79.0,-110.0,-90.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-85.0,-85.0,-110.0,-87.0,-110.0,2437.0,-1.0,2417.0,2452.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5240.0,5240.0,-1.0,2462.0,-1.0,49.461231925319,11.111418786084,-2.0
79.1184,17097.3678,0.30886,4.34561,8.83248,0.12641,0.07183,0.07269,14.5,-21.6,-30.8,-110.0,-86.0,-110.0,-88.0,-110.0,-50.0,-81.0,-78.0,-85.0,-80.0,-79.0,-75.0,-70.0,-77.0,-77.0,-79.0,-110.0,-90.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-85.0,-85.0,-110.0,-87.0,-110.0,2437.0,-1.0,2417.0,2452.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5240.0,5240.0,-1.0,2462.0,-1.0,49.461231925319,11.111418786084,-2.0
79.1386,17097.3878,0.34238,4.37434,8.92586,0.08732,0.06816,0.04337,14.5,-21.6,-30.7,-110.0,-86.0,-110.0,-88.0,-110.0,-50.0,-81.0,-78.0,-85.0,-80.0,-79.0,-75.0,-70.0,-77.0,-77.0,-79.0,-110.0,-90.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-85.0,-85.0,-110.0,-87.0,-110.0,2437.0,-1.0,2417.0,2452.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5240.0,5240.0,-1.0,2462.0,-1.0,49.461231925319,11.111418786084,-2.0
79.1567,17097.4077,0.36632,4.38392,9.02881,0.00363,0.11092,0.02138,14.5,-21.6,-30.7,-110.0,-86.0,-110.0,-88.0,-110.0,-50.0,-81.0,-78.0,-85.0,-80.0,-79.0,-75.0,-70.0,-77.0,-77.0,-79.0,-110.0,-90.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-85.0,-85.0,-110.0,-87.0,-110.0,2437.0,-1.0,2417.0,2452.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5240.0,5240.0,-1.0,2462.0,-1.0,49.461231925319,11.111418786084,-2.0
79.1781,17097.4277,0.26576,4.51081,9.31373,-0.01897,0.21599,0.0562,14.6,-21.7,-30.7,-110.0,-86.0,-110.0,-88.0,-110.0,-50.0,-81.0,-78.0,-85.0,-80.0,-79.0,-75.0,-70.0,-77.0,-77.0,-79.0,-110.0,-90.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-85.0,-85.0,-110.0,-87.0,-110.0,2437.0,-1.0,2417.0,2452.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5240.0,5240.0,-1.0,2462.0,-1.0,49.461231925319,11.111418786084,-2.0
79.2001,17097.4477,0.25858,4.5994,9.38316,0.1594,0.20255,0.04459,14.6,-21.7,-30.7,-110.0,-86.0,-110.0,-88.0,-110.0,-50.0,-81.0,-78.0,-85.0,-80.0,-79.0,-75.0,-70.0,-77.0,-77.0,-79.0,-110.0,-90.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-85.0,-85.0,-110.0,-87.0,-110.0,2437.0,-1.0,2417.0,2452.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5240.0,5240.0,-1.0,2462.0,-1.0,49.461231925319,11.111418786084,-2.0
79.2185,17097.4677,0.08619,4.73588,8.90431,0.26447,-0.01797,-0.09407,14.6,-21.7,-30.6,-110.0,-80.0,-110.0,-88.0,-110.0,-50.0,-81.0,-78.0,-85.0,-80.0,-79.0,-75.0,-70.0,-77.0,-77.0,-79.0,-110.0,-90.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-85.0,-85.0,-110.0,-87.0,-110.0,2437.0,-1.0,2417.0,2452.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5240.0,5240.0,-1.0,2462.0,-1.0,49.461231925319,11.111418786084,-2.0
79.2401,17097.4877,0.11971,4.75982,8.50925,-0.21506,-0.17863,-0.01772,14.7,-21.6,-30.6,-110.0,-80.0,-110.0,-88.0,-110.0,-50.0,-81.0,-78.0,-85.0,-80.0,-79.0,-75.0,-70.0,-77.0,-77.0,-79.0,-110.0,-90.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-85.0,-85.0,-110.0,-87.0,-110.0,2437.0,-1.0,2417.0,2452.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5240.0,5240.0,-1.0,2462.0,-1.0,49.461231925319,11.111418786084,-2.0
79.2562,17097.5077,0.36393,4.5587,8.88037,-0.74773,-0.23177,-0.02444,14.7,-21.7,-30.6,-110.0,-80.0,-110.0,-88.0,-110.0,-50.0,-81.0,-78.0,-85.0,-80.0,-79.0,-75.0,-70.0,-77.0,-77.0,-79.0,-110.0,-90.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-85.0,-85.0,-110.0,-87.0,-110.0,2437.0,-1.0,2417.0,2452.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5240.0,5240.0,-1.0,2462.0,-1.0,49.461231925319,11.111418786084,-2.0
79.2788,17097.5277,0.68955,4.14688,9.96737,-1.00491,-0.25987,0.00244,14.8,-21.7,-30.6,-110.0,-80.0,-110.0,-88.0,-110.0,-50.0,-81.0,-78.0,-85.0,-80.0,-79.0,-75.0,-70.0,-77.0,-77.0,-79.0,-110.0,-90.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-85.0,-85.0,-110.0,-87.0,-110.0,2437.0,-1.0,2417.0,2452.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5240.0,5240.0,-1.0,2462.0,-1.0,49.461231925319,11.111418786084,-2.0
79.3087,17097.5477,0.8356,3.75662,11.30337,-0.71902,-0.09372,-0.03604,14.9,-21.6,-30.6,-110.0,-80.0,-110.0,-88.0,-110.0,-50.0,-81.0,-78.0,-85.0,-80.0,-79.0,-75.0,-70.0,-77.0,-77.0,-79.0,-110.0,-90.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-85.0,-85.0,-110.0,-87.0,-110.0,2437.0,-1.0,2417.0,2452.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5240.0,5240.0,-1.0,2462.0,-1.0,49.461231925319,11.111418786084,-2.0
79.3207,17097.5677,0.668,3.56268,11.60266,0.19361,0.18117,0.06414,14.9,-21.5,-30.6,-110.0,-80.0,-110.0,-88.0,-110.0,-50.0,-81.0,-78.0,-85.0,-80.0,-79.0,-75.0,-70.0,-77.0,-77.0,-79.0,-110.0,-90.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-85.0,-85.0,-110.0,-87.0,-110.0,2437.0,-1.0,2417.0,2452.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5240.0,5240.0,-1.0,2462.0,-1.0,49.461231925319,11.111418786084,-2.0
79.3486,17097.5877,0.69195,3.67761,10.68804,0.69085,-0.0308,0.14539,14.9,-21.5,-30.7,-110.0,-80.0,-110.0,-88.0,-110.0,-50.0,-81.0,-78.0,-85.0,-80.0,-79.0,-75.0,-70.0,-77.0,-77.0,-79.0,-110.0,-90.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-85.0,-85.0,-110.0,-87.0,-110.0,2437.0,-1.0,2417.0,2452.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5240.0,5240.0,-1.0,2462.0,-1.0,49.461231925319,11.111418786084,-2.0
