AppTimestamp(s),SensorTimestamp(s),acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,ble_rssi_BE:AC:20:23:00:02,ble_rssi_BE:AC:20:23:00:06,wifi_rssi_20:23:00:00:00:01,wifi_rssi_20:23:00:00:00:09,wifi_rssi_20:23:00:00:00:12,wifi_rssi_20:23:00:00:00:15,wifi_rssi_20:23:00:00:00:38,wifi_rssi_20:23:00:00:00:44,wifi_rssi_20:23:00:00:00:45,wifi_rssi_20:23:00:00:00:55,wifi_rssi_20:23:00:00:00:65,wifi_rssi_20:23:00:00:00:69,wifi_rssi_20:23:00:00:00:73,wifi_rssi_20:23:00:00:00:79,wifi_rssi_20:23:00:00:00:80,wifi_rssi_20:23:00:00:00:82,wifi_rssi_20:23:00:00:00:88,wifi_rssi_20:23:00:00:00:89,wifi_rssi_20:23:00:00:00:90,wifi_rssi_20:23:00:00:01:16,wifi_rssi_20:23:00:00:01:62,wifi_rssi_20:23:00:00:01:71,wifi_rssi_20:23:00:00:01:74,wifi_rssi_20:23:00:00:01:81,wifi_rssi_20:23:00:00:01:82,wifi_rssi_20:23:00:00:01:88,wifi_rssi_20:23:00:00:01:89,wifi_rssi_20:23:00:00:01:90,wifi_rssi_20:23:00:00:01:91,wifi_rssi_20:23:00:00:01:94,wifi_rssi_20:23:00:00:02:55,wifi_rssi_20:23:00:00:02:61,wifi_rssi_20:23:00:00:02:73,wifi_rssi_20:23:00:00:02:88,wifi_rssi_20:23:00:00:03:11,wifi_rssi_20:23:00:00:03:20,wifi_freq_20:23:00:00:00:01,wifi_freq_20:23:00:00:00:09,wifi_freq_20:23:00:00:00:12,wifi_freq_20:23:00:00:00:15,wifi_freq_20:23:00:00:00:38,wifi_freq_20:23:00:00:00:44,wifi_freq_20:23:00:00:00:45,wifi_freq_20:23:00:00:00:55,wifi_freq_20:23:00:00:00:65,wifi_freq_20:23:00:00:00:69,wifi_freq_20:23:00:00:00:73,wifi_freq_20:23:00:00:00:79,wifi_freq_20:23:00:00:00:80,wifi_freq_20:23:00:00:00:82,wifi_freq_20:23:00:00:00:88,wifi_freq_20:23:00:00:00:89,wifi_freq_20:23:00:00:00:90,wifi_freq_20:23:00:00:01:16,wifi_freq_20:23:00:00:01:62,wifi_freq_20:23:00:00:01:71,wifi_freq_20:23:00:00:01:74,wifi_freq_20:23:00:00:01:81,wifi_freq_20:23:00:00:01:82,wifi_freq_20:23:00:00:01:88,wifi_freq_20:23:00:00:01:89,wifi_freq_20:23:00:00:01:90,wifi_freq_20:23:00:00:01:91,wifi_freq_20:23:00:00:01:94,wifi_freq_20:23:00:00:02:55,wifi_freq_20:23:00:00:02:61,wifi_freq_20:23:00:00:02:73,wifi_freq_20:23:00:00:02:88,wifi_freq_20:23:00:00:03:11,wifi_freq_20:23:00:00:03:20,Latitude_degrees,Longitude_degrees,floor_ID
64.1297,2173.9693,-0.14845,3.23227,8.22673,-0.0502,0.09288,0.06358,16.4,-27.5,-27.3,-98.0,-110.0,-72.0,-71.0,-110.0,-86.0,-110.0,-78.0,-93.0,-110.0,-81.0,-90.0,-63.0,-92.0,-91.0,-79.0,-110.0,-110.0,-56.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,-1.0,2452.0,-1.0,2462.0,2412.0,-1.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461041927299,11.110645513288,-2.0
64.151,2173.9893,-0.23943,3.27058,7.92026,0.04143,0.11365,0.07519,16.4,-27.5,-27.3,-98.0,-110.0,-72.0,-71.0,-110.0,-86.0,-110.0,-78.0,-93.0,-110.0,-81.0,-90.0,-63.0,-92.0,-91.0,-79.0,-110.0,-110.0,-56.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,-1.0,2452.0,-1.0,2462.0,2412.0,-1.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461041927299,11.110645513288,-2.0
64.1727,2174.0093,-0.34717,3.37593,7.47971,0.07991,0.06234,0.12406,16.3,-27.5,-27.2,-98.0,-110.0,-72.0,-71.0,-110.0,-86.0,-110.0,-78.0,-93.0,-110.0,-81.0,-90.0,-63.0,-92.0,-91.0,-79.0,-110.0,-110.0,-56.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,-1.0,2452.0,-1.0,2462.0,2412.0,-1.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461041927299,11.110645513288,-2.0
64.1936,2174.0293,-0.2945,3.55071,7.0679,0.06342,-0.0409,0.15033,16.3,-27.5,-27.2,-98.0,-110.0,-72.0,-71.0,-110.0,-86.0,-110.0,-78.0,-93.0,-110.0,-81.0,-90.0,-63.0,-92.0,-91.0,-79.0,-110.0,-110.0,-56.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,-1.0,2452.0,-1.0,2462.0,2412.0,-1.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461041927299,11.110645513288,-2.0
64.2108,2174.0493,-0.17478,3.74943,6.80213,-0.02516,-0.12703,0.11612,16.2,-27.5,-27.2,-98.0,-110.0,-72.0,-71.0,-110.0,-86.0,-110.0,-78.0,-93.0,-110.0,-81.0,-90.0,-63.0,-92.0,-91.0,-79.0,-110.0,-110.0,-56.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,-1.0,2452.0,-1.0,2462.0,2412.0,-1.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461041927299,11.110645513288,-2.0
64.2331,2174.0693,-0.05746,3.96013,6.8165,-0.17177,-0.16124,0.05809,16.0,-27.6,-27.3,-98.0,-110.0,-72.0,-71.0,-110.0,-86.0,-110.0,-78.0,-93.0,-110.0,-81.0,-90.0,-63.0,-92.0,-91.0,-79.0,-110.0,-110.0,-56.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,-1.0,2452.0,-1.0,2462.0,2412.0,-1.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461041927299,11.110645513288,-2.0
64.2509,2174.0893,-0.00239,4.10379,7.17804,-0.27012,-0.17101,-0.00056,16.0,-27.6,-27.3,-98.0,-110.0,-72.0,-71.0,-110.0,-86.0,-110.0,-78.0,-93.0,-110.0,-81.0,-90.0,-63.0,-92.0,-91.0,-79.0,-110.0,-110.0,-56.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,-1.0,2452.0,-1.0,2462.0,2412.0,-1.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461041927299,11.110645513288,-2.0
64.2743,2174.1093,0.01197,4.18759,7.80294,-0.2634,-0.19239,-0.05553,15.9,-27.6,-27.3,-98.0,-110.0,-72.0,-71.0,-110.0,-86.0,-110.0,-78.0,-93.0,-110.0,-81.0,-90.0,-63.0,-92.0,-91.0,-79.0,-110.0,-110.0,-56.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,-1.0,2452.0,-1.0,2462.0,2412.0,-1.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461041927299,11.110645513288,-2.0
64.2989,2174.1292,-0.07662,4.22111,8.58826,-0.15649,-0.20461,-0.09952,15.8,-27.6,-27.3,-98.0,-110.0,-72.0,-71.0,-110.0,-86.0,-110.0,-78.0,-93.0,-110.0,-81.0,-90.0,-63.0,-92.0,-91.0,-79.0,-110.0,-110.0,-56.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,-1.0,2452.0,-1.0,2462.0,2412.0,-1.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461041927299,11.110645513288,-2.0
64.3107,2174.1492,-0.24661,4.25702,9.21317,0.09518,-0.10076,-0.05981,15.7,-27.6,-27.4,-98.0,-110.0,-63.0,-74.0,-76.0,-110.0,-110.0,-87.0,-110.0,-82.0,-90.0,-92.0,-69.0,-90.0,-90.0,-85.0,-110.0,-110.0,-53.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,-1.0,-1.0,2462.0,-1.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461041927299,11.110645513288,-2.0
64.3343,2174.1692,-0.36393,4.37195,9.34964,0.33525,-0.02746,-0.01033,15.7,-27.5,-27.3,-98.0,-110.0,-63.0,-74.0,-76.0,-110.0,-110.0,-87.0,-110.0,-82.0,-90.0,-92.0,-69.0,-90.0,-90.0,-85.0,-110.0,-110.0,-53.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,-1.0,-1.0,2462.0,-1.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461041927299,11.110645513288,-2.0
64.3539,2174.1892,-0.32323,4.54194,9.1605,0.38229,-0.05067,-0.00117,15.7,-27.5,-27.4,-98.0,-110.0,-63.0,-74.0,-76.0,-110.0,-110.0,-87.0,-110.0,-82.0,-90.0,-92.0,-69.0,-90.0,-90.0,-85.0,-110.0,-110.0,-53.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,-1.0,-1.0,2462.0,-1.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461041927299,11.110645513288,-2.0
64.3724,2174.2092,-0.1676,4.64968,8.98092,0.29188,-0.12397,-0.08302,15.7,-27.4,-27.4,-98.0,-110.0,-63.0,-74.0,-76.0,-110.0,-110.0,-87.0,-110.0,-82.0,-90.0,-92.0,-69.0,-90.0,-90.0,-85.0,-110.0,-110.0,-53.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,-1.0,-1.0,2462.0,-1.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461041927299,11.110645513288,-2.0
64.4007,2174.2292,-0.02634,4.60419,9.04557,0.13183,-0.22171,-0.18565,15.7,-27.4,-27.3,-98.0,-110.0,-63.0,-74.0,-76.0,-110.0,-110.0,-87.0,-110.0,-82.0,-90.0,-92.0,-69.0,-90.0,-90.0,-85.0,-110.0,-110.0,-53.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,-1.0,-1.0,2462.0,-1.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461041927299,11.110645513288,-2.0
64.4203,2174.2492,-0.01437,4.44856,9.5364,0.00416,-0.19972,-0.20642,15.7,-27.3,-27.2,-98.0,-110.0,-63.0,-74.0,-76.0,-110.0,-110.0,-87.0,-110.0,-82.0,-90.0,-92.0,-69.0,-90.0,-90.0,-85.0,-110.0,-110.0,-53.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,-1.0,-1.0,2462.0,-1.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461041927299,11.110645513288,-2.0
64.4347,2174.2692,-0.08619,4.38152,10.08708,0.19964,-0.0409,-0.12823,15.7,-27.3,-27.3,-98.0,-110.0,-63.0,-74.0,-76.0,-110.0,-110.0,-87.0,-110.0,-82.0,-90.0,-92.0,-69.0,-90.0,-90.0,-85.0,-110.0,-110.0,-53.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,-1.0,-1.0,2462.0,-1.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461041927299,11.110645513288,-2.0
64.4544,2174.2892,-0.00718,4.46053,10.01765,0.42322,0.00919,-0.06592,15.6,-27.3,-27.3,-98.0,-110.0,-63.0,-74.0,-76.0,-110.0,-110.0,-87.0,-110.0,-82.0,-90.0,-92.0,-69.0,-90.0,-90.0,-85.0,-110.0,-110.0,-53.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,-1.0,-1.0,2462.0,-1.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461041927299,11.110645513288,-2.0
64.4725,2174.3092,0.21788,4.63532,9.38077,0.30288,-0.14535,-0.149,15.6,-27.3,-27.3,-98.0,-110.0,-63.0,-74.0,-76.0,-110.0,-110.0,-87.0,-110.0,-82.0,-90.0,-92.0,-69.0,-90.0,-90.0,-85.0,-110.0,-110.0,-53.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,-1.0,-1.0,2462.0,-1.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461041927299,11.110645513288,-2.0
64.4934,2174.3292,0.43576,4.62334,8.95938,-0.16932,-0.36954,-0.31271,15.6,-27.3,-27.3,-98.0,-110.0,-63.0,-74.0,-76.0,-110.0,-110.0,-87.0,-110.0,-82.0,-90.0,-92.0,-69.0,-90.0,-90.0,-85.0,-110.0,-110.0,-53.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,-1.0,-1.0,2462.0,-1.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461041927299,11.110645513288,-2.0
64.5109,2174.3492,0.59139,4.35997,9.55795,-0.53401,-0.41963,-0.36219,15.5,-27.2,-27.3,-98.0,-110.0,-63.0,-74.0,-76.0,-110.0,-110.0,-87.0,-110.0,-82.0,-90.0,-92.0,-69.0,-90.0,-90.0,-85.0,-110.0,-110.0,-53.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,-1.0,-1.0,2462.0,-1.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461041927299,11.110645513288,-2.0
64.5472,2174.3692,0.5866,4.05111,10.72396,-0.38679,-0.27119,-0.36036,15.5,-27.1,-27.2,-98.0,-110.0,-63.0,-74.0,-76.0,-110.0,-110.0,-87.0,-110.0,-82.0,-90.0,-92.0,-69.0,-90.0,-90.0,-85.0,-110.0,-110.0,-53.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,-1.0,-1.0,2462.0,-1.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461041927299,11.110645513288,-2.0
64.5553,2174.3892,0.46449,3.85957,11.44703,0.12389,0.02691,-0.24185,15.5,-27.1,-27.2,-98.0,-110.0,-63.0,-74.0,-76.0,-110.0,-110.0,-87.0,-110.0,-82.0,-90.0,-92.0,-69.0,-90.0,-90.0,-85.0,-110.0,-110.0,-53.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,-1.0,-1.0,2462.0,-1.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461041927299,11.110645513288,-2.0
64.574,2174.4092,0.46449,3.89309,10.78381,0.57166,0.21139,-0.18137,15.5,-27.1,-27.3,-98.0,-110.0,-63.0,-74.0,-76.0,-110.0,-110.0,-87.0,-110.0,-82.0,-90.0,-92.0,-69.0,-90.0,-90.0,-85.0,-110.0,-110.0,-53.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,-1.0,-1.0,2462.0,-1.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461041927299,11.110645513288,-2.0
64.5986,2174.4292,0.5842,4.03196,9.29218,0.47881,0.11548,-0.22169,15.5,-27.1,-27.3,-98.0,-110.0,-63.0,-74.0,-76.0,-110.0,-110.0,-87.0,-110.0,-82.0,-90.0,-92.0,-69.0,-90.0,-90.0,-85.0,-110.0,-110.0,-53.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,-1.0,-1.0,2462.0,-1.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461041927299,11.110645513288,-2.0
64.6112,2174.4492,0.60336,4.15646,8.01364,0.06342,-0.11542,-0.34325,15.5,-27.1,-27.2,-98.0,-110.0,-63.0,-74.0,-76.0,-110.0,-110.0,-87.0,-110.0,-82.0,-90.0,-92.0,-69.0,-90.0,-90.0,-85.0,-110.0,-110.0,-53.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,-1.0,-1.0,2462.0,-1.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461041927299,11.110645513288,-2.0
64.6379,2174.4692,0.44294,4.11815,7.65689,-0.35808,-0.27058,-0.36524,15.5,-27.1,-27.1,-98.0,-110.0,-63.0,-74.0,-76.0,-110.0,-110.0,-87.0,-110.0,-82.0,-90.0,-92.0,-69.0,-90.0,-90.0,-85.0,-110.0,-110.0,-53.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,-1.0,-1.0,2462.0,-1.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461041927299,11.110645513288,-2.0
64.6523,2174.4892,0.34717,4.06548,8.00406,-0.45948,-0.21438,-0.284,15.4,-27.1,-26.9,-98.0,-110.0,-63.0,-74.0,-76.0,-110.0,-110.0,-87.0,-110.0,-82.0,-90.0,-92.0,-69.0,-90.0,-90.0,-85.0,-110.0,-110.0,-53.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,-1.0,-1.0,2462.0,-1.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461041927299,11.110645513288,-2.0
64.6922,2174.5091,0.31126,4.00083,8.32968,-0.36052,-0.13375,-0.23757,15.5,-27.0,-27.0,-98.0,-110.0,-63.0,-74.0,-76.0,-110.0,-110.0,-87.0,-110.0,-82.0,-90.0,-92.0,-69.0,-90.0,-90.0,-85.0,-110.0,-110.0,-53.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,-1.0,-1.0,2462.0,-1.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461041927299,11.110645513288,-2.0
64.6955,2174.5291,0.2921,3.96492,8.46376,-0.28172,-0.10259,-0.17954,15.5,-26.9,-27.0,-98.0,-110.0,-63.0,-74.0,-76.0,-110.0,-110.0,-87.0,-110.0,-82.0,-90.0,-92.0,-69.0,-90.0,-90.0,-85.0,-110.0,-110.0,-53.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,-1.0,-1.0,2462.0,-1.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461041927299,11.110645513288,-2.0
