AppTimestamp(s),wifi_rssi_20:23:00:00:00:01,wifi_rssi_20:23:00:00:00:03,wifi_rssi_20:23:00:00:00:09,wifi_rssi_20:23:00:00:00:12,wifi_rssi_20:23:00:00:00:15,wifi_rssi_20:23:00:00:00:24,wifi_rssi_20:23:00:00:00:25,wifi_rssi_20:23:00:00:00:26,wifi_rssi_20:23:00:00:00:27,wifi_rssi_20:23:00:00:00:28,wifi_rssi_20:23:00:00:00:30,wifi_rssi_20:23:00:00:00:34,wifi_rssi_20:23:00:00:00:44,wifi_rssi_20:23:00:00:00:45,wifi_rssi_20:23:00:00:00:46,wifi_rssi_20:23:00:00:00:55,wifi_rssi_20:23:00:00:00:65,wifi_rssi_20:23:00:00:00:69,wifi_rssi_20:23:00:00:00:73,wifi_rssi_20:23:00:00:00:79,wifi_rssi_20:23:00:00:00:80,wifi_rssi_20:23:00:00:00:82,wifi_rssi_20:23:00:00:00:88,wifi_rssi_20:23:00:00:00:90,wifi_rssi_20:23:00:00:00:91,wifi_rssi_20:23:00:00:00:92,wifi_rssi_20:23:00:00:00:93,wifi_rssi_20:23:00:00:00:94,wifi_rssi_20:23:00:00:00:95,wifi_rssi_20:23:00:00:00:96,wifi_rssi_20:23:00:00:00:97,wifi_rssi_20:23:00:00:00:98,wifi_rssi_20:23:00:00:00:99,wifi_rssi_20:23:00:00:01:00,wifi_rssi_20:23:00:00:01:01,wifi_rssi_20:23:00:00:01:02,wifi_rssi_20:23:00:00:01:03,wifi_rssi_20:23:00:00:01:04,wifi_rssi_20:23:00:00:01:05,wifi_rssi_20:23:00:00:01:06,wifi_rssi_20:23:00:00:01:07,wifi_rssi_20:23:00:00:01:08,wifi_rssi_20:23:00:00:01:09,wifi_rssi_20:23:00:00:01:10,wifi_rssi_20:23:00:00:01:11,wifi_rssi_20:23:00:00:01:12,wifi_rssi_20:23:00:00:01:13,wifi_rssi_20:23:00:00:01:14,wifi_rssi_20:23:00:00:01:15,wifi_rssi_20:23:00:00:01:16,wifi_rssi_20:23:00:00:01:17,wifi_rssi_20:23:00:00:01:18,wifi_rssi_20:23:00:00:01:19,wifi_rssi_20:23:00:00:01:20,wifi_rssi_20:23:00:00:01:21,wifi_rssi_20:23:00:00:01:22,wifi_rssi_20:23:00:00:01:23,wifi_rssi_20:23:00:00:01:27,wifi_rssi_20:23:00:00:01:28,wifi_rssi_20:23:00:00:01:29,wifi_rssi_20:23:00:00:01:31,wifi_rssi_20:23:00:00:01:35,wifi_rssi_20:23:00:00:01:39,wifi_rssi_20:23:00:00:01:41,wifi_rssi_20:23:00:00:01:43,wifi_rssi_20:23:00:00:01:45,wifi_rssi_20:23:00:00:01:47,wifi_rssi_20:23:00:00:01:51,wifi_rssi_20:23:00:00:01:58,wifi_rssi_20:23:00:00:01:66,wifi_rssi_20:23:00:00:01:71,wifi_rssi_20:23:00:00:01:72,wifi_rssi_20:23:00:00:01:75,wifi_rssi_20:23:00:00:01:81,wifi_rssi_20:23:00:00:01:82,wifi_rssi_20:23:00:00:02:15,wifi_rssi_20:23:00:00:02:54,wifi_rssi_20:23:00:00:03:11,wifi_rssi_20:23:00:00:03:13,wifi_rssi_20:23:00:00:03:25,wifi_freq_20:23:00:00:00:01,wifi_freq_20:23:00:00:00:03,wifi_freq_20:23:00:00:00:09,wifi_freq_20:23:00:00:00:12,wifi_freq_20:23:00:00:00:15,wifi_freq_20:23:00:00:00:24,wifi_freq_20:23:00:00:00:25,wifi_freq_20:23:00:00:00:26,wifi_freq_20:23:00:00:00:27,wifi_freq_20:23:00:00:00:28,wifi_freq_20:23:00:00:00:30,wifi_freq_20:23:00:00:00:34,wifi_freq_20:23:00:00:00:44,wifi_freq_20:23:00:00:00:45,wifi_freq_20:23:00:00:00:46,wifi_freq_20:23:00:00:00:55,wifi_freq_20:23:00:00:00:65,wifi_freq_20:23:00:00:00:69,wifi_freq_20:23:00:00:00:73,wifi_freq_20:23:00:00:00:79,wifi_freq_20:23:00:00:00:80,wifi_freq_20:23:00:00:00:82,wifi_freq_20:23:00:00:00:88,wifi_freq_20:23:00:00:00:90,wifi_freq_20:23:00:00:00:91,wifi_freq_20:23:00:00:00:92,wifi_freq_20:23:00:00:00:93,wifi_freq_20:23:00:00:00:94,wifi_freq_20:23:00:00:00:95,wifi_freq_20:23:00:00:00:96,wifi_freq_20:23:00:00:00:97,wifi_freq_20:23:00:00:00:98,wifi_freq_20:23:00:00:00:99,wifi_freq_20:23:00:00:01:00,wifi_freq_20:23:00:00:01:01,wifi_freq_20:23:00:00:01:02,wifi_freq_20:23:00:00:01:03,wifi_freq_20:23:00:00:01:04,wifi_freq_20:23:00:00:01:05,wifi_freq_20:23:00:00:01:06,wifi_freq_20:23:00:00:01:07,wifi_freq_20:23:00:00:01:08,wifi_freq_20:23:00:00:01:09,wifi_freq_20:23:00:00:01:10,wifi_freq_20:23:00:00:01:11,wifi_freq_20:23:00:00:01:12,wifi_freq_20:23:00:00:01:13,wifi_freq_20:23:00:00:01:14,wifi_freq_20:23:00:00:01:15,wifi_freq_20:23:00:00:01:16,wifi_freq_20:23:00:00:01:17,wifi_freq_20:23:00:00:01:18,wifi_freq_20:23:00:00:01:19,wifi_freq_20:23:00:00:01:20,wifi_freq_20:23:00:00:01:21,wifi_freq_20:23:00:00:01:22,wifi_freq_20:23:00:00:01:23,wifi_freq_20:23:00:00:01:27,wifi_freq_20:23:00:00:01:28,wifi_freq_20:23:00:00:01:29,wifi_freq_20:23:00:00:01:31,wifi_freq_20:23:00:00:01:35,wifi_freq_20:23:00:00:01:39,wifi_freq_20:23:00:00:01:41,wifi_freq_20:23:00:00:01:43,wifi_freq_20:23:00:00:01:45,wifi_freq_20:23:00:00:01:47,wifi_freq_20:23:00:00:01:51,wifi_freq_20:23:00:00:01:58,wifi_freq_20:23:00:00:01:66,wifi_freq_20:23:00:00:01:71,wifi_freq_20:23:00:00:01:72,wifi_freq_20:23:00:00:01:75,wifi_freq_20:23:00:00:01:81,wifi_freq_20:23:00:00:01:82,wifi_freq_20:23:00:00:02:15,wifi_freq_20:23:00:00:02:54,wifi_freq_20:23:00:00:03:11,wifi_freq_20:23:00:00:03:13,wifi_freq_20:23:00:00:03:25
134.3612,-83.0,,,-64.0,-87.0,-94.0,,,,,,,-88.0,,,-89.0,-90.0,-92.0,-86.0,,-90.0,-89.0,,,,-88.0,,-91.0,-83.0,-89.0,-89.0,,-92.0,,-91.0,,-93.0,,,,,,-92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2437.0,,,2417.0,2452.0,2462.0,,,,,,,2462.0,,,2427.0,2437.0,2422.0,2437.0,,5220.0,2462.0,,,,2412.0,,2457.0,2437.0,2437.0,2437.0,,2412.0,,2462.0,,5520.0,,,,,,2437.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136.2522,-84.0,,-94.0,-73.0,-86.0,,-92.0,,,,,,-89.0,-92.0,,-86.0,,,-84.0,-90.0,,,,,-90.0,-91.0,,-92.0,-85.0,-84.0,-87.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2437.0,,5200.0,2417.0,2452.0,,2412.0,,,,,,2462.0,2412.0,,2427.0,,,2437.0,5220.0,,,,,2462.0,2412.0,,2457.0,2437.0,2437.0,2437.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138.3286,,,,-71.0,-83.0,,,,,,,,-84.0,-92.0,,-81.0,-91.0,-92.0,-93.0,-89.0,-90.0,,,,-93.0,,-92.0,-90.0,-92.0,-84.0,,-91.0,,,,-93.0,-90.0,,,,,,,,-92.0,-92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2417.0,2452.0,,,,,,,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,,,,2462.0,,2462.0,2457.0,2437.0,2437.0,,2462.0,,,,5240.0,5520.0,,,,,,,,5240.0,5240.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140.3675,-79.0,,,-67.0,-83.0,,-90.0,,,,,,-84.0,,,-81.0,,,-91.0,-87.0,-87.0,,,,-93.0,,,-91.0,-88.0,-88.0,-89.0,-92.0,,,,-95.0,-89.0,-90.0,,,,,-92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2437.0,,,2417.0,2452.0,,2412.0,,,,,,2462.0,,,2427.0,,,2437.0,5220.0,5220.0,,,,2462.0,,,2457.0,2437.0,2437.0,2437.0,2462.0,,,,5240.0,5520.0,5520.0,,,,,2437.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142.524,-87.0,,-91.0,-67.0,-82.0,,,,,,,,-84.0,,,-81.0,,,-87.0,-86.0,-86.0,-83.0,,,-94.0,,-89.0,-87.0,-84.0,-84.0,-84.0,-91.0,,,,,-89.0,-88.0,,,-90.0,,,,,,,,,,,,,,,,,,,,,,,,-93.0,,,,,,,,,,,,,,,,2437.0,,5200.0,2417.0,2452.0,,,,,,,,2462.0,,,2427.0,,,2437.0,5220.0,5220.0,2462.0,,,2462.0,,2462.0,2457.0,2437.0,2437.0,2437.0,2462.0,,,,,5520.0,5520.0,,,5260.0,,,,,,,,,,,,,,,,,,,,,,,,2462.0,,,,,,,,,,,,,,,
146.3833,-89.0,,-89.0,,-88.0,,,,,,,,-82.0,-86.0,,-87.0,-91.0,-92.0,-84.0,-87.0,-87.0,-83.0,,,,,,,-87.0,-88.0,-85.0,,,,,,,,,,-91.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2437.0,,5200.0,,2452.0,,,,,,,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,,,,,,,2437.0,2437.0,2437.0,,,,,,,,,,5260.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150.2506,-87.0,,-91.0,-74.0,-88.0,-94.0,-90.0,,,,,,-85.0,-89.0,,-89.0,-86.0,,-84.0,-87.0,,-84.0,,,-91.0,,,,-87.0,-95.0,-86.0,-95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2437.0,,5200.0,2417.0,2452.0,2462.0,2412.0,,,,,,2462.0,2412.0,,2427.0,2437.0,,2437.0,5220.0,,2462.0,,,2462.0,,,,2437.0,2437.0,2437.0,2462.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152.1714,-82.0,,,-69.0,-86.0,,,,,,,,-84.0,-92.0,,-87.0,,-92.0,-84.0,-88.0,,-84.0,,,-91.0,,-92.0,-92.0,-86.0,-87.0,-87.0,,,,-95.0,-93.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2437.0,,,2417.0,2452.0,,,,,,,,2462.0,2412.0,,2427.0,,2422.0,2437.0,5220.0,,2462.0,,,2462.0,,2462.0,2457.0,2437.0,2437.0,2437.0,,,,2462.0,5240.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154.1789,-81.0,,-90.0,,-90.0,,,,,,,,-85.0,,,-86.0,-86.0,,-84.0,,,-86.0,,,,,,-92.0,,-89.0,-93.0,,-91.0,,-94.0,,,,,,,,,,-93.0,-92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2437.0,,5200.0,,2452.0,,,,,,,,2462.0,,,2427.0,2437.0,,2437.0,,,2462.0,,,,,,2457.0,,2437.0,2437.0,,2412.0,,2462.0,,,,,,,,,,5240.0,5240.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156.1864,-85.0,,-93.0,,-86.0,,,,,,,,-82.0,-94.0,,-86.0,,-91.0,-90.0,-85.0,,,,,-86.0,,,-90.0,,,-91.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2437.0,,5200.0,,2452.0,,,,,,,,2462.0,2412.0,,2427.0,,2422.0,2437.0,5220.0,,,,,2462.0,,,2457.0,,,2437.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158.4756,-82.0,,,-72.0,-85.0,,,,,,,,,-95.0,,,-86.0,-92.0,-86.0,,-92.0,-88.0,,,-93.0,,-92.0,,,,-83.0,-93.0,,-92.0,,,-94.0,,,,,,,,,-93.0,,,,,,,,,,,,,,,,-97.0,,,,,,,,,,-90.0,,,,,,,,,2437.0,,,2417.0,2452.0,,,,,,,,,2412.0,,,2437.0,2422.0,2437.0,,5220.0,2462.0,,,2462.0,,2462.0,,,,2437.0,2462.0,,2472.0,,,5520.0,,,,,,,,,5240.0,,,,,,,,,,,,,,,,2412.0,,,,,,,,,,5260.0,,,,,,,,
162.5194,,,,-69.0,-85.0,-90.0,,,,,,,-82.0,,,,-88.0,-88.0,-67.0,-87.0,-88.0,,,-89.0,,-88.0,,,-91.0,-92.0,-92.0,,,,-92.0,-91.0,-88.0,-88.0,,,,,,,-92.0,-91.0,,,,,-89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2417.0,2452.0,2462.0,,,,,,,2462.0,,,,2437.0,2422.0,2437.0,5220.0,5220.0,,,2437.0,,2412.0,,,2437.0,2437.0,2437.0,,,,2462.0,5240.0,5520.0,5520.0,,,,,,,5240.0,5240.0,,,,,5680.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166.6491,-84.0,,,-64.0,-84.0,,-90.0,,,,,-93.0,-87.0,-89.0,,-81.0,-92.0,-85.0,-83.0,-83.0,-81.0,,-89.0,,-86.0,-93.0,,-91.0,,,-82.0,,,,,-91.0,-84.0,-83.0,-91.0,,,-92.0,-91.0,,-93.0,-93.0,,-90.0,,,-88.0,,,,,-89.0,-90.0,,,,,,-96.0,,,,,,,,,,,,,,,,,,2437.0,,,2417.0,2452.0,,2412.0,,,,,2432.0,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,,2462.0,,2462.0,2412.0,,2457.0,,,2437.0,,,,,5240.0,5520.0,5520.0,5240.0,,,2437.0,2437.0,,5240.0,5240.0,,5680.0,,,5680.0,,,,,5320.0,5320.0,,,,,,2412.0,,,,,,,,,,,,,,,,,
170.6318,-89.0,,-93.0,-70.0,-89.0,,-83.0,,,,,,,,,,-94.0,,,-88.0,-88.0,-93.0,-90.0,,,-86.0,,-85.0,-89.0,-89.0,-92.0,,-85.0,-96.0,-84.0,-91.0,-79.0,-79.0,-89.0,,,-87.0,-89.0,,-84.0,-85.0,-92.0,-87.0,-89.0,,-87.0,-87.0,-89.0,-88.0,-90.0,-87.0,-87.0,-89.0,-89.0,-92.0,,,,,,-85.0,-90.0,,,,,,,,,,,,,,2437.0,,5200.0,2417.0,2452.0,,2412.0,,,,,,,,,,2437.0,,,5220.0,5220.0,2462.0,2462.0,,,2412.0,,2457.0,2437.0,2437.0,2437.0,,2412.0,2472.0,2462.0,5240.0,5520.0,5520.0,5240.0,,,2437.0,2437.0,,5240.0,5240.0,2462.0,5680.0,5500.0,,5680.0,2462.0,5500.0,5500.0,5500.0,5320.0,5320.0,5500.0,2412.0,5180.0,,,,,,2462.0,2462.0,,,,,,,,,,,,,
174.8075,-86.0,,,-74.0,-88.0,,-83.0,,,,,,-89.0,,,,-81.0,-91.0,-90.0,-89.0,-90.0,-86.0,-83.0,,-89.0,-90.0,,,-85.0,-84.0,-86.0,,-87.0,,-91.0,,-85.0,-85.0,,,,,,,-87.0,-85.0,,,,,-92.0,,,,,-93.0,-91.0,,,,,,-90.0,,,,,,,,,-87.0,,,,,,,,,2437.0,,,2417.0,2452.0,,2412.0,,,,,,2462.0,,,,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,,2462.0,2412.0,,,2437.0,2437.0,2437.0,,2412.0,,2462.0,,5520.0,5520.0,,,,,,,5240.0,5240.0,,,,,5680.0,,,,,5320.0,5320.0,,,,,,2412.0,,,,,,,,,5260.0,,,,,,,,
178.5656,-88.0,,,-73.0,-80.0,,-89.0,-91.0,,-92.0,,,-87.0,,,-87.0,-92.0,-81.0,-96.0,-88.0,-86.0,-87.0,-72.0,,-89.0,,,,,-86.0,-82.0,,,,-89.0,,-91.0,,,,,,,,-92.0,-91.0,,,,,,,,,,-87.0,-87.0,,,,,,,,,,,,,,,,,,,-93.0,,,,-87.0,2437.0,,,2417.0,2452.0,,2412.0,2412.0,,2412.0,,,2462.0,,,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,,2462.0,,,,,2437.0,2437.0,,,,2462.0,,5520.0,,,,,,,,5240.0,5240.0,,,,,,,,,,5320.0,5320.0,,,,,,,,,,,,,,,,,,,2462.0,,,,2437.0
182.2934,-89.0,,-88.0,-76.0,-84.0,,-89.0,,,,,,,-90.0,,-85.0,-84.0,-83.0,-92.0,-87.0,-85.0,-92.0,-78.0,,-88.0,,,,-91.0,-87.0,-90.0,,,,-91.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-93.0,,,,,,-94.0,,,,,2437.0,,5200.0,2417.0,2452.0,,2412.0,,,,,,,2412.0,,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,,2462.0,,,,2437.0,2437.0,2437.0,,,,2462.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5240.0,,,,,,2462.0,,,,
184.2481,,,-92.0,-74.0,-88.0,,-94.0,,,,,,,-86.0,,-86.0,-84.0,-79.0,,-87.0,-86.0,-83.0,-78.0,,,,,,,,,,,,-87.0,,,,,,,,,,-90.0,-90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.0,,,5200.0,2417.0,2452.0,,2412.0,,,,,,,2412.0,,2427.0,2437.0,2422.0,,5220.0,5220.0,2462.0,2462.0,,,,,,,,,,,,2462.0,,,,,,,,,,5240.0,5240.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2437.0
186.2018,-88.0,,-93.0,-69.0,-79.0,,,,,,,,-87.0,-89.0,,-87.0,-81.0,-80.0,,-87.0,,-84.0,-76.0,,,,,-92.0,-93.0,-93.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-94.0,,,,,,,,,,,-86.0,2437.0,,5200.0,2417.0,2452.0,,,,,,,,2462.0,2412.0,,2427.0,2437.0,2422.0,,5220.0,,2462.0,2462.0,,,,,2457.0,2437.0,2437.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2462.0,,,,,,,,,,,2437.0
188.1933,-92.0,,,-74.0,-77.0,,-93.0,,,,,,-91.0,,,-82.0,-80.0,-79.0,,,-85.0,-88.0,-85.0,,,,,,,,,,,,,,,,,,,,,,-90.0,-91.0,,,-90.0,-92.0,,,,-91.0,,,,-90.0,,,,,,,,,,,,,,,,,,,,,-93.0,-89.0,2437.0,,,2417.0,2452.0,,2412.0,,,,,,2462.0,,,2427.0,2437.0,2422.0,,,5220.0,2462.0,2462.0,,,,,,,,,,,,,,,,,,,,,,5240.0,5240.0,,,5500.0,5500.0,,,,5500.0,,,,5500.0,,,,,,,,,,,,,,,,,,,,,5220.0,2437.0
190.178,,,,,-81.0,,-91.0,,,,,,-83.0,,,-83.0,-82.0,-79.0,-93.0,-89.0,-85.0,-86.0,-79.0,,,,,,,,-95.0,,,,-91.0,,,,,,,,,,,,,,,,,,,-89.0,,,,,,,,,,,,,,,,,,,,,,,,,-91.0,,,,,,2452.0,,2412.0,,,,,,2462.0,,,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,,,,,,,,2437.0,,,,2462.0,,,,,,,,,,,,,,,,,,,5500.0,,,,,,,,,,,,,,,,,,,,,,,,,5220.0,
192.1688,-85.0,,,-73.0,-78.0,,,,,,,,-83.0,-90.0,,-81.0,-72.0,-69.0,-84.0,-86.0,-83.0,-84.0,-71.0,,,,,,,,-92.0,,,,-89.0,,,,,,,,,,-92.0,-90.0,,,,,,,,-90.0,,,,-90.0,,,,,,,,,,,,,,,,,,,,,,-83.0,2437.0,,,2417.0,2452.0,,,,,,,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,,,,,,,,2437.0,,,,2462.0,,,,,,,,,,5240.0,5240.0,,,,,,,,5500.0,,,,5500.0,,,,,,,,,,,,,,,,,,,,,,2437.0
194.2176,-85.0,,,,-82.0,,,,,,,,-79.0,-87.0,,-77.0,-78.0,-76.0,,-83.0,-82.0,,-73.0,,,,,,,-96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-81.0,2437.0,,,,2452.0,,,,,,,,2462.0,2412.0,,2427.0,2437.0,2422.0,,5220.0,5220.0,,2462.0,,,,,,,2437.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2437.0
196.1949,-87.0,,,-79.0,-76.0,,,,,,,,-89.0,-82.0,,-82.0,-68.0,-70.0,,-82.0,-82.0,-79.0,-74.0,,,,,,,,,,,,-79.0,,,,,,,,,,-90.0,-91.0,,,,,,,,-91.0,,,,,,,,,,,,,,,,-93.0,,,,,,,,,-91.0,,2437.0,,,2417.0,2452.0,,,,,,,,2462.0,2412.0,,2427.0,2437.0,2422.0,,5220.0,5220.0,2462.0,2462.0,,,,,,,,,,,,2462.0,,,,,,,,,,5240.0,5240.0,,,,,,,,5500.0,,,,,,,,,,,,,,,,5240.0,,,,,,,,,5220.0,
198.1958,,,,-77.0,-77.0,,-96.0,,,,,,-79.0,-77.0,-92.0,,-71.0,-77.0,-91.0,-84.0,-83.0,,-70.0,,,,,,,,,,,,-86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.0,,,,2417.0,2452.0,,2412.0,,,,,,2462.0,2412.0,2462.0,,2437.0,2422.0,2437.0,5220.0,5220.0,,2462.0,,,,,,,,,,,,2462.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2437.0
200.184,-85.0,,-91.0,-81.0,-74.0,,,,,,,,-78.0,-80.0,,-78.0,-78.0,-74.0,-85.0,-80.0,-78.0,-81.0,-71.0,,,,,,,,,,,,,,,,,,,,,,-93.0,-93.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2437.0,,5200.0,2417.0,2452.0,,,,,,,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,,,,,,,,,,,,,,,,,,,,,,5240.0,5240.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202.1862,,,,-79.0,-77.0,,,,,,,,-78.0,-82.0,-92.0,-77.0,-75.0,-72.0,-88.0,-82.0,-78.0,-73.0,-69.0,,,,,,,,,,,,-91.0,,,,,,,,,,,,,,,,,-94.0,,,,,,,,,,,,,,-93.0,-93.0,,,-94.0,,,,,,,,,,-77.0,,,,2417.0,2452.0,,,,,,,,2462.0,2412.0,2462.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,,,,,,,,,,,,2462.0,,,,,,,,,,,,,,,,,2462.0,,,,,,,,,,,,,,2462.0,2462.0,,,5240.0,,,,,,,,,,2437.0
204.16,-86.0,,-90.0,-77.0,-74.0,,,,,,,,-73.0,-76.0,,-74.0,-69.0,-72.0,-84.0,-79.0,-79.0,-75.0,-73.0,-93.0,,,,,,,,,,,,,,,,,,,,,,,,,,-90.0,,,,,-89.0,,,,,,,,,,,,,,,,,,,,,,,,,-73.0,2437.0,,5200.0,2417.0,2452.0,,,,,,,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,,,,,,,,,,,,,,,,,,,,5500.0,,,,,5500.0,,,,,,,,,,,,,,,,,,,,,,,,,2437.0
206.2393,-83.0,,,-82.0,-71.0,,,,,,,,-81.0,-81.0,-92.0,-69.0,-66.0,-70.0,,-79.0,-79.0,-81.0,-67.0,,,,,,-92.0,-95.0,-93.0,,,,-92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-91.0,,,,,,,,,,-67.0,2437.0,,,2417.0,2452.0,,,,,,,,2462.0,2412.0,2462.0,2427.0,2437.0,2422.0,,5220.0,5220.0,2462.0,2462.0,,,,,,2437.0,2437.0,2437.0,,,,2462.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5240.0,,,,,,,,,,2437.0
208.2094,-77.0,,-91.0,-87.0,-72.0,,,,,,,,-78.0,-78.0,,-76.0,-66.0,-76.0,-91.0,-75.0,-75.0,-72.0,-72.0,,,,,,,,,,,,,,,,,,,,,,,-93.0,,,,-89.0,,-94.0,-89.0,,-90.0,,,-88.0,,,,,,,,-95.0,-96.0,,,-92.0,,,,,,,,,,-70.0,2437.0,,5200.0,2417.0,2452.0,,,,,,,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,,,,,,,,,,,,,,,,,,,,,,,5240.0,,,,5500.0,,2462.0,5500.0,,5500.0,,,5500.0,,,,,,,,2462.0,2462.0,,,5240.0,,,,,,,,,,2437.0
210.2101,-82.0,,-88.0,-81.0,-63.0,,,,,,,,-75.0,,,-68.0,-62.0,-77.0,-83.0,-72.0,-72.0,-68.0,-67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-90.0,,,,,,,,,,,,,,,,,,,,,,,,,,-81.0,2437.0,,5200.0,2417.0,2452.0,,,,,,,,2462.0,,,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5500.0,,,,,,,,,,,,,,,,,,,,,,,,,,2437.0
212.3425,-79.0,,-88.0,-93.0,-71.0,,,,,,,,-79.0,-72.0,,-68.0,-62.0,-81.0,-87.0,-73.0,-73.0,-79.0,-69.0,,,,,,,,,,,,,,,,,,,,,,,,,,-90.0,-87.0,,,-89.0,-90.0,-89.0,,,-89.0,,,,,,,,,,,,-94.0,,,,,-95.0,,-87.0,,,-62.0,2437.0,,5200.0,2417.0,2452.0,,,,,,,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,,,,,,,,,,,,,,,,,,,,,,,,,,5500.0,5500.0,,,5500.0,5500.0,5500.0,,,5500.0,,,,,,,,,,,,5240.0,,,,,2462.0,,5500.0,,,2437.0
214.2199,-80.0,,-87.0,-84.0,-58.0,,-88.0,,,,,,-77.0,-69.0,,-68.0,-61.0,-77.0,-81.0,-69.0,-69.0,-78.0,-68.0,-90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-70.0,2437.0,,5200.0,2417.0,2452.0,,2412.0,,,,,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2437.0
