AppTimestamp(s),SensorTimestamp(s),acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,yaw_deq_ori,yaw_deg,yaw_error,Quat_w,Quat_x,Quat_y,Quat_z,q_w,q_x,q_y,q_z,quat_angle_error_deg
84.3462,67921.757,2.606028542889427,-0.27680627624514553,7.93862973922595,0.1518529546701056,0.011617058777292258,-0.11242024001960438,-8.891042916200197,-16.524978890402966,-20.77587006487522,-44.707909,94.58086493219982,139.28877393219983,0.8098582568050114,0.44822413,-0.18205473,-0.33178428,0.6785532466585614,-0.05333441809797949,0.340528850098715,0.6486609542324265,151.23242791637256
84.3645,67921.7769,2.725349095188969,-0.6899556194934924,7.407621134559258,0.019414508081434835,0.10594880039847632,-0.1513450301468836,-9.17326034053132,-16.48196515424805,-20.6763810943326,-44.452236,94.5539536112811,139.00618961128112,0.8096203042097999,0.44758782,-0.18463945,-0.33179569,0.678811082197993,-0.05236604416619305,0.34084714313752323,0.648302812826354,151.269437395351
84.3847,67921.7969,2.7100930535533596,-1.314472936806224,6.799191369318692,-0.08055991566689796,0.15198448035955744,-0.154500494658776,-9.407381262000465,-16.42583964925851,-20.553860518392252,-44.424763,94.54248564031553,138.96724864031552,0.8084423930650233,0.44980714,-0.1855423,-0.33116233,0.6789676398103339,-0.05157923888743276,0.34166434441226795,0.6477715661894347,151.30588569135486
84.4089,67921.8168,2.65022120240992,-1.9498119148799091,6.272921668987708,-0.11893297977798582,0.15044823575871688,-0.13035341093599656,-9.53879940508061,-16.380533354815515,-20.44424359342716,-44.538925,94.54433938781824,139.08326438781825,0.8077258680002387,0.45161706,-0.18495317,-0.33077678,0.6790305844125842,-0.05096726516911629,0.342616329930611,0.6472509975105208,151.28287713763035
84.4263,67921.8369,2.603154066929691,-2.4322961667275926,5.9190037818716,-0.09364799350244073,0.11993787836587047,-0.09532918373430929,-9.541386044051304,-16.36887510552414,-20.386937773531827,-44.734776,94.55478384480726,139.28955984480726,0.8074248517101507,0.45304745,-0.18327369,-0.33049035,0.6790323173496116,-0.05042861291987852,0.3433923963794718,0.6468799959053898,151.198966145155
84.4496,67921.8569,2.584617955264288,-2.693046477835032,5.74494407777067,-0.029287552487770787,0.08175802203102589,-0.0632415634431216,-9.436298578233263,-16.40137339551169,-20.41356418399245,-44.877552,94.56908382660396,139.44663582660397,0.8070480917310149,0.45382592,-0.18272103,-0.33064851,0.6790083708934086,-0.049851019356015894,0.34383279711881565,0.6467159467272295,151.19790698919797
84.4701,67921.877,2.583902710136096,-2.7700445588713682,5.700599194641928,0.03623681255228252,0.05094612174089941,-0.04025504592573613,-9.282383614322939,-16.47073215765739,-20.53609629238596,-44.824863,94.58466222805954,139.40952522805955,0.8068283494068103,0.45341298,-0.18397196,-0.3310574,0.6789780962971015,-0.04919050664698279,0.3439536995599444,0.6467340190245172,151.2660873778408
84.4863,67921.898,2.579582262602961,-2.7742603342033725,5.707815586159759,0.07345541744690658,0.033410103737493625,-0.02591831901291999,-9.149178105125097,-16.55271490294781,-20.743092214735043,-44.598969,94.6015243726658,139.2004933726658,0.8068163890105592,0.45164958,-0.18692616,-0.3318412,0.678940301101284,-0.048485018687964794,0.3438911953987635,0.6468601983663357,151.40641106853823
84.5057,67921.918,2.554706987433084,-2.814180502743257,5.700951580608585,0.07685083934230671,0.026534397475420184,-0.016389889941166212,-9.09162692200488,-16.6158905148759,-21.00157984309408,-44.364212,94.6210020126631,138.9852140126631,0.8068448490296861,0.45062703,-0.18905696,-0.33195502,0.6788833320845241,-0.04780690381635805,0.34379421656542347,0.6470219919148608,151.46710079725656
84.526,67921.9379,2.5064992355674196,-2.925707343044155,5.663178410142126,0.061615271255036054,0.02322844698319261,-0.0075789843472879835,-9.138307559311823,-16.63970754876306,-21.261816938520887,-44.27898,94.6441456603756,138.9231256603756,0.8066689813458908,0.45073438,-0.18981281,-0.33180532,0.6787980135257351,-0.04720723956516482,0.3437390406287747,0.6471848308742741,151.48242603140687
84.5483,67921.9579,2.4437287587753422,-3.061932374016621,5.6277298399727105,0.046934870928544786,0.017479060445642257,0.002755829505567577,-9.28913959303543,-16.626328289051745,-21.467014705129905,-44.207211,94.6709667996091,138.8781777996091,0.8066521024009211,0.45139116,-0.18955091,-0.33110249,0.6786835185948817,-0.046695145546439304,0.34371673757953136,0.6473538825694576,151.41272463563664
84.5663,67921.978,2.377053167611283,-3.137849476026166,5.648319587539686,0.04161234114729845,0.008033308710809484,0.014528141386528307,-9.513772637009161,-16.59491487089464,-21.57064922422468,-44.127548,94.70082555077906,138.82837355077905,0.8066567060924996,0.45209929,-0.18921925,-0.33031389,0.678544464150061,-0.04625299616648027,0.34368173708193256,0.6475499471957938,151.33891204202538
84.5852,67921.9979,2.3108955095322976,-3.086396130298766,5.764373272186547,0.040639228617701605,-0.0010707842139081186,0.02574303163106311,-9.754115962736396,-16.56510363577193,-21.55794511694901,-44.043091,94.73333352532717,138.77642452532717,0.8061548541844393,0.4534165,-0.18955627,-0.32953945,0.6783844456277369,-0.045862783500631485,0.3436159012242034,0.6477802570670094,151.34261159155957
84.6052,67922.0179,2.2409545613114785,-2.897230772249891,5.976577332234628,0.031137436175238165,-0.002513718858956523,0.03346761146435458,-9.937462168725837,-16.54427961627577,-21.454032947670278,-43.890934,94.76911247994747,138.66004647994748,0.8057576086519154,0.45416322,-0.19052944,-0.32892093,0.6782010404450444,-0.04552144334878676,0.3435682499711492,0.6480216080860766,151.37815360397437
84.628,67922.038,2.155833049722351,-2.6210595669160726,6.2423496227550554,0.0026481886533828245,0.010738253173393103,0.035692242173824607,-10.001356362473414,-16.530198845811164,-21.309423661255686,-43.699879,94.8102824064023,138.5101614064023,0.8057385313754724,0.45370919,-0.19195803,-0.3287636,0.677983295408333,-0.04523599022987355,0.3436488205620216,0.6482266921853121,151.43845792430724
84.6501,67922.0579,2.040659338602463,-2.3341042497494273,6.497993616603798,-0.04482669174589406,0.041433225943281776,0.03270523935338607,-9.920338482846299,-16.523456602571923,-21.175521594985906,-43.615211,94.86023479818613,138.47544579818612,0.80593403706392,0.45293206,-0.19266754,-0.32894087,0.6777137068055866,-0.04500569723712256,0.3439804960282585,0.6483487002965188,151.48670302070738
84.6665,67922.0779,1.8863654823187925,-2.091878795480608,6.6973378771259,-0.10114756870005973,0.08621345655474298,0.026663845573467734,-9.71477664862481,-16.52991826047782,-21.0852521265056,-43.536739,94.92247280442487,138.45921180442485,0.8061130619128459,0.45310709,-0.19242719,-0.32840139,0.677375045830193,-0.044810106225829614,0.3446434452536669,0.6483640931685348,151.45963903237933
84.6869,67922.098,1.7003650462584918,-1.9115758809640573,6.835050637898123,-0.15355059078666622,0.13809186695562875,0.02049766181525845,-9.440873273041419,-16.551470672270135,-21.044012316925397,-43.4077,94.99968079772812,138.4073807977281,0.806126556550765,0.45427108,-0.19183294,-0.32710531,0.676955078134998,-0.044612982610349496,0.34565196906092005,0.6482794306887705,151.3901860978836
84.7077,67922.119,1.5046196417111677,-1.7890771989402392,6.933321376040443,-0.19296495816969558,0.19064056608513516,0.01748232481216172,-9.173021699899792,-16.583393446247268,-21.03254933998228,-43.177166,95.0940301874158,138.2711961874158,0.8060856826358581,0.45583871,-0.19143248,-0.32525459,0.6764440028373477,-0.0443737211660942,0.346967284938768,0.6481266751781474,151.3031891281731
84.7476,67922.1389,1.3179398765701622,-1.7238572412101698,7.012650196331265,-0.2140694290160225,0.23986703886681907,0.021302802286065667,-8.976770754004134,-16.62354007570402,-21.021222388715213,-42.754623,95.2082132022949,137.9628362022949,0.8060131075895474,0.45801726,-0.19135717,-0.32240579,0.6758281804633338,-0.04405308534593296,0.348518323111867,0.6479587754004231,151.16897011438013
84.7506,67922.1589,1.1357810224157179,-1.7230617973293851,7.078363572187005,-0.21269420384318596,0.2828521657626025,0.03567926107349756,-8.882824630051202,-16.68078586865631,-20.989188169326926,-42.286743,95.34582275369245,137.63256575369246,0.806011566779515,0.46016517,-0.191293,-0.31937495,0.6750878602715543,-0.043613970931474455,0.3502101169174307,0.6478480350068542,151.02606106393247
84.7746,67922.1799,0.9300026251322215,-1.7809031935233888,7.126953314487878,-0.18566454047134834,0.3139842042765958,0.0627467454912063,-8.88257185708525,-16.773117168105315,-20.938157061550562,-41.823334,95.5095112675124,137.3328452675124,0.8061006154434313,0.4622657,-0.19097608,-0.31629157,0.6742069455155205,-0.043030971356963044,0.3519185331425266,0.6478785967706608,150.87211221364706
84.7913,67922.2,0.6814411857603719,-1.857244217354567,7.161979499382952,-0.13371665166894506,0.32201567531466446,0.10063219328460835,-8.942106580335103,-16.910658244062866,-20.89061695999805,-41.52552,95.69675129975964,137.22227129975965,0.8059234954601816,0.46495259,-0.18988748,-0.31344721,0.6731955886325457,-0.04231473589690889,0.3534835999533818,0.6481253791787919,150.73779965472025
84.817,67922.2199,0.4251882215018208,-1.883109907899649,7.207939079066065,-0.0661671042607145,0.2931790401827877,0.14271399619236305,-9.022458540292162,-17.069235457898465,-20.87039567488667,-41.036034,95.89630611087898,136.93234011087898,0.8057757836033244,0.4678067,-0.18933833,-0.30989236,0.6721089580440258,-0.04154008244838455,0.3547280567855895,0.6486231384989861,150.5749458802545
84.8336,67922.241,0.26432544214204334,-1.7977256860389712,7.3049774406644,-0.00471399655438752,0.22100249709456282,0.1808354578202581,-9.095677559443283,-17.184124400729957,-20.88381221917386,-40.205948,96.09004090232548,136.2959889023255,0.8059975075907337,0.47042352,-0.18952575,-0.30520439,0.6710370924120934,-0.04086063647079548,0.355521843363541,0.6493410874769245,150.32599133381424
84.8494,67922.2609,0.32214733013162,-1.595835504464337,7.476414177032677,0.019849243872934186,0.1165285254488219,0.20997015201943814,-9.146354353483018,-17.183344807263772,-20.924008626996358,-39.249908,96.26103424924787,135.51094224924788,0.8062697868560414,0.47189522,-0.19127251,-0.30109593,0.6700614880256474,-0.04048825976415849,0.3558713210043584,0.6501799027751766,150.17908216938562
84.8691,67922.2809,0.652454793369369,-1.3577881123462268,7.688624713413442,-0.017766758207847816,0.010233497123124338,0.22837955707066068,-9.164034335125754,-17.03657537650593,-20.99035220940185,-38.472862,96.40252281874295,134.87538481874296,0.8065766341339876,0.47181919,-0.19383483,-0.29874545,0.6692100323732715,-0.0406180405430101,0.35596894269440227,0.6509947919841146,150.2010553810918
84.888,67922.301,1.178994069597298,-1.2376701434595994,7.839761895151236,-0.11750109998488618,-0.06056487786044056,0.2337605490739971,-9.140492875327812,-16.781774227136466,-21.096613551130947,-38.02095,96.52026884486277,134.54121884486278,0.8081499546915237,0.46887994,-0.19519149,-0.29823738,0.668450186636705,-0.041320099528088926,0.3561375132201469,0.6516387565497566,150.21861860287584
84.9078,67922.3209,1.729122596841341,-1.386776547847922,7.808566888668436,-0.24426383049654599,-0.0745948093986549,0.22338498067955564,-9.074617475779812,-16.511341427882208,-21.257390192950435,-37.885109,96.6267721944731,134.51188119447312,0.8108978099157187,0.46496934,-0.19346803,-0.29802412,0.6677244887510178,-0.042472561401736435,0.356664748980087,0.6520202032798823,150.05126244484217
84.9322,67922.3409,2.145264620653485,-1.8362863699625995,7.551477249913134,-0.3425808374346499,-0.041475682969839514,0.19927898242607162,-8.974673644817946,-16.323592584533767,-21.46278776732854,-38.045414,96.73268573245014,134.77809973245013,0.8134591484600004,0.4635832,-0.18799053,-0.2967059,0.6669947776158748,-0.04380209675071953,0.35763062806764206,0.652150041647882,149.67718089655546
84.9583,67922.3619,2.3784270083354997,-2.4444004830095496,7.159767321682059,-0.3708714704622297,0.007208198363884304,0.1696863088927561,-8.850675848682272,-16.26985398840822,-21.666148672978842,-38.255455,96.84167731158257,135.09713231158258,0.8146207710955122,0.46638721,-0.18084279,-0.29355043,0.6662617543464625,-0.045014993501529904,0.35887153928705806,0.6521350652625334,149.21589471600447
84.9751,67922.382,2.484019337578843,-2.9865002472121462,6.795554810847563,-0.327245523387605,0.04233092203613187,0.14340375358229443,-8.709305858895789,-16.337414494003554,-21.802866823985603,-38.345463,96.95088208165554,135.29634508165555,0.8147944546157512,0.46982709,-0.17589521,-0.29057422,0.6655540103029698,-0.045923281771665304,0.3601103620481927,0.6521115232124596,148.92307122534388
84.991,67922.4019,2.543519159820401,-3.3099227226707866,6.563376688675794,-0.24298175334495958,0.052414390239790776,0.12400354634867045,-8.562626362487075,-16.474012659767343,-21.828339838946423,-38.247089,97.05443941830153,135.30152841830153,0.8152474291580146,0.47082847,-0.17391938,-0.28886715,0.6649059452550494,-0.046485829450048484,0.36112349992429965,0.6521724997477696,148.79302764329998
85.0126,67922.4219,2.604263813495737,-3.400580406162363,6.458568345729298,-0.1540312787993766,0.03935360198564586,0.1103850734845083,-8.432770247319187,-16.62285742524107,-21.74540831930161,-38.037334,97.14634292674066,135.18367692674065,0.8161570845748827,0.47046199,-0.17286974,-0.28752249,0.6643449587392559,-0.04677120598868514,0.3618079067162647,0.652344440250467,148.65998943335316
85.0311,67922.442,2.679929209589684,-3.3284962001992984,6.429120612119654,-0.08179787241169734,0.008965300415792504,0.10106102160690567,-8.339482773349312,-16.744549716306242,-21.60225829422875,-37.898647,97.22198786526731,135.1206348652673,0.816783106724401,0.47081396,-0.17137198,-0.28606156,0.6638870742722345,-0.046897665001982385,0.362152149135521,0.6526104370205382,148.50217510219701
85.0869,67922.4619,2.7744077686002058,-3.172378542271603,6.447393975740175,-0.034639539067294244,-0.02994094841565215,0.09586695845032964,-8.290198173757359,-16.81943774879128,-21.467084476016037,-37.784412,97.28006420033942,135.0644762003394,0.8171119244737765,0.47116867,-0.17055449,-0.28502518,0.6635299169368566,-0.04698329357260947,0.36220461995547437,0.6529383069921297,148.4141213717431
85.0901,67922.4819,2.888355814382086,-2.994713529864216,6.511041887580664,-0.015521792031592867,-0.0630856211949811,0.09506833110321683,-8.282609344368987,-16.8391310182586,-21.39705944977564,-37.702629,97.32483682268193,135.02746582268193,0.8178106321541154,0.47047809,-0.16988091,-0.2845639,0.6632428043498283,-0.04711069709374113,0.3620734851808095,0.6532934685319756,148.33460075923028
85.0912,67922.5028,3.007547188851868,-2.84504209755024,6.605672547467992,-0.02445726235552112,-0.07488281708620885,0.09928111432575956,-8.310917864926003,-16.805937207867174,-21.414804489136042,-37.756039,97.36681784295477,135.12285684295477,0.818717887621308,0.4688957,-0.16913016,-0.28501374,0.662963980896003,-0.047312972807589435,0.36192112624422745,0.6536461894761896,148.30406668813023
85.1144,67922.523,3.0935070783298553,-2.760060044099774,6.686382149902077,-0.057025054898238337,-0.0576989742708308,0.10890350934277623,-8.369667811035429,-16.740428722060503,-21.504855991811667,-37.926842,97.41970983223149,135.34655183223148,0.8195333833758182,0.46716839,-0.16825379,-0.28602341,0.662616682030906,-0.04758408786122488,0.36192350460241035,0.6539772657310632,148.33108166142745
85.13,67922.543,3.095892510711071,-2.760849868816932,6.6934872541207335,-0.10147380209535117,-0.017605441173127692,0.12145569216891236,-8.44460469920867,-16.678869111055324,-21.63041774385526,-37.996758,97.49385724362209,135.49061524362207,0.8205891843225858,0.46541512,-0.1671889,-0.28647867,0.6621450265806431,-0.047894024745161065,0.36220111906033226,0.6542785916715236,148.30646346308794
85.1496,67922.5629,2.987186989526621,-2.8439343700959556,6.59662380197786,-0.13782957369609333,0.028636675992836,0.13046051314096097,-8.500264261154278,-16.655775362272514,-21.753792113347714,-37.943562,97.59015515017867,135.5337171501787,0.821641597445552,0.46454677,-0.16558953,-0.28579974,0.6615489774779815,-0.04818969891207827,0.36275567339175113,0.6545525377986839,148.19153019931883
85.1749,67922.5829,2.7893858776474882,-2.9660447837464474,6.43386693822333,-0.14545910802871567,0.06401997805480553,0.12878168449560554,-8.492370008597742,-16.68858323019784,-21.84930526479597,-38.015377,97.69940297425288,135.71477997425288,0.8232338117442048,0.46389493,-0.16156255,-0.28457886,0.6608885311856753,-0.04839283749938391,0.36346378111139804,0.6548118527074818,147.89132678798316
85.1921,67922.603,2.5585506383333403,-3.051088359985491,6.296392747799619,-0.11738920786120749,0.08105752983326563,0.11370031942253117,-8.400280486383368,-16.776214430965375,-21.90960557413585,-37.932011,97.80793552254778,135.73994652254777,0.823691990321312,0.46522498,-0.15894832,-0.28254673,0.6602497439775071,-0.04842153032108076,0.36414985295504565,0.6550729085924861,147.6769961115408
85.2162,67922.6229,2.340118271501746,-3.034994914477682,6.266192169867482,-0.066971472692174,0.08269658610597659,0.08848260114783627,-8.248719983873771,-16.905951543562878,-21.94533958783579,-37.871521,97.90462495427069,135.7761459542707,0.8239364621684483,0.46579885,-0.15779179,-0.28153488,0.659700758562605,-0.04823346056151098,0.36468713202049097,0.6553409327768667,147.5943501301667
85.2341,67922.6429,2.146336229617858,-2.9103195447211405,6.369675705963667,-0.01690319960073317,0.07613786249355547,0.0580930174983333,-8.098691788856568,-17.05762269310484,-21.976885201005,-37.759354,97.98352054576728,135.74287454576728,0.8237862579146529,0.46573025,-0.15886056,-0.28148687,0.6592749318689036,-0.04784633751979355,0.36504566246922415,0.6555981669495421,147.68430913397324
85.2537,67922.663,1.975335132986098,-2.725922526151364,6.5805096579998645,0.01930246935109781,0.06768472263418099,0.023844458083698675,-8.00996708454693,-17.198372145047227,-22.026252491070142,-37.505463,98.04179410932484,135.54725710932485,0.8238012091770541,0.46554592,-0.16027853,-0.28094369,0.6589858652002311,-0.047304557228725425,0.3652626998170518,0.6558071884739108,147.710824690825
85.2771,67922.684,1.8351453534311606,-2.547367399369146,6.849733755257265,0.04388131103953681,0.061577677654600545,-0.015301954045906015,-8.003412251973725,-17.283278764654586,-22.11354750059658,-37.253815,98.07778818518058,135.3316031851806,0.8241907172109393,0.46548724,-0.16043842,-0.27980494,0.6588426499843839,-0.046629770653554066,0.36538483901036495,0.6559313580487833,147.58082010123357
85.2985,67922.7039,1.7373821989056184,-2.4158600751460497,7.131024750792497,0.06481088269990515,0.05983572309320299,-0.056084606057506994,-8.05561708342677,-17.279466963503218,-22.245831255863735,-37.235889,98.09229795468194,135.32818695468194,0.823999916825139,0.4659701,-0.16044696,-0.27955818,0.658841485639216,-0.04581682283868514,0.36543948003552706,0.6559593752489883,147.5364528765736
85.3148,67922.7239,1.674609399931704,-2.334914433532468,7.390844227210209,0.08360194623276306,0.06169140129870046,-0.0886736739353183,-8.122617519787141,-17.19239046336544,-22.401101396220422,-37.32193,98.09081245734937,135.41274245734937,0.8233037714600103,0.46685937,-0.16088445,-0.27987394,0.6589479452216819,-0.044876056070514966,0.3654444044433726,0.6559147294738151,147.57557799832722
85.3323,67922.744,1.612872477594804,-2.287845088146458,7.605591003562333,0.09472420526489544,0.0641305556298306,-0.1028382381047046,-8.164988254749536,-17.06734637233152,-22.529388705281374,-37.420364,98.08291074691596,135.50327474691596,0.8221092195933986,0.46770433,-0.16273631,-0.28090209,0.6590982707548977,-0.04386463876954532,0.3654235385473489,0.6558437317143886,147.76125021964634
85.3527,67922.7639,1.5069969883393348,-2.2606823069011064,7.7523094697068595,0.09548103818115745,0.06291086179291053,-0.09664820603584254,-8.161989298267116,-16.965785583229867,-22.574090912525595,-37.467079,98.07764623917316,135.54472523917315,0.8210878326565423,0.46795657,-0.16507509,-0.28210217,0.6592295592271081,-0.04286618087045231,0.36539601251797144,0.65579313263771,147.96780524027716
85.3776,67922.7839,1.3336429558057006,-2.2408366384489176,7.8112815168755745,0.09367405363561347,0.052140512868935306,-0.07968033751361003,-8.114519946402769,-16.92705384868034,-22.5026184114931,-37.482952,98.0770412456916,135.5599932456916,0.8207653215605274,0.4678466,-0.16604246,-0.28265482,0.659322963122299,-0.04194047362349645,0.3653382291884749,0.6557912817850643,148.01595766358034
85.3931,67922.804,1.1231131124491167,-2.198279939003206,7.784268838821124,0.10263215034561401,0.02440521930914612,-0.06795878612056652,-8.038293364824598,-16.946458761073366,-22.332468400951957,-37.452152,98.07209455196544,135.52424655196543,0.8205734426814246,0.46869433,-0.16564563,-0.28203967,0.6594290474430855,-0.04109814520446814,0.3651600314690757,0.6558371941774581,147.9104789898158
85.4133,67922.8239,0.9574673495438599,-2.0881673141948927,7.7017120034874065,0.12778284191349287,-0.02603449471020299,-0.07495156548125514,-7.955611450875713,-16.994419013805498,-22.131705283633387,-37.446465,98.04462364341029,135.4910886434103,0.820325137122438,0.46950102,-0.16533977,-0.2815994,0.6596547564071699,-0.04032552815239856,0.3647339785672343,0.655895250026362,147.8144185025439
85.4356,67922.8439,0.9343153588363862,-1.8858530151127981,7.610113076002381,0.15929239063235023,-0.09834057071185437,-0.10453963792189856,-7.891630433261275,-17.050041630166316,-21.988073617502653,-37.341263,97.97466965219724,135.31593265219723,0.819921682182693,0.47011149,-0.16617005,-0.28126702,0.6601165263974456,-0.03963117541075859,0.36396552550227845,0.6558998686982508,147.76004780962123
85.4517,67922.864,1.1194368084537825,-1.6186815726416732,7.555277846338253,0.17754632181816887,-0.1805639144604532,-0.1493203451954851,-7.867545065831247,-17.11434685079513,-21.96524054194937,-37.186234,97.85052893801544,135.03676293801544,0.8188647311585059,0.47090718,-0.16878416,-0.2814585,0.6608806414134251,-0.039063188831301734,0.3628614567736451,0.6557761876367714,147.84257557496423
85.4715,67922.8839,1.4988847631140896,-1.3670262891729905,7.555539867390777,0.16582429459562362,-0.24958295323970375,-0.1955807346952931,-7.887517155163629,-17.20036832848248,-22.072249162626857,-37.159489,97.67622869613386,134.83571769613386,0.8176954081318909,0.47067946,-0.17237133,-0.2830604,0.6619225204135962,-0.03867525842522468,0.36155897929408104,0.6554677000790173,148.0535634063509
85.4926,67922.9039,1.962607738062859,-1.2340637338893528,7.5718836076018805,0.1222876373542845,-0.2821320223140595,-0.23132108744345303,-7.9332972397791055,-17.314048997004324,-22.264102585508596,-37.684624,97.47073710551534,135.15536110551534,0.8176953254389194,0.46740153,-0.17406882,-0.28741992,0.6631348081450118,-0.03847349172085315,0.3602810873289102,0.6549576740327441,148.27876728275552
85.5128,67922.924,2.365788385677547,-1.290030683843395,7.529299309379235,0.06282465603923207,-0.27207920445218736,-0.24989658666078474,-7.972231990670747,-17.449127753646348,-22.47249358446817,-38.363934,97.25888168358189,135.6228156835819,0.818151972597634,0.4641977,-0.17362919,-0.29154888,0.6643793805650197,-0.038402832820662064,0.35922399732255633,0.6542808119293986,148.36070549323338
85.5343,67922.944,2.6313904511781043,-1.5279893974481462,7.3890402996732085,0.00929176922992267,-0.23473761447060457,-0.24755150205871632,-7.971910654928747,-17.599387932230343,-22.644128575480615,-38.941669,97.06190010180681,136.00356910180682,0.818084470006846,0.46349767,-0.17196019,-0.29383227,0.6655373281827118,-0.03839173266958354,0.35846408803994395,0.653520953943893,148.31377738512572
85.555,67922.965,2.782857729251732,-1.8799868720602513,7.178460605656184,-0.025241524471587035,-0.19142772524806137,-0.22124287412989252,-7.915997380301431,-17.760514343440637,-22.76026097345959,-39.382442,96.8947391806681,136.2771811806681,0.8172431412379567,0.46384633,-0.17174491,-0.29574299,0.6665215009954394,-0.03840036265502453,0.3579622487736851,0.6527921026725396,148.39033822301775
85.5773,67922.9849,2.8775077695812126,-2.266949964608126,6.944743843962282,-0.03768815043931526,-0.15302550599114323,-0.17132177964447698,-7.811019343073191,-17.91521649884198,-22.831883204616233,-39.785404,96.76804567213715,136.55344967213716,0.8165635743553413,0.46367496,-0.17187743,-0.29780465,0.6672673815894825,-0.038413933525536105,0.35762975571487593,0.6522112916878469,148.51021888331823
85.6069,67923.0049,2.934106880095003,-2.620339390040744,6.709458638797376,-0.02864783591589861,-0.11961684668663052,-0.10496017027862023,-7.679118124151669,-18.025515998597783,-22.88092123676802,-40.267078,96.68858325496862,136.95566125496862,0.8164064690427897,0.46320075,-0.17055766,-0.29972592,0.667734872601419,-0.038407229345718816,0.3573781045025157,0.6518710877682344,148.55046384313553
85.6268,67923.025,2.9308103006051933,-2.8854049013212215,6.474517080491349,-0.0037007002698073582,-0.09080923429294495,-0.03443438060230021,-7.544188761019279,-18.046509472396785,-22.9230240409519,-40.613865,96.65679042355272,137.2706554235527,0.8168441810194195,0.46260089,-0.16838327,-0.30068767,0.6679224995999052,-0.03835020347401748,0.357138724284986,0.6518134150489759,148.46679521976856
85.6395,67923.0449,2.8546127078843284,-3.041703587042715,6.250485162355583,0.021768122216556562,-0.07177496224931873,0.029503701963364853,-7.42195109585251,-17.956509606659417,-22.964148736485374,-40.580475,96.66558788628848,137.24606288628848,0.817724256400678,0.46166566,-0.16722757,-0.30037776,0.6678700820376567,-0.03826142531152777,0.35687666850897215,0.6520158436158444,148.32155231469744
85.6647,67923.0649,2.7365642420186083,-3.1186913377424554,6.068104702176486,0.026925668446719717,-0.06894185732772902,0.08355382597360249,-7.3192124747624945,-17.781709710180916,-23.00517580154749,-40.227684,96.70384759287295,136.93153159287294,0.8184744596279687,0.46088177,-0.16782486,-0.29920289,0.6676354376553293,-0.03824377491777735,0.3566037391252179,0.6524063988870197,148.22280180875583
85.6742,67923.0859,2.6298576961178393,-3.173210726614215,5.960889887874192,-0.0005879702370610237,-0.08152347021649148,0.13045714929157456,-7.2349848372465075,-17.58792161772667,-23.045821724486043,-39.81057,96.76217778160607,136.57274778160607,0.8190575844533143,0.46007055,-0.16922805,-0.29806313,0.6672633412670107,-0.038443669290967965,0.35637495660183865,0.652900151630913,148.20393431918492
85.6998,67923.1069,2.558183762888312,-3.2457140547424244,5.936924398539116,-0.05179216574308644,-0.0991621736947652,0.17040360059598683,-7.162818482155672,-17.441448230390122,-23.08734878521238,-39.549358,96.83504558297803,136.38440358297802,0.8198564466156861,0.45871061,-0.16992502,-0.29756591,0.6667807711792676,-0.03894422068785389,0.3562518283666304,0.6534304749902852,148.21591398569979
85.7289,67923.127,2.499059948860478,-3.3305258530889224,5.977544801004338,-0.09767353295531517,-0.1084177645230979,0.19521108979893018,-7.1002732640450725,-17.37656841943338,-23.129914819275747,-39.447914,96.9175198391298,136.3654338391298,0.8213626172267714,0.45753336,-0.16766699,-0.29650372,0.6662228299063955,-0.03967336887914845,0.35624796785938,0.6539576057431822,148.0251054123864
85.7392,67923.1469,2.415989007353315,-3.3791716310243776,6.064513545458734,-0.10966254392055642,-0.10162372667234713,0.19377575821580278,-7.052602211305909,-17.38990817796257,-23.165896778499697,-39.397408,97.00169711491361,136.3991051149136,0.8234784693947522,0.45698884,-0.16262159,-0.29427645,0.6656533501974357,-0.040418744074756964,0.35631014021948937,0.6544578110735004,147.58163018379244
85.758,67923.1669,2.2971569178883957,-3.33649806767667,6.196754092820033,-0.08388924227784951,-0.08106125927296917,0.1644839820459838,-7.022816702196477,-17.45019652664674,-23.181653577583948,-39.24015,97.07806394657688,136.31821394657686,0.8255595084137047,0.45638686,-0.1581662,-0.29179785,0.6651473802552288,-0.04095914518585185,0.3563631016131607,0.6549096508480376,147.12614252332673
85.7755,67923.1879,2.166460740832618,-3.179432439611456,6.3839650233706315,-0.04535284196770609,-0.054862019814598,0.12093187541599018,-7.002632872762927,-17.518511371003157,-23.171562670949527,-38.965752,97.1412108677685,136.10696286776852,0.8265285337774536,0.45638144,-0.15675384,-0.28981856,0.6647456351695334,-0.041207090159934734,0.35638230098581913,0.6552914403436515,146.90081245664547
85.8072,67923.2079,2.0587288109834834,-2.9295645991773993,6.6281403530267635,-0.027726045535095216,-0.02642721291806451,0.08228508760447989,-6.973164276844509,-17.567533657040293,-23.151609703350253,-38.749016,97.19437573764992,135.9433917376499,0.8259521399389649,0.45742446,-0.15824451,-0.28900623,0.6644251193289172,-0.041232662247859896,0.35643870541247247,0.6555841499400278,146.99584041034117
