AppTimestamp(s),SensorTimestamp(s),acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,ble_rssi_BE:AC:20:23:00:02,ble_rssi_BE:AC:20:23:00:04,ble_rssi_BE:AC:20:23:00:06,wifi_rssi_20:23:00:00:00:01,wifi_rssi_20:23:00:00:00:09,wifi_rssi_20:23:00:00:00:12,wifi_rssi_20:23:00:00:00:15,wifi_rssi_20:23:00:00:00:38,wifi_rssi_20:23:00:00:00:44,wifi_rssi_20:23:00:00:00:45,wifi_rssi_20:23:00:00:00:46,wifi_rssi_20:23:00:00:00:55,wifi_rssi_20:23:00:00:00:65,wifi_rssi_20:23:00:00:00:69,wifi_rssi_20:23:00:00:00:73,wifi_rssi_20:23:00:00:00:79,wifi_rssi_20:23:00:00:00:80,wifi_rssi_20:23:00:00:00:82,wifi_rssi_20:23:00:00:00:88,wifi_rssi_20:23:00:00:00:89,wifi_rssi_20:23:00:00:00:90,wifi_rssi_20:23:00:00:01:16,wifi_rssi_20:23:00:00:01:21,wifi_rssi_20:23:00:00:01:27,wifi_rssi_20:23:00:00:01:71,wifi_rssi_20:23:00:00:01:74,wifi_rssi_20:23:00:00:01:81,wifi_rssi_20:23:00:00:01:82,wifi_rssi_20:23:00:00:02:54,wifi_freq_20:23:00:00:00:01,wifi_freq_20:23:00:00:00:09,wifi_freq_20:23:00:00:00:12,wifi_freq_20:23:00:00:00:15,wifi_freq_20:23:00:00:00:38,wifi_freq_20:23:00:00:00:44,wifi_freq_20:23:00:00:00:45,wifi_freq_20:23:00:00:00:46,wifi_freq_20:23:00:00:00:55,wifi_freq_20:23:00:00:00:65,wifi_freq_20:23:00:00:00:69,wifi_freq_20:23:00:00:00:73,wifi_freq_20:23:00:00:00:79,wifi_freq_20:23:00:00:00:80,wifi_freq_20:23:00:00:00:82,wifi_freq_20:23:00:00:00:88,wifi_freq_20:23:00:00:00:89,wifi_freq_20:23:00:00:00:90,wifi_freq_20:23:00:00:01:16,wifi_freq_20:23:00:00:01:21,wifi_freq_20:23:00:00:01:27,wifi_freq_20:23:00:00:01:71,wifi_freq_20:23:00:00:01:74,wifi_freq_20:23:00:00:01:81,wifi_freq_20:23:00:00:01:82,wifi_freq_20:23:00:00:02:54,Latitude_degrees,Longitude_degrees,floor_ID
67.9702,836.3498,0.52913,5.52838,8.20997,-0.02638,0.10021,0.01166,16.1,-27.6,-24.4,-110.0,-110.0,-95.0,-53.0,-64.0,-80.0,-85.0,-110.0,-83.0,-89.0,-110.0,-73.0,-79.0,-110.0,-62.0,-92.0,-87.0,-80.0,-110.0,-110.0,-61.0,-110.0,-110.0,-110.0,-89.0,-110.0,-89.0,-110.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,2462.0,2412.0,-1.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,2462.0,-1.0,2462.0,-1.0,-1.0,49.461057929696,11.110709726607,-2.0
67.9912,836.3698,0.67279,5.45655,8.72713,-0.12351,0.05073,-0.04454,16.2,-27.6,-24.6,-110.0,-110.0,-95.0,-53.0,-64.0,-80.0,-85.0,-110.0,-83.0,-89.0,-110.0,-73.0,-79.0,-110.0,-62.0,-92.0,-87.0,-80.0,-110.0,-110.0,-61.0,-110.0,-110.0,-110.0,-89.0,-110.0,-89.0,-110.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,2462.0,2412.0,-1.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,2462.0,-1.0,2462.0,-1.0,-1.0,49.461057929696,11.110709726607,-2.0
68.0152,836.3898,0.60096,5.40148,9.44781,-0.13206,0.15458,-0.07142,16.2,-27.4,-24.7,-110.0,-110.0,-95.0,-53.0,-64.0,-80.0,-85.0,-110.0,-83.0,-89.0,-110.0,-73.0,-79.0,-110.0,-62.0,-92.0,-87.0,-80.0,-110.0,-110.0,-61.0,-110.0,-110.0,-110.0,-89.0,-110.0,-89.0,-110.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,2462.0,2412.0,-1.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,2462.0,-1.0,2462.0,-1.0,-1.0,49.461057929696,11.110709726607,-2.0
68.031,836.4098,0.30647,5.42303,9.84765,0.02432,0.43741,-0.00728,16.2,-27.4,-24.7,-110.0,-110.0,-95.0,-53.0,-64.0,-80.0,-85.0,-110.0,-83.0,-89.0,-110.0,-73.0,-79.0,-110.0,-62.0,-92.0,-87.0,-80.0,-110.0,-110.0,-61.0,-110.0,-110.0,-110.0,-89.0,-110.0,-89.0,-110.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,2462.0,2412.0,-1.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,2462.0,-1.0,2462.0,-1.0,-1.0,49.461057929696,11.110709726607,-2.0
68.0564,836.4298,0.27055,5.49486,9.68724,0.05792,0.36655,0.06053,16.3,-27.3,-24.7,-110.0,-110.0,-95.0,-53.0,-64.0,-80.0,-85.0,-110.0,-83.0,-89.0,-110.0,-73.0,-79.0,-110.0,-62.0,-92.0,-87.0,-80.0,-110.0,-110.0,-61.0,-110.0,-110.0,-110.0,-89.0,-110.0,-89.0,-110.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,2462.0,2412.0,-1.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,2462.0,-1.0,2462.0,-1.0,-1.0,49.461057929696,11.110709726607,-2.0
68.0753,836.4498,0.54111,5.49007,9.68484,-0.28355,0.05134,-0.03965,16.3,-27.2,-24.7,-110.0,-110.0,-95.0,-53.0,-64.0,-80.0,-85.0,-110.0,-83.0,-89.0,-110.0,-73.0,-79.0,-110.0,-62.0,-92.0,-87.0,-80.0,-110.0,-110.0,-61.0,-110.0,-110.0,-110.0,-89.0,-110.0,-89.0,-110.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,2462.0,2412.0,-1.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,2462.0,-1.0,2462.0,-1.0,-1.0,49.461057929696,11.110709726607,-2.0
68.0971,836.4697,0.49801,5.24825,10.20201,-0.43016,0.05806,-0.16366,16.4,-27.1,-24.7,-110.0,-110.0,-95.0,-53.0,-64.0,-80.0,-85.0,-110.0,-83.0,-89.0,-110.0,-73.0,-79.0,-110.0,-62.0,-92.0,-87.0,-80.0,-110.0,-110.0,-61.0,-110.0,-110.0,-110.0,-89.0,-110.0,-89.0,-110.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,2462.0,2412.0,-1.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,2462.0,-1.0,2462.0,-1.0,-1.0,49.461057929696,11.110709726607,-2.0
68.1221,836.4897,0.02634,4.88432,10.95141,-0.19987,0.25354,-0.05981,16.5,-27.1,-24.7,-110.0,-110.0,-95.0,-53.0,-64.0,-80.0,-85.0,-110.0,-83.0,-89.0,-110.0,-73.0,-79.0,-110.0,-62.0,-92.0,-87.0,-80.0,-110.0,-110.0,-61.0,-110.0,-110.0,-110.0,-89.0,-110.0,-89.0,-110.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,2462.0,2412.0,-1.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,2462.0,-1.0,2462.0,-1.0,-1.0,49.461057929696,11.110709726607,-2.0
68.1388,836.5097,-0.50519,4.58264,11.00169,0.25584,0.28775,0.13994,16.6,-27.0,-24.7,-110.0,-110.0,-95.0,-53.0,-64.0,-80.0,-85.0,-110.0,-83.0,-89.0,-110.0,-73.0,-79.0,-110.0,-62.0,-92.0,-87.0,-80.0,-110.0,-110.0,-61.0,-110.0,-110.0,-110.0,-89.0,-110.0,-89.0,-110.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,2462.0,2412.0,-1.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,2462.0,-1.0,2462.0,-1.0,-1.0,49.461057929696,11.110709726607,-2.0
68.1792,836.5298,-0.63927,4.45814,10.35524,0.46231,0.11365,0.28227,16.7,-27.0,-24.9,-110.0,-110.0,-95.0,-53.0,-64.0,-80.0,-85.0,-110.0,-83.0,-89.0,-110.0,-73.0,-79.0,-110.0,-62.0,-92.0,-87.0,-80.0,-110.0,-110.0,-61.0,-110.0,-110.0,-110.0,-89.0,-110.0,-89.0,-110.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,2462.0,2412.0,-1.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,2462.0,-1.0,2462.0,-1.0,-1.0,49.461057929696,11.110709726607,-2.0
68.1877,836.5498,-0.4621,4.45335,9.46696,0.3829,-0.03662,0.25906,16.8,-27.0,-24.8,-110.0,-110.0,-95.0,-53.0,-64.0,-80.0,-85.0,-110.0,-83.0,-89.0,-110.0,-73.0,-79.0,-110.0,-62.0,-92.0,-87.0,-80.0,-110.0,-110.0,-61.0,-110.0,-110.0,-110.0,-89.0,-110.0,-89.0,-110.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,2462.0,2412.0,-1.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,2462.0,-1.0,2462.0,-1.0,-1.0,49.461057929696,11.110709726607,-2.0
68.1946,836.5698,-0.34478,4.42941,8.8229,0.1129,-0.10809,0.16438,16.9,-27.0,-24.7,-110.0,-110.0,-95.0,-53.0,-64.0,-80.0,-85.0,-110.0,-83.0,-89.0,-110.0,-73.0,-79.0,-110.0,-62.0,-92.0,-87.0,-80.0,-110.0,-110.0,-61.0,-110.0,-110.0,-110.0,-89.0,-110.0,-89.0,-110.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,2462.0,2412.0,-1.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,2462.0,-1.0,2462.0,-1.0,-1.0,49.461057929696,11.110709726607,-2.0
68.2124,836.5898,-0.2921,4.32645,8.73671,-0.10213,-0.07327,0.14849,17.0,-27.0,-24.7,-110.0,-110.0,-95.0,-69.0,-66.0,-74.0,-89.0,-110.0,-81.0,-87.0,-110.0,-76.0,-81.0,-110.0,-59.0,-89.0,-88.0,-78.0,-110.0,-110.0,-54.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,2462.0,2412.0,-1.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461057929696,11.110709726607,-2.0
68.232,836.6099,-0.15323,4.21632,8.96656,-0.06792,-0.0354,0.14483,17.0,-27.0,-24.6,-110.0,-110.0,-95.0,-69.0,-66.0,-74.0,-89.0,-110.0,-81.0,-87.0,-110.0,-76.0,-81.0,-110.0,-59.0,-89.0,-88.0,-78.0,-110.0,-110.0,-54.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,2462.0,2412.0,-1.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461057929696,11.110709726607,-2.0
68.2564,836.6299,-0.01197,4.08463,8.96656,0.09885,-0.01952,0.10024,17.1,-27.1,-24.6,-110.0,-110.0,-95.0,-69.0,-66.0,-74.0,-89.0,-110.0,-81.0,-87.0,-110.0,-76.0,-81.0,-110.0,-59.0,-89.0,-88.0,-78.0,-110.0,-110.0,-54.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,2462.0,2412.0,-1.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461057929696,11.110709726607,-2.0
68.276,836.6499,0.05746,3.93858,8.63375,0.16177,-0.01341,0.03854,17.1,-27.2,-24.4,-110.0,-110.0,-95.0,-69.0,-66.0,-74.0,-89.0,-110.0,-81.0,-87.0,-110.0,-76.0,-81.0,-110.0,-59.0,-89.0,-88.0,-78.0,-110.0,-110.0,-54.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,2462.0,2412.0,-1.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461057929696,11.110709726607,-2.0
68.2946,836.67,0.01197,3.79493,8.18124,0.07258,0.03119,0.01533,17.2,-27.3,-24.3,-110.0,-110.0,-95.0,-69.0,-66.0,-74.0,-89.0,-110.0,-81.0,-87.0,-110.0,-76.0,-81.0,-110.0,-59.0,-89.0,-88.0,-78.0,-110.0,-110.0,-54.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,2462.0,2412.0,-1.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461057929696,11.110709726607,-2.0
68.3207,836.69,-0.07901,3.70634,7.79815,0.01088,0.08433,0.0306,17.3,-27.4,-24.2,-110.0,-110.0,-95.0,-69.0,-66.0,-74.0,-89.0,-110.0,-81.0,-87.0,-110.0,-76.0,-81.0,-110.0,-59.0,-89.0,-88.0,-78.0,-110.0,-110.0,-54.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,2462.0,2412.0,-1.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461057929696,11.110709726607,-2.0
68.3353,836.71,-0.22027,3.69676,7.43422,0.03593,0.0825,0.04892,17.3,-27.4,-24.2,-110.0,-110.0,-95.0,-69.0,-66.0,-74.0,-89.0,-110.0,-81.0,-87.0,-110.0,-76.0,-81.0,-110.0,-59.0,-89.0,-88.0,-78.0,-110.0,-110.0,-54.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,2462.0,2412.0,-1.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461057929696,11.110709726607,-2.0
68.3585,836.73,-0.25619,3.77577,6.97452,0.07502,0.0599,0.09718,17.3,-27.5,-24.2,-110.0,-110.0,-95.0,-69.0,-66.0,-74.0,-89.0,-110.0,-81.0,-87.0,-110.0,-76.0,-81.0,-110.0,-59.0,-89.0,-88.0,-78.0,-110.0,-110.0,-54.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,2462.0,2412.0,-1.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461057929696,11.110709726607,-2.0
68.3781,836.7501,-0.1652,3.94576,6.48609,-0.02394,-0.04762,0.08985,17.4,-27.6,-24.2,-110.0,-110.0,-95.0,-69.0,-66.0,-74.0,-89.0,-110.0,-81.0,-87.0,-110.0,-76.0,-81.0,-110.0,-59.0,-89.0,-88.0,-78.0,-110.0,-110.0,-54.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,2462.0,2412.0,-1.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461057929696,11.110709726607,-2.0
68.3917,836.7701,0.0,4.15167,6.19638,-0.2188,-0.12275,0.02632,17.4,-27.6,-24.2,-110.0,-110.0,-95.0,-69.0,-66.0,-74.0,-89.0,-110.0,-81.0,-87.0,-110.0,-76.0,-81.0,-110.0,-59.0,-89.0,-88.0,-78.0,-110.0,-110.0,-54.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,2462.0,2412.0,-1.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461057929696,11.110709726607,-2.0
68.4119,836.7901,0.07422,4.29533,6.31131,-0.40267,-0.13741,-0.06164,17.4,-27.7,-24.2,-110.0,-110.0,-95.0,-69.0,-66.0,-74.0,-89.0,-110.0,-81.0,-87.0,-110.0,-76.0,-81.0,-110.0,-59.0,-89.0,-88.0,-78.0,-110.0,-110.0,-54.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,2462.0,2412.0,-1.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461057929696,11.110709726607,-2.0
68.4374,836.8102,0.00718,4.37913,6.92185,-0.45948,-0.13436,-0.10013,17.3,-27.8,-24.2,-110.0,-110.0,-95.0,-69.0,-66.0,-74.0,-89.0,-110.0,-81.0,-87.0,-110.0,-76.0,-81.0,-110.0,-59.0,-89.0,-88.0,-78.0,-110.0,-110.0,-54.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,2462.0,2412.0,-1.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461057929696,11.110709726607,-2.0
68.4559,836.8302,-0.13408,4.42462,7.66168,-0.30188,-0.10626,-0.0873,17.3,-27.8,-24.2,-110.0,-110.0,-95.0,-69.0,-66.0,-74.0,-89.0,-110.0,-81.0,-87.0,-110.0,-76.0,-81.0,-110.0,-59.0,-89.0,-88.0,-78.0,-110.0,-110.0,-54.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,2462.0,2412.0,-1.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461057929696,11.110709726607,-2.0
68.4782,836.8502,-0.28013,4.48208,8.18603,-0.08441,-0.07205,-0.0421,17.3,-27.8,-24.3,-110.0,-110.0,-95.0,-69.0,-66.0,-74.0,-89.0,-110.0,-81.0,-87.0,-110.0,-76.0,-81.0,-110.0,-59.0,-89.0,-88.0,-78.0,-110.0,-110.0,-54.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,2462.0,2412.0,-1.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461057929696,11.110709726607,-2.0
68.4956,836.8702,-0.29689,4.62813,8.37039,0.07075,-0.03051,-0.003,17.3,-27.8,-24.4,-110.0,-110.0,-95.0,-69.0,-66.0,-74.0,-89.0,-110.0,-81.0,-87.0,-110.0,-76.0,-81.0,-110.0,-59.0,-89.0,-88.0,-78.0,-110.0,-110.0,-54.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,2462.0,2412.0,-1.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461057929696,11.110709726607,-2.0
68.5152,836.8903,-0.27774,4.81728,8.30334,0.14161,-0.01707,-0.01033,17.2,-27.8,-24.4,-110.0,-110.0,-95.0,-69.0,-66.0,-74.0,-89.0,-110.0,-81.0,-87.0,-110.0,-76.0,-81.0,-110.0,-59.0,-89.0,-88.0,-78.0,-110.0,-110.0,-54.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,2462.0,2412.0,-1.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461057929696,11.110709726607,-2.0
68.5379,836.9103,-0.26576,5.01601,8.12617,0.10618,-0.07022,-0.01888,17.3,-27.7,-24.5,-110.0,-110.0,-95.0,-69.0,-66.0,-74.0,-89.0,-110.0,-81.0,-87.0,-110.0,-76.0,-81.0,-110.0,-59.0,-89.0,-88.0,-78.0,-110.0,-110.0,-54.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,2462.0,2412.0,-1.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461057929696,11.110709726607,-2.0
68.568,836.9303,-0.16999,5.19558,8.09504,0.00172,-0.12397,-0.04759,17.2,-27.7,-24.7,-110.0,-110.0,-95.0,-69.0,-66.0,-74.0,-89.0,-110.0,-81.0,-87.0,-110.0,-76.0,-81.0,-110.0,-59.0,-89.0,-88.0,-78.0,-110.0,-110.0,-54.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,2462.0,2412.0,-1.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461057929696,11.110709726607,-2.0
68.5798,836.9504,-0.04789,5.27938,8.32489,-0.09174,-0.15146,-0.11112,17.2,-27.7,-24.9,-110.0,-110.0,-95.0,-69.0,-66.0,-74.0,-89.0,-110.0,-81.0,-87.0,-110.0,-76.0,-81.0,-110.0,-59.0,-89.0,-88.0,-78.0,-110.0,-110.0,-54.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,2462.0,2412.0,-1.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461057929696,11.110709726607,-2.0
68.5946,836.9704,0.01437,5.2291,8.78699,-0.12106,-0.19606,-0.1661,17.1,-27.6,-25.2,-110.0,-110.0,-95.0,-69.0,-66.0,-74.0,-89.0,-110.0,-81.0,-87.0,-110.0,-76.0,-81.0,-110.0,-59.0,-89.0,-88.0,-78.0,-110.0,-110.0,-54.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,2462.0,2412.0,-1.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461057929696,11.110709726607,-2.0
68.6154,836.9904,-0.01437,5.09741,9.3664,-0.11312,-0.19117,-0.15938,17.0,-27.5,-25.3,-110.0,-110.0,-95.0,-69.0,-66.0,-74.0,-89.0,-110.0,-81.0,-87.0,-110.0,-76.0,-81.0,-110.0,-59.0,-89.0,-88.0,-78.0,-110.0,-110.0,-54.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,2462.0,2412.0,-1.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461057929696,11.110709726607,-2.0
68.6311,837.0104,-0.09817,5.06389,9.82131,0.0005,-0.04212,-0.07692,16.9,-27.4,-25.3,-110.0,-110.0,-95.0,-69.0,-66.0,-74.0,-89.0,-110.0,-81.0,-87.0,-110.0,-76.0,-81.0,-110.0,-59.0,-89.0,-88.0,-78.0,-110.0,-110.0,-54.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,2462.0,2412.0,-1.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461057929696,11.110709726607,-2.0
68.6537,837.0305,-0.03831,5.12375,9.79258,0.16787,0.04035,-0.03965,16.9,-27.4,-25.4,-110.0,-110.0,-95.0,-69.0,-66.0,-74.0,-89.0,-110.0,-81.0,-87.0,-110.0,-76.0,-81.0,-110.0,-59.0,-89.0,-88.0,-78.0,-110.0,-110.0,-54.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,2462.0,2412.0,-1.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461057929696,11.110709726607,-2.0
68.6791,837.0505,0.15802,5.22431,9.41189,0.09579,-0.13986,-0.06775,16.9,-27.3,-25.3,-110.0,-110.0,-95.0,-69.0,-66.0,-74.0,-89.0,-110.0,-81.0,-87.0,-110.0,-76.0,-81.0,-110.0,-59.0,-89.0,-88.0,-78.0,-110.0,-110.0,-54.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,2462.0,2412.0,-1.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461057929696,11.110709726607,-2.0
